,ymax,r,data_loss,physic_loss
0,0.5947700142860413,0.2975899875164032,0.2794603407382965,0.2794603407382965
1,0.5847700238227844,0.28758999705314636,0.27804920077323914,0.27804920077323914
2,0.5749882459640503,0.27765601873397827,0.27679967880249023,0.27679967880249023
3,0.5656105875968933,0.2678751051425934,0.2757331132888794,0.2757331132888794
4,0.5568062663078308,0.2583286166191101,0.274867981672287,0.274867981672287
5,0.5487101078033447,0.24914132058620453,0.2742142379283905,0.2742142379283905
6,0.5413889288902283,0.2404412478208542,0.2737675905227661,0.2737675905227661
7,0.5348400473594666,0.2323402464389801,0.27350741624832153,0.27350741624832153
8,0.5290100574493408,0.2249150574207306,0.2733963131904602,0.2733963131904602
9,0.5238201022148132,0.21819968521595,0.27338334918022156,0.27338334918022156
10,0.5191864371299744,0.21217186748981476,0.2734132409095764,0.2734132409095764
11,0.5150338411331177,0.20676887035369873,0.2734350562095642,0.2734350562095642
12,0.5113000869750977,0.2019100785255432,0.2734384536743164,0.2734384536743164
13,0.5079340934753418,0.19752910733222961,0.2734259366989136,0.2734259366989136
14,0.5048931837081909,0.19357052445411682,0.27339962124824524,0.27339962124824524
15,0.5021412372589111,0.1899873912334442,0.273360937833786,0.273360937833786
16,0.4996472895145416,0.1867394894361496,0.2733113169670105,0.2733113169670105
17,0.49738454818725586,0.18379202485084534,0.2732517421245575,0.2732517421245575
18,0.4953296482563019,0.18111467361450195,0.2731831967830658,0.2731831967830658
19,0.49346208572387695,0.17868080735206604,0.27310630679130554,0.27310630679130554
20,0.491763710975647,0.17646688222885132,0.27302178740501404,0.27302178740501404
21,0.4902184307575226,0.174452006816864,0.27293017506599426,0.27293017506599426
22,0.4888118803501129,0.17261753976345062,0.27283191680908203,0.27283191680908203
23,0.4875311851501465,0.17094680666923523,0.27272745966911316,0.27272745966911316
24,0.48636481165885925,0.16942483186721802,0.2726171612739563,0.2726171612739563
25,0.4853023886680603,0.16803812980651855,0.2725013792514801,0.2725013792514801
26,0.4843344986438751,0.16677454113960266,0.27238044142723083,0.27238044142723083
27,0.4834526777267456,0.1656230390071869,0.2722546458244324,0.2722546458244324
28,0.4826492369174957,0.16457365453243256,0.2721242606639862,0.2721242606639862
29,0.48191720247268677,0.163617342710495,0.27198952436447144,0.27198952436447144
30,0.48125022649765015,0.1627458781003952,0.2718507647514343,0.2718507647514343
31,0.48064255714416504,0.16195179522037506,0.2717081904411316,0.2717081904411316
32,0.4800889790058136,0.1612282693386078,0.2715620696544647,0.2715620696544647
33,0.4795846939086914,0.16056907176971436,0.271415650844574,0.271415650844574
34,0.4791252315044403,0.15996219217777252,0.2712789475917816,0.2712789475917816
35,0.47870591282844543,0.15938690304756165,0.2711521089076996,0.2711521089076996
36,0.47832128405570984,0.1588141769170761,0.27101168036460876,0.27101168036460876
37,0.47796475887298584,0.1582087278366089,0.2707487642765045,0.2707487642765045
