,ymax,r,data_loss,physic_loss
0,0.5947700142860413,0.2975899875164032,0.228572279214859,0.2285722941160202
1,0.6047700047492981,0.28758999705314636,0.22193196415901184,0.22193194925785065
2,0.6146570444107056,0.2777054011821747,0.21485668420791626,0.21485668420791626
3,0.6243499517440796,0.2680240571498871,0.20734165608882904,0.20734165608882904
4,0.6337679028511047,0.25863686203956604,0.19938820600509644,0.19938822090625763
5,0.6428347826004028,0.24963223934173584,0.1910061091184616,0.1910061091184616
6,0.6514825820922852,0.24109016358852386,0.1822161227464676,0.1822161227464676
7,0.659654438495636,0.23307658731937408,0.17305326461791992,0.17305326461791992
8,0.667306125164032,0.225639209151268,0.16357114911079407,0.16357114911079407
9,0.6744064688682556,0.21880489587783813,0.15384693443775177,0.15384693443775177
10,0.6809369325637817,0.2125788927078247,0.14398683607578278,0.14398683607578278
11,0.6868905425071716,0.206945538520813,0.1341322511434555,0.1341322511434555
12,0.6922703981399536,0.20187009871006012,0.12446454912424088,0.12446454167366028
13,0.6970885396003723,0.19730126857757568,0.1152075007557869,0.1152075007557869
14,0.7013643383979797,0.1931741088628769,0.10662375390529633,0.10662375390529633
15,0.7051236033439636,0.18941333889961243,0.09900075942277908,0.09900075942277908
16,0.7083972692489624,0.18593712151050568,0.09261944890022278,0.09261944890022278
17,0.7112204432487488,0.18266135454177856,0.0877009779214859,0.0877009779214859
18,0.7136312127113342,0.1795046180486679,0.0843338593840599,0.0843338593840599
19,0.7156692147254944,0.1763933300971985,0.08240460604429245,0.08240460604429245
20,0.717374324798584,0.1732662469148636,0.08157747238874435,0.08157747238874435
21,0.7187848091125488,0.1700773984193802,0.0813610777258873,0.0813610777258873
22,0.719936192035675,0.16679665446281433,0.08124203979969025,0.08124203979969025
23,0.720860481262207,0.16340823471546173,0.0808144360780716,0.0808144360780716
24,0.7215856909751892,0.15990804135799408,0.07984965294599533,0.07984965294599533
25,0.7221359610557556,0.15630079805850983,0.07830047607421875,0.07830047607421875
