,data_loss,physic_loss
0,0.2794603407382965,0.2794603407382965
1,0.27804920077323914,0.27804920077323914
2,0.27679967880249023,0.27679967880249023
3,0.2757331132888794,0.2757331132888794
4,0.274867981672287,0.274867981672287
5,0.2742142379283905,0.2742142379283905
6,0.2737675905227661,0.2737675905227661
7,0.27350741624832153,0.27350741624832153
8,0.2733963131904602,0.2733963131904602
9,0.27338334918022156,0.27338334918022156
10,0.2734132409095764,0.2734132409095764
11,0.2734350562095642,0.2734350562095642
12,0.2734384536743164,0.2734384536743164
13,0.2734259366989136,0.2734259366989136
14,0.27339962124824524,0.27339962124824524
15,0.273360937833786,0.273360937833786
16,0.2733113169670105,0.2733113169670105
17,0.2732517421245575,0.2732517421245575
18,0.2731831967830658,0.2731831967830658
19,0.27310630679130554,0.27310630679130554
20,0.27302178740501404,0.27302178740501404
21,0.27293017506599426,0.27293017506599426
22,0.27283191680908203,0.27283191680908203
23,0.27272745966911316,0.27272745966911316
24,0.2726171612739563,0.2726171612739563
25,0.2725013792514801,0.2725013792514801
26,0.27238044142723083,0.27238044142723083
27,0.2722546458244324,0.2722546458244324
28,0.2721242606639862,0.2721242606639862
29,0.27198952436447144,0.27198952436447144
30,0.2718507647514343,0.2718507647514343
31,0.2717081904411316,0.2717081904411316
32,0.2715620696544647,0.2715620696544647
33,0.271415650844574,0.271415650844574
34,0.2712789475917816,0.2712789475917816
35,0.2711521089076996,0.2711521089076996
36,0.27101168036460876,0.27101168036460876
37,0.2707487642765045,0.2707487642765045
38,0.26941126585006714,0.26941126585006714
39,0.2462911307811737,0.2462911307811737
40,0.22110456228256226,0.22110456228256226
41,0.1921686828136444,0.1921686828136444
42,0.16195076704025269,0.16195076704025269
43,0.13231757283210754,0.13231757283210754
44,0.10477550327777863,0.10477551072835922
45,0.08049995452165604,0.08049995452165604
46,0.060304466634988785,0.060304466634988785
47,0.044601283967494965,0.044601283967494965
48,0.03338449075818062,0.03338449075818062
49,0.02625964768230915,0.02625964768230915
50,0.022528888657689095,0.022528888657689095
51,0.021318435668945312,0.021318435668945312
52,0.021718624979257584,0.021718624979257584
53,0.022906364873051643,0.022906364873051643
54,0.024229148402810097,0.024229148402810097
55,0.02524007484316826,0.02524007484316826
56,0.025687742978334427,0.025687742978334427
57,0.025479422882199287,0.025479422882199287
58,0.02463776059448719,0.02463776059448719
59,0.023263083770871162,0.023263083770871162
60,0.02150440402328968,0.02150440402328968
61,0.019537439569830894,0.019537439569830894
62,0.017546385526657104,0.017546385526657104
63,0.015706727281212807,0.015706727281212807
64,0.014167245477437973,0.014167245477437973
65,0.01303065288811922,0.01303065288811922
66,0.012334763072431087,0.012334763072431087
67,0.012039801105856895,0.012039801105856895
68,0.0120317991822958,0.0120317991822958
69,0.012150212191045284,0.012150212191045284
70,0.012234007939696312,0.012234007939696312
71,0.012164171785116196,0.012164171785116196
72,0.011883074417710304,0.011883074417710304
73,0.011389953084290028,0.011389952152967453
74,0.010723899118602276,0.010723899118602276
75,0.009944974444806576,0.009944974444806576
76,0.009118662215769291,0.009118662215769291
77,0.008304926566779613,0.008304926566779613
78,0.007551556918770075,0.007551556918770075
79,0.0068910871632397175,0.0068910871632397175
80,0.006340390536934137,0.006340390536934137
81,0.005902285687625408,0.005902285687625408
82,0.005568434484302998,0.005568434484302998
83,0.0053228712640702724,0.0053228712640702724
84,0.005145604722201824,0.005145604722201824
85,0.005015817936509848,0.005015817936509848
86,0.004914345219731331,0.004914345219731331
87,0.004825358744710684,0.004825358744710684
88,0.0047372072003781796,0.0047372072003781796
89,0.0046426099725067616,0.0046426099725067616
90,0.004538320004940033,0.004538320004940033
91,0.004424458369612694,0.004424458369612694
92,0.004303676076233387,0.004303676076233387
93,0.004180254880338907,0.004180254880338907
94,0.004059239756315947,0.004059239756315947
95,0.003945690114051104,0.003945690114051104
96,0.0038440453354269266,0.0038440453354269266
97,0.003757692174986005,0.0037576924078166485
98,0.003688678378239274,0.0036886781454086304
99,0.00363761093467474,0.003637610701844096
