,data_loss,physic_loss
0,0.03185064718127251,0.00016735341341700405
1,0.03181670978665352,0.0001569621090311557
2,0.0317806713283062,0.00014670150994788855
3,0.031742483377456665,0.00013659764954354614
4,0.031702086329460144,0.00012667810369748622
5,0.03165942057967186,0.0001169719616882503
6,0.031614456325769424,0.00010750932415248826
7,0.03156718611717224,9.832094656303525e-05
8,0.03151760995388031,8.943764260038733e-05
9,0.03146576136350632,8.08899785624817e-05
10,0.03141169250011444,7.270729111041874e-05
11,0.03135548532009125,6.491687236120924e-05
12,0.031297240406274796,5.7543573348084465e-05
13,0.031237099319696426,5.060898547526449e-05
14,0.03117520734667778,4.4130512833362445e-05
15,0.03111175075173378,3.812122668023221e-05
16,0.031046930700540543,3.25893415720202e-05
17,0.03098096139729023,2.7537998903426342e-05
18,0.030914058908820152,2.296542515978217e-05
19,0.03084646351635456,1.8865064703277312e-05
20,0.030778391286730766,1.5226048162730876e-05
21,0.030710073187947273,1.2033730854454916e-05
22,0.030641723424196243,9.270343980460893e-06
23,0.03057366982102394,4.061844833813666e-07
24,0.030512388795614243,1.3770595614914782e-06
25,0.030459636822342873,2.698043999771471e-06
26,0.030414262786507607,4.235324013279751e-06
27,0.03037550114095211,5.87701015319908e-06
28,0.03034263104200363,7.526516583311604e-06
29,0.03031485714018345,9.10158360056812e-06
30,0.030291350558400154,1.053465257427888e-05
31,0.030271373689174652,1.512672497483436e-05
32,0.027879077941179276,0.000309814146021381
33,0.02504252828657627,0.0012559533352032304
34,0.02230280637741089,0.0031554570887237787
35,0.02059239335358143,0.005337872076779604
36,0.019974974915385246,0.006458166986703873
37,0.01994914375245571,0.00620046304538846
38,0.020309394225478172,0.0050890324637293816
39,0.021039685234427452,0.0037220832891762257
40,0.022020693868398666,0.002544503891840577
41,0.0229225791990757,0.0017807213589549065
42,0.02336638979613781,0.0014428801368921995
43,0.023197932168841362,0.0014438595389947295
44,0.022542882710695267,0.0017016708152368665
45,0.021664638072252274,0.002144147641956806
46,0.020818030461668968,0.0026753235142678022
47,0.02016427181661129,0.0031700863037258387
48,0.01974778063595295,0.00350831332616508
49,0.019529541954398155,0.003620272735133767
50,0.01944684609770775,0.003506721230223775
51,0.01945502497255802,0.003223594045266509
52,0.019531654193997383,0.0028503527864813805
53,0.019658323377370834,0.0024622913915663958
54,0.019803833216428757,0.0021146463695913553
55,0.019923491403460503,0.0018375354120507836
56,0.019973931834101677,0.001638804329559207
57,0.01993212103843689,0.0015106527134776115
58,0.019805261865258217,0.0014364992966875434
59,0.019626425579190254,0.001396027160808444
60,0.019439689815044403,0.001368643599562347
61,0.01928311213850975,0.001336234505288303
62,0.019176911562681198,0.0012856221292167902
63,0.019120793789625168,0.0012102692853659391
64,0.019100014120340347,0.00111057935282588
65,0.019095998257398605,0.0009924886981025338
66,0.019095463678240776,0.0008649810333736241
67,0.019093982875347137,0.0007374187698587775
68,0.019093628972768784,0.0006175586604513228
69,0.019097793847322464,0.0005105353775434196
70,0.01910693384706974,0.00041873386362567544
71,0.01911756955087185,0.000342248153174296
72,0.01912439987063408,0.0002796207263600081
73,0.01912366971373558,0.00022860940953250974
74,0.019115405157208443,0.0001868188555818051
75,0.019103292375802994,0.00015212880680337548
76,0.01909247227013111,0.00012290883751120418
77,0.019086718559265137,9.805228910408914e-05
78,0.019086651504039764,7.688712503295392e-05
79,0.019089898094534874,5.9025263908552006e-05
80,0.019092898815870285,4.4208733015693724e-05
81,0.019093135371804237,3.2198233384406194e-05
82,0.01909036748111248,2.2717606043443084e-05
83,0.019086312502622604,1.544596307212487e-05
84,0.019083229824900627,1.0037058018497191e-05
85,0.019082387909293175,6.147169187897816e-06
86,0.019083458930253983,3.459697381913429e-06
87,0.0190849881619215,1.7014311879393063e-06
88,0.019085504114627838,6.491287081189512e-07
89,0.019084444269537926,1.2763476320287737e-07
90,0.01908234693109989,2.169452839595465e-09
91,0.019080352038145065,1.6820071380152513e-07
92,0.019079353660345078,5.421373998615309e-07
93,0.019079463556408882,1.0547837518970482e-06
94,0.019080067053437233,1.647950853111979e-06
95,0.01908033899962902,2.2733950117981294e-06
96,0.019079824909567833,2.8928050141985295e-06
97,0.01907869428396225,3.477865902823396e-06
98,0.01907750405371189,4.009873919130769e-06
99,0.019076773896813393,4.478602022572886e-06
100,0.0190766341984272,4.880552751274081e-06
101,0.019076790660619736,5.216641966399038e-06
102,0.01907680742442608,5.4898473536013626e-06
103,0.01907641999423504,5.703222541342257e-06
