,weight_physic,Trainable_Params,l2,ode_int,lr,hidden_size,num_layer,x_axis,validation_rMSE,train_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,n_split,validation_rMSE_std,train_rMSE_std,test_rMSE_std,train_shapeDTW_std,validation_shapeDTW_std,test_shapeDTW_std
0,0,111,0.1,False,0.001,3,1,W_0_TrP_111_l2_0.1_lr_0.001,0.0474,0.027600000000000003,0.051000000000000004,0.1012,0.09519999999999999,0.07880000000000001,0.10000000149011609,0.800000011920929,0.0,0.009710818709048174,0.0013416407864998753,0.016278820596099704,0.0053103672189407005,0.011077003204838391,0.01061602562167217
1,0,111,1.0,False,0.001,3,1,W_0_TrP_111_l2_1.0_lr_0.001,0.0474,0.027600000000000003,0.051000000000000004,0.1012,0.09519999999999999,0.07880000000000001,0.10000000149011609,0.800000011920929,0.0,0.009710818709048174,0.0013416407864998753,0.016278820596099704,0.0053103672189407005,0.011077003204838391,0.01061602562167217
4,0,215,0.1,False,0.001,5,1,W_0_TrP_215_l2_0.1_lr_0.001,0.047799999999999995,0.0312,0.0608,0.1024,0.1032,0.095,0.10000000149011609,0.800000011920929,0.0,0.012833549781724463,0.00571839138219832,0.021276747871796568,0.016241921068642095,0.023177575369309016,0.017930421077041108
5,0,215,1.0,False,0.001,5,1,W_0_TrP_215_l2_1.0_lr_0.001,0.047799999999999995,0.0312,0.0608,0.1024,0.1032,0.095,0.10000000149011609,0.800000011920929,0.0,0.012833549781724463,0.00571839138219832,0.021276747871796568,0.016241921068642095,0.023177575369309016,0.017930421077041108
6,0,455,0.1,False,0.001,5,2,W_0_TrP_455_l2_0.1_lr_0.001,0.048799999999999996,0.022600000000000002,0.0444,0.0822,0.0978,0.08180000000000001,0.10000000149011609,0.800000011920929,0.0,0.01184060809249255,0.003646916505762094,0.01439791651594077,0.009679876032264046,0.014149204924659195,0.006906518659932804
7,0,455,1.0,False,0.001,5,2,W_0_TrP_455_l2_1.0_lr_0.001,0.048799999999999996,0.022600000000000002,0.0444,0.0822,0.0978,0.08180000000000001,0.10000000149011609,0.800000011920929,0.0,0.01184060809249255,0.003646916505762094,0.01439791651594077,0.009679876032264046,0.014149204924659195,0.006906518659932804
2,0,207,0.1,False,0.001,3,2,W_0_TrP_207_l2_0.1_lr_0.001,0.057600000000000005,0.027800000000000002,0.0398,0.0984,0.0992,0.0742,0.10000000149011609,0.800000011920929,0.0,0.012116104984688769,0.004086563348340509,0.015155856953666459,0.011171392035015153,0.013330416347586449,0.007259476565152616
3,0,207,1.0,False,0.001,3,2,W_0_TrP_207_l2_1.0_lr_0.001,0.057600000000000005,0.027800000000000002,0.0398,0.0984,0.0992,0.0742,0.10000000149011609,0.800000011920929,0.0,0.012116104984688769,0.004086563348340509,0.015155856953666459,0.011171392035015153,0.013330416347586449,0.007259476565152616
