,weight_physic,Trainable_Params,l2,ode_int,lr,hidden_size,num_layer,x_axis,validation_rMSE,train_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,n_split,validation_rMSE_std,train_rMSE_std,test_rMSE_std,train_shapeDTW_std,validation_shapeDTW_std,test_shapeDTW_std
0,0,111,0.1,False,0.001,3,1,W_0_TrP_111_l2_0.1_lr_0.001,0.0692,0.038,0.08080000000000001,0.1278,0.157,0.1024,0.10000000149011609,0.800000011920929,0.0,0.01709385854627328,0.006480740698407859,0.01897893569197177,0.018047160441465575,0.01756416807025028,0.008264381404557753
1,0,111,1.0,False,0.001,3,1,W_0_TrP_111_l2_1.0_lr_0.001,0.0692,0.038,0.08080000000000001,0.1278,0.157,0.1024,0.10000000149011609,0.800000011920929,0.0,0.01709385854627328,0.006480740698407859,0.01897893569197177,0.018047160441465575,0.01756416807025028,0.008264381404557753
4,0,215,0.1,False,0.001,5,1,W_0_TrP_215_l2_0.1_lr_0.001,0.0738,0.041800000000000004,0.091,0.137,0.1634,0.1014,0.10000000149011609,0.800000011920929,0.0,0.01564288975860918,0.011300442469213317,0.024423349483639625,0.03205464084964921,0.020280532537386695,0.015126136320951227
5,0,215,1.0,False,0.001,5,1,W_0_TrP_215_l2_1.0_lr_0.001,0.0738,0.041800000000000004,0.091,0.137,0.1634,0.1014,0.10000000149011609,0.800000011920929,0.0,0.01564288975860918,0.011300442469213317,0.024423349483639625,0.03205464084964921,0.020280532537386695,0.015126136320951227
2,0,207,0.1,False,0.001,3,2,W_0_TrP_207_l2_0.1_lr_0.001,0.07880000000000001,0.0344,0.0686,0.11379999999999998,0.1416,0.0826,0.10000000149011609,0.800000011920929,0.0,0.012755391017134675,0.0059413803110051795,0.025909457732650448,0.012557866060760484,0.006985699678629183,0.003049590136395375
3,0,207,1.0,False,0.001,3,2,W_0_TrP_207_l2_1.0_lr_0.001,0.07880000000000001,0.0344,0.0686,0.11379999999999998,0.1416,0.0826,0.10000000149011609,0.800000011920929,0.0,0.012755391017134675,0.0059413803110051795,0.025909457732650448,0.012557866060760484,0.006985699678629183,0.003049590136395375
6,0,455,0.1,False,0.001,5,2,W_0_TrP_455_l2_0.1_lr_0.001,0.0824,0.0314,0.06839999999999999,0.11139999999999999,0.1386,0.0858,0.10000000149011609,0.800000011920929,0.0,0.013126309458488316,0.0018165902124584942,0.01920416621465249,0.005412947441089736,0.00634822809924155,0.0024899799195977415
7,0,455,1.0,False,0.001,5,2,W_0_TrP_455_l2_1.0_lr_0.001,0.0824,0.0314,0.06839999999999999,0.11139999999999999,0.1386,0.0858,0.10000000149011609,0.800000011920929,0.0,0.013126309458488316,0.0018165902124584942,0.01920416621465249,0.005412947441089736,0.00634822809924155,0.0024899799195977415
