,weight_physic,Trainable_Params,l2,ode_int,lr,hidden_size,num_layer,x_axis,validation_rMSE,train_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,n_split,validation_rMSE_std,train_rMSE_std,test_rMSE_std,train_shapeDTW_std,validation_shapeDTW_std,test_shapeDTW_std
4,0,215,0.1,False,0.001,5,1,W_0_TrP_215_l2_0.1_lr_0.001,0.1024,0.0412,0.075,0.13340000000000002,0.26,0.1424,0.10000000149011609,0.800000011920929,0.0,0.011126544836560894,0.005540758070878027,0.012922847983320086,0.01915202339179859,0.03662649314362488,0.021090282122342516
5,0,215,1.0,False,0.001,5,1,W_0_TrP_215_l2_1.0_lr_0.001,0.1024,0.0412,0.075,0.13340000000000002,0.26,0.1424,0.10000000149011609,0.800000011920929,0.0,0.011126544836560894,0.005540758070878027,0.012922847983320086,0.01915202339179859,0.03662649314362488,0.021090282122342516
6,0,455,0.1,False,0.001,5,2,W_0_TrP_455_l2_0.1_lr_0.001,0.11739999999999999,0.0356,0.0706,0.1166,0.2554,0.1242,0.10000000149011609,0.800000011920929,0.0,0.021102132593650336,0.004669047011971504,0.01611831256676703,0.01052615789355261,0.04005371393516462,0.01112205017071943
7,0,455,1.0,False,0.001,5,2,W_0_TrP_455_l2_1.0_lr_0.001,0.11739999999999999,0.0356,0.0706,0.1166,0.2554,0.1242,0.10000000149011609,0.800000011920929,0.0,0.021102132593650336,0.004669047011971504,0.01611831256676703,0.01052615789355261,0.04005371393516462,0.01112205017071943
0,0,111,0.1,False,0.001,3,1,W_0_TrP_111_l2_0.1_lr_0.001,0.11839999999999999,0.0376,0.0626,0.1266,0.2548,0.127,0.10000000149011609,0.800000011920929,0.0,0.019603571103245447,0.0035071355833500373,0.007829431652425356,0.010163660757817527,0.028708883642524313,0.010954451150103317
1,0,111,1.0,False,0.001,3,1,W_0_TrP_111_l2_1.0_lr_0.001,0.11839999999999999,0.0376,0.0626,0.1266,0.2548,0.127,0.10000000149011609,0.800000011920929,0.0,0.019603571103245447,0.0035071355833500373,0.007829431652425356,0.010163660757817527,0.028708883642524313,0.010954451150103317
2,0,207,0.1,False,0.001,3,2,W_0_TrP_207_l2_0.1_lr_0.001,0.11960000000000001,0.038,0.0636,0.1204,0.2344,0.13,0.10000000149011609,0.800000011920929,0.0,0.015469324484281793,0.003937003937005906,0.02129084310214135,0.009316651759081694,0.016211107303327556,0.02169101196348387
3,0,207,1.0,False,0.001,3,2,W_0_TrP_207_l2_1.0_lr_0.001,0.11960000000000001,0.038,0.0636,0.1204,0.2344,0.13,0.10000000149011609,0.800000011920929,0.0,0.015469324484281793,0.003937003937005906,0.02129084310214135,0.009316651759081694,0.016211107303327556,0.02169101196348387
