,weight_physic,Trainable_Params,l2,ode_int,lr,hidden_size,num_layer,x_axis,validation_rMSE,train_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,n_split,validation_rMSE_std,train_rMSE_std,test_rMSE_std,train_shapeDTW_std,validation_shapeDTW_std,test_shapeDTW_std
1,2,111,1.0,False,0.001,3,1,W_2_TrP_111_l2_1.0_lr_0.001,0.0666,0.0308,0.086,0.11120000000000001,0.1634,0.0986,0.33852493166923525,0.7967931151390075,0.0,0.010853570840972111,0.007155417527999327,0.012727922061357855,0.017239489551607964,0.02435775030662726,0.003646916505762096
9,9,111,1.0,False,0.001,3,1,W_9_TrP_111_l2_1.0_lr_0.001,0.06699999999999999,0.0294,0.08159999999999999,0.1078,0.16019999999999998,0.0962,0.2787068903446197,0.8421147465705872,0.0,0.01176860229593982,0.005128352561983234,0.006107372593840987,0.01614620698492374,0.020692993983471807,0.0035637059362410945
13,9,215,1.0,False,0.001,5,1,W_9_TrP_215_l2_1.0_lr_0.001,0.068,0.0264,0.07980000000000001,0.097,0.15760000000000002,0.097,0.28740170001983645,0.8668072938919067,0.0,0.011640446726822818,0.0029664793948382647,0.015833508770957877,0.008803408430829506,0.010212737145349428,0.014053469322555193
4,2,215,0.1,False,0.001,5,1,W_2_TrP_215_l2_0.1_lr_0.001,0.0686,0.0262,0.0816,0.0974,0.1518,0.09059999999999999,0.38374736309051516,0.8862529397010803,0.0,0.01517563837207516,0.002683281572999747,0.01379492660364672,0.008848728722251576,0.01287245120402483,0.012461942063739507
8,9,111,0.1,False,0.001,3,1,W_9_TrP_111_l2_0.1_lr_0.001,0.0688,0.027800000000000002,0.0702,0.1012,0.1522,0.09319999999999999,0.29182516336441033,0.8671650528907776,0.0,0.01473770674155243,0.007726577508832746,0.008408329203831161,0.01984187491140896,0.018886503117305747,0.004147288270665549
0,2,111,0.1,False,0.001,3,1,W_2_TrP_111_l2_0.1_lr_0.001,0.06999999999999999,0.028600000000000004,0.07680000000000001,0.1018,0.1542,0.0908,0.38639880418777467,0.864177143573761,0.0,0.01585875152715371,0.006877499545619759,0.020571825392998067,0.01660421633200435,0.016284962388657825,0.006760177512462229
5,2,215,1.0,False,0.001,5,1,W_2_TrP_215_l2_1.0_lr_0.001,0.071,0.028200000000000003,0.08120000000000001,0.1008,0.1616,0.096,0.36743117570877076,0.8414746403694153,0.0,0.014017845768876186,0.0050695167422546315,0.013479614237803687,0.01227599283153913,0.0152249794745346,0.00845576726264388
12,9,215,0.1,False,0.001,5,1,W_9_TrP_215_l2_0.1_lr_0.001,0.0722,0.029400000000000003,0.0654,0.10200000000000001,0.153,0.0908,0.29220810532569885,0.8784087300300598,0.0,0.010940749517286276,0.004505552130427525,0.027005554984113913,0.010124228365658293,0.013583077707206124,0.01109954954040929
7,2,455,1.0,False,0.001,5,2,W_2_TrP_455_l2_1.0_lr_0.001,0.0748,0.023799999999999998,0.0676,0.0906,0.1512,0.1042,0.3775175631046295,0.8681286096572876,0.0,0.01200833044182246,0.0008366600265340762,0.018379336223052236,0.0044497190922574,0.013917614738165437,0.017669182210843827
6,2,455,0.1,False,0.001,5,2,W_2_TrP_455_l2_0.1_lr_0.001,0.078,0.022600000000000002,0.06760000000000001,0.0858,0.1432,0.11299999999999999,0.3855566322803497,0.8949755072593689,0.0,0.019364916731037084,0.001673320053068152,0.021349473061413007,0.007293833011524191,0.019639246421387955,0.03174901573277508
15,9,455,1.0,False,0.001,5,2,W_9_TrP_455_l2_1.0_lr_0.001,0.0886,0.0252,0.0684,0.09319999999999999,0.1516,0.1026,0.29137415885925294,0.8797407031059266,0.0,0.02192715211786519,0.0016431676725154973,0.022567675999092148,0.005069516742254634,0.013011533345459316,0.01803607496103296
10,9,207,0.1,False,0.001,3,2,W_9_TrP_207_l2_0.1_lr_0.001,0.089,0.0252,0.0794,0.0934,0.1558,0.0848,0.28895977735519407,0.8865986108779907,0.0,0.011180339887498947,0.0019235384061671351,0.04093042877859942,0.005813776741499455,0.010545141061171263,0.004816637831516919
14,9,455,0.1,False,0.001,5,2,W_9_TrP_455_l2_0.1_lr_0.001,0.09040000000000001,0.0248,0.0708,0.09140000000000001,0.15999999999999998,0.1018,0.29458306431770326,0.8949804782867432,0.0,0.028762823227214677,0.002588435821108957,0.003346640106136297,0.005079370039680122,0.015668439615992402,0.01693221781102523
11,9,207,1.0,False,0.001,3,2,W_9_TrP_207_l2_1.0_lr_0.001,0.0974,0.0268,0.0876,0.0986,0.1666,0.09419999999999999,0.28523837924003603,0.864039397239685,0.0,0.010114346246792222,0.0031937438845342624,0.03866910911826131,0.009262828941527535,0.0093968079686668,0.007463243262818124
2,2,207,0.1,False,0.001,3,2,W_2_TrP_207_l2_0.1_lr_0.001,0.099,0.0262,0.0632,0.092,0.1572,0.0866,0.3835856795310974,0.8835114598274231,0.0,0.02074849392124643,0.0077588658965083305,0.040195770921827086,0.012589678312014171,0.01663430190900718,0.003847076812334264
3,2,207,1.0,False,0.001,3,2,W_2_TrP_207_l2_1.0_lr_0.001,0.1058,0.0256,0.0738,0.096,0.16899999999999998,0.09459999999999999,0.3625843226909637,0.8409998655319214,0.0,0.036258792037242506,0.0023021728866442688,0.020388722372919787,0.006964194138592061,0.01367479433117734,0.008561541917201603
