,ymax,r,data_loss,physic_loss
0,0.81152097703889,0.177597644923281,0.5659367442131042,0.5659367442131042
1,0.8122748985089586,0.17659814485324699,0.5658978819847107,0.5658978819847107
2,0.8130257260040324,0.1755990885056234,0.5658589601516724,0.5658589601516724
3,0.8137730564362952,0.174600772605502,0.5658198595046997,0.5658198595046997
4,0.8145164905409938,0.17360349560737873,0.5657806396484375,0.5657806396484375
5,0.8152556340729163,0.1726075569658219,0.565741240978241,0.565741240978241
6,0.8159900990547607,0.17161325645933534,0.5657015442848206,0.5657015442848206
7,0.8167195049741909,0.17062089345873793,0.5656617879867554,0.5656617879867554
8,0.8174380955650433,0.16963872564750873,0.5656218528747559,0.5656218528747559
9,0.8181467526807378,0.16866509119378587,0.565581738948822,0.565581738948822
10,0.8188460238369282,0.16769896808568568,0.5655415058135986,0.5655415058135986
11,0.8195362423942821,0.1667397353982464,0.5655010938644409,0.5655010938644409
12,0.8202176013287473,0.1657870369053531,0.5654603242874146,0.5654603242874146
13,0.8208902001090963,0.16484069453674657,0.5654194355010986,0.5654194355010986
14,0.8215540753325847,0.16390065041194068,0.5653784871101379,0.5653784871101379
15,0.8222092211513576,0.1629669263468433,0.5653370022773743,0.5653370022773743
16,0.8228556030075939,0.16203959522485586,0.5652955174446106,0.5652955174446106
17,0.8234931669809671,0.16111876045623594,0.5652536749839783,0.5652536749839783
18,0.8241218463014601,0.16020454257904812,0.5652115941047668,0.5652115941047668
19,0.824741565873995,0.15929706864201,0.5651691555976868,0.5651691555976868
20,0.8253522456044288,0.15839646557902343,0.5651264786720276,0.5651264786720276
21,0.8259538027260322,0.1575028545323423,0.5650835633277893,0.5650835633277893
22,0.8265461537672985,0.15661634790939521,0.5650402307510376,0.5650402307510376
23,0.8271292159467291,0.15573704674525943,0.564996600151062,0.564996600151062
24,0.8277029084597801,0.1548650393019723,0.564952552318573,0.564952552318573
25,0.828267153383821,0.15400039900643625,0.5649082660675049,0.5649082660675049
26,0.8288218767796692,0.15314318499070054,0.564863383769989,0.564863383769989
27,0.8293670094895397,0.15229344131317443,0.564818263053894,0.564818263053894
28,0.8299024880488268,0.1514511973405041,0.5647726655006409,0.5647726655006409
29,0.8304282554847705,0.15061646809508328,0.5647265911102295,0.5647265911102295
30,0.8309442621696262,0.14978925517442837,0.5646798610687256,0.5646798610687256
31,0.8314504665009573,0.14896954649024036,0.5646328330039978,0.5646328330039978
32,0.831946835845667,0.14815731893339085,0.5645851492881775,0.5645851492881775
33,0.8324333470987778,0.14735253753619296,0.5645369291305542,0.5645369291305542
34,0.8329099874936337,0.146555158033792,0.5644880533218384,0.5644880533218384
35,0.8333767551789983,0.14576512692917554,0.56443852186203,0.56443852186203
36,0.8338336598382701,0.14498238301049576,0.5643882155418396,0.5643882155418396
