,ymax,r,data_loss,physic_loss
0,0.824446950014681,0.312192007654069,0.5895023345947266,0.5895023345947266
1,0.8254057093244156,0.31119215303126596,0.5894784331321716,0.5894784331321716
2,0.8263637378046625,0.3101925145024219,0.5894542932510376,0.5894542932510376
3,0.8273207519942154,0.3091932367719157,0.5894300937652588,0.5894300937652588
4,0.8282764687407108,0.3081944649237411,0.5894057154655457,0.5894057154655457
5,0.8292306059164567,0.3071963440566401,0.5893812775611877,0.5893812775611877
6,0.8301828831430963,0.3061990190357395,0.5893567204475403,0.5893567204475403
7,0.8311330224703354,0.3052026341151567,0.5893320441246033,0.5893320441246033
8,0.8320807490836223,0.3042073326965865,0.5893070697784424,0.5893070697784424
9,0.8330257919306279,0.303213256983027,0.5892820358276367,0.5892820358276367
10,0.8339678843292057,0.30222054774309226,0.589257001876831,0.589257001876831
11,0.8349067646039894,0.3012293440114533,0.5892316102981567,0.5892316102981567
12,0.8358421765783733,0.30023978286351,0.5892062783241272,0.5892062783241272
13,0.83677387007157,0.2992519991835252,0.5891807675361633,0.5891807675361633
14,0.8377016014010096,0.29826612544439113,0.5891551971435547,0.5891551971435547
15,0.8386251337884089,0.29728229152160196,0.5891292095184326,0.5891292095184326
16,0.8395442377247622,0.29630062452965017,0.5891032814979553,0.5891032814979553
17,0.8404586912736302,0.2953212486403924,0.5890771150588989,0.5890771150588989
18,0.8413682803522349,0.29434428498466475,0.5890509486198425,0.5890509486198425
19,0.8422727989838954,0.2933698515164742,0.5890244245529175,0.5890244245529175
20,0.8431720494458192,0.2923980629263494,0.5889977812767029,0.5889977812767029
21,0.8440658424147791,0.29142903058496733,0.5889711976051331,0.5889711976051331
22,0.8449539970727366,0.29046286246714614,0.5889441967010498,0.5889441967010498
23,0.8458363411528914,0.28949966313220665,0.5889171361923218,0.5889171361923218
24,0.8467127109998268,0.28853953365661034,0.5888898968696594,0.5888898968696594
25,0.8475829514448115,0.2875825717216902,0.5888624787330627,0.5888624787330627
26,0.8484469158647867,0.28662887150141597,0.5888350605964661,0.5888350605964661
27,0.8493044660635273,0.2856785238135395,0.5888072848320007,0.5888072848320007
28,0.8501554721241348,0.28473161604203157,0.588779628276825,0.588779628276825
29,0.8509998122996835,0.28378823227241057,0.5887513756752014,0.5887513756752014
30,0.851837372852156,0.28284845330216213,0.5887232422828674,0.5887232422828674
31,0.8526680478921103,0.2819123567323262,0.5886948704719543,0.5886948108673096
32,0.853491739190006,0.28098001698488567,0.5886662602424622,0.5886662006378174
33,0.8543083559125719,0.2800515054343296,0.58863765001297,0.5886377096176147
34,0.8551178144528392,0.2791268904731438,0.5886089205741882,0.5886089205741882
35,0.8559200381978201,0.27820623759722596,0.5885797142982483,0.5885797142982483
36,0.8567149572966926,0.2772896094945009,0.5885503888130188,0.5885504484176636
37,0.8575025083721414,0.276377066195171,0.5885211229324341,0.5885211229324341
38,0.8582826343575942,0.27546866504411577,0.5884915590286255,0.5884915590286255
39,0.8590552842077707,0.27456446087512465,0.5884619355201721,0.5884619355201721
40,0.8598204126393794,0.27366450612276355,0.5884320735931396,0.5884320735931396
41,0.8605779798980484,0.2727688508911338,0.5884019732475281,0.5884019732475281
42,0.8613279515131594,0.27187754303907696,0.5883718132972717,0.5883718132972717
43,0.8620702981123071,0.27099062826959136,0.588341236114502,0.588341236114502
44,0.8628049951163538,0.27010815028630797,0.5883107781410217,0.5883107781410217
45,0.8635320225476237,0.2692301508086407,0.5882800817489624,0.5882800817489624
46,0.86425136481579,0.2683566696817184,0.5882490873336792,0.5882490873336792
47,0.8649630104871471,0.2674877449868834,0.5882180333137512,0.5882180333137512
48,0.8656669520572734,0.2666234130919283,0.5881867408752441,0.5881867408752441
49,0.866363185809342,0.2657637087169686,0.5881552696228027,0.5881552696228027
50,0.8670517115471843,0.264908665070408,0.5881235003471375,0.5881235003471375
51,0.867732532483811,0.2640583138355957,0.5880919098854065,0.5880919098854065
52,0.8684056550204184,0.26321268531393077,0.5880599617958069,0.5880599617958069
53,0.8690710885655782,0.2623718084553012,0.5880277752876282,0.5880277752876282
54,0.869728845392544,0.2615357109511137,0.5879954099655151,0.5879954099655151
55,0.8703789404973723,0.2607044192572328,0.5879629254341125,0.5879629254341125
56,0.8710213914382862,0.2598779586395723,0.5879303812980652,0.5879303812980652
57,0.8716562181816314,0.25905635327595916,0.5878974795341492,0.5878974795341492
58,0.872283442990505,0.25823962626135405,0.5878645777702332,0.5878645777702332
59,0.8729030902804603,0.25742779969708346,0.5878313183784485,0.5878313183784485
60,0.8735151865428536,0.25662089466470517,0.5877981185913086,0.5877981185913086
61,0.8741197601500057,0.2558189313602343,0.5877646207809448,0.5877646207809448
62,0.8747168413286052,0.25502192905256627,0.5877309441566467,0.5877309441566467
63,0.8753064620223767,0.2542299061438461,0.5876970887184143,0.5876970887184143
64,0.8758886557906321,0.2534428802125344,0.5876630544662476,0.5876630544662476
65,0.876463457736214,0.2526608680529031,0.5876290202140808,0.5876290202140808
66,0.8770309044224152,0.25188388566715814,0.587594747543335,0.587594747543335
67,0.8775910337839723,0.2511119483085254,0.5875602960586548,0.5875602960586548
68,0.8781438850499704,0.25034507052691196,0.5875256657600403,0.5875256657600403
69,0.8786894986647591,0.2495832661720798,0.5874909162521362,0.5874909162521362
70,0.879227916242367,0.2488265483832315,0.5874559879302979,0.5874559879302979
71,0.8797591804855726,0.24807492965681271,0.5874208211898804,0.5874208211898804
72,0.8802833351436076,0.24732842183653675,0.5873855352401733,0.5873855352401733
73,0.880800424938366,0.24658703613652283,0.5873501300811768,0.5873501300811768
74,0.8813104955292748,0.24585078314217662,0.5873146653175354,0.5873146653175354
