,data_loss,physic_loss
0,0.8114259839057922,0.8114259839057922
1,0.8113681674003601,0.8113682270050049
2,0.8113101124763489,0.8113101124763489
3,0.8112520575523376,0.8112520575523376
4,0.811194121837616,0.811194121837616
5,0.8111361265182495,0.8111361265182495
6,0.8110776543617249,0.8110777139663696
7,0.8110194206237793,0.8110193610191345
8,0.8109609484672546,0.8109608888626099
9,0.8109027147293091,0.8109027147293091
10,0.8108440041542053,0.8108440041542053
11,0.8107854127883911,0.8107854127883911
12,0.8107267618179321,0.8107267618179321
13,0.8106682896614075,0.8106682896614075
14,0.8106096386909485,0.8106096386909485
15,0.8105508685112,0.8105508685112
16,0.8104920387268066,0.8104920387268066
17,0.810433030128479,0.810433030128479
18,0.8103742599487305,0.8103742599487305
19,0.8103153109550476,0.8103153109550476
20,0.8102564215660095,0.8102564811706543
21,0.8101974725723267,0.8101974725723267
22,0.8101381659507751,0.8101381659507751
23,0.8100793957710266,0.8100793957710266
24,0.810020387172699,0.8100204467773438
25,0.8099611401557922,0.8099611401557922
26,0.8099021911621094,0.8099021911621094
27,0.8098430037498474,0.8098430037498474
28,0.8097840547561646,0.8097840547561646
29,0.8097251057624817,0.8097251057624817
30,0.8096657991409302,0.8096657991409302
31,0.8096067905426025,0.8096067905426025
32,0.8095478415489197,0.8095479011535645
33,0.8094886541366577,0.8094886541366577
34,0.8094297051429749,0.8094297051429749
35,0.8093705177307129,0.8093705177307129
36,0.80931156873703,0.80931156873703
37,0.8092527985572815,0.8092527985572815
38,0.8091938495635986,0.8091938495635986
39,0.8091349601745605,0.8091349601745605
40,0.8090758919715881,0.8090758919715881
41,0.8090171217918396,0.8090171217918396
42,0.8089584112167358,0.8089584112167358
43,0.8088995218276978,0.8088995218276978
44,0.8088408708572388,0.8088408708572388
45,0.8087824583053589,0.8087823987007141
46,0.8087239265441895,0.8087239265441895
47,0.8086652755737305,0.8086652755737305
48,0.808606743812561,0.808606743812561
49,0.8085484504699707,0.8085484504699707
50,0.8084897994995117,0.8084897994995117
51,0.8084317445755005,0.8084316849708557
52,0.8083733916282654,0.8083733916282654
53,0.8083152770996094,0.8083152770996094
54,0.8082572817802429,0.8082572817802429
55,0.8081992864608765,0.8081992864608765
56,0.8081413507461548,0.8081413507461548
57,0.8080834746360779,0.8080835342407227
58,0.8080256581306458,0.8080256581306458
59,0.8079679608345032,0.8079679608345032
60,0.8079105019569397,0.8079105019569397
61,0.8078528046607971,0.8078528046607971
62,0.8077954053878784,0.8077954053878784
63,0.8077379465103149,0.8077379465103149
64,0.807680606842041,0.807680606842041
65,0.8076236248016357,0.8076236248016357
66,0.8075664043426514,0.8075664043426514
67,0.8075094223022461,0.8075094223022461
68,0.807452380657196,0.807452380657196
69,0.8073957562446594,0.8073957562446594
70,0.8073388934135437,0.8073388934135437
71,0.8072823882102966,0.8072823882102966
72,0.8072256445884705,0.8072256445884705
73,0.8071693181991577,0.8071693181991577
74,0.8071128726005554,0.8071128726005554
75,0.8070565462112427,0.8070564866065979
76,0.807000458240509,0.807000458240509
77,0.8069442510604858,0.8069442510604858
78,0.8068881034851074,0.8068881630897522
79,0.8068322539329529,0.8068323135375977
80,0.8067764043807983,0.8067764639854431
81,0.8067207336425781,0.8067207336425781
82,0.806664764881134,0.806664764881134
83,0.8066092729568481,0.8066092729568481
84,0.806553840637207,0.806553840637207
85,0.8064984679222107,0.8064984679222107
86,0.8064430952072144,0.8064430952072144
87,0.806387722492218,0.806387722492218
88,0.8063327670097351,0.8063327670097351
89,0.8062775731086731,0.8062775731086731
90,0.8062224388122559,0.8062224388122559
91,0.8061675429344177,0.8061675429344177
92,0.8061127066612244,0.8061127066612244
93,0.8060577511787415,0.8060577511787415
94,0.8060030341148376,0.8060030341148376
95,0.8059484362602234,0.8059483766555786
96,0.8058938384056091,0.8058938384056091
97,0.8058393597602844,0.8058393001556396
98,0.8057846426963806,0.8057846426963806
99,0.8057302832603455,0.8057302236557007
100,0.8056760430335999,0.8056760430335999
101,0.8056216239929199,0.8056216239929199
102,0.8055673241615295,0.8055673241615295
103,0.8055132031440735,0.8055132031440735
104,0.8054588437080383,0.8054588437080383
105,0.8054048418998718,0.8054048418998718
106,0.8053507208824158,0.8053507208824158
107,0.8052966594696045,0.8052966594696045
108,0.8052425980567932,0.8052425980567932
109,0.8051885366439819,0.8051885366439819
110,0.8051345944404602,0.8051345944404602
111,0.8050807118415833,0.8050807118415833
112,0.8050264716148376,0.8050264716148376
113,0.8049725294113159,0.8049724698066711
114,0.8049187064170837,0.8049187064170837
115,0.8048648834228516,0.8048649430274963
116,0.8048107624053955,0.8048107624053955
117,0.8047568798065186,0.8047568798065186
118,0.8047029376029968,0.8047029376029968
119,0.8046490550041199,0.8046490550041199
120,0.8045951128005981,0.8045951724052429
121,0.8045414686203003,0.8045414686203003
122,0.8044877052307129,0.8044876456260681
123,0.8044341206550598,0.8044341206550598
124,0.804380476474762,0.804380476474762
125,0.8043269515037537,0.8043269515037537
126,0.8042734861373901,0.8042735457420349
127,0.8042200803756714,0.8042200803756714
128,0.8041664958000183,0.8041664958000183
129,0.8041130900382996,0.8041130900382996
130,0.804059624671936,0.804059624671936
131,0.8040059804916382,0.8040059804916382
132,0.8039526343345642,0.8039526343345642
133,0.8038991093635559,0.8038991689682007
134,0.8038457632064819,0.8038458228111267
135,0.8037920594215393,0.8037920594215393
136,0.803738534450531,0.803738534450531
137,0.8036847710609436,0.8036847710609436
138,0.8036312460899353,0.8036312460899353
139,0.8035773634910583,0.8035773038864136
140,0.8035234808921814,0.8035234808921814
141,0.8034695386886597,0.8034695386886597
142,0.8034154176712036,0.8034153580665588
143,0.8033614158630371,0.8033614754676819
144,0.803307294845581,0.803307294845581
145,0.8032528758049011,0.8032528758049011
146,0.7981233596801758,0.7981233596801758
147,0.7911831736564636,0.7911831736564636
148,0.7821952104568481,0.7821952104568481
149,0.7718567848205566,0.7718567848205566
150,0.7605622410774231,0.7605622410774231
151,0.7485722899436951,0.7485722899436951
152,0.7360762357711792,0.7360762357711792
153,0.7232186198234558,0.7232186198234558
154,0.7101116180419922,0.7101116180419922
155,0.6968461275100708,0.6968461275100708
156,0.6834943890571594,0.6834943890571594
157,0.6701158881187439,0.6701158881187439
158,0.6567603945732117,0.6567603945732117
159,0.6434681415557861,0.6434681415557861
160,0.630273163318634,0.630273163318634
161,0.6172029376029968,0.6172029376029968
162,0.6042810082435608,0.6042810082435608
163,0.5915263295173645,0.5915263295173645
164,0.5789552330970764,0.5789552330970764
165,0.5665804147720337,0.5665804147720337
166,0.5544133186340332,0.5544133186340332
167,0.5424626469612122,0.5424626469612122
168,0.5307356715202332,0.5307356715202332
169,0.519237756729126,0.519237756729126
170,0.5079730153083801,0.5079730153083801
171,0.49694427847862244,0.49694427847862244
172,0.48615387082099915,0.48615384101867676
173,0.47560298442840576,0.47560298442840576
174,0.4652918875217438,0.4652918875217438
175,0.455220490694046,0.455220490694046
176,0.44538813829421997,0.4453881084918976
177,0.43579351902008057,0.43579351902008057
178,0.4264349639415741,0.4264349639415741
179,0.41731026768684387,0.41731026768684387
180,0.4084171652793884,0.40841713547706604
181,0.3997530937194824,0.3997530937194824
182,0.39131492376327515,0.39131492376327515
183,0.38309958577156067,0.38309961557388306
184,0.37510377168655396,0.37510377168655396
185,0.3673240840435028,0.3673240840435028
186,0.35975679755210876,0.35975682735443115
187,0.3523980677127838,0.3523980677127838
188,0.34524407982826233,0.34524407982826233
189,0.3382910490036011,0.3382910490036011
190,0.3315347731113434,0.3315347731113434
191,0.32497119903564453,0.32497119903564453
192,0.3185961842536926,0.3185961842536926
193,0.312405526638031,0.312405526638031
194,0.3063952922821045,0.3063952922821045
195,0.3005610406398773,0.3005610406398773
196,0.2948985695838928,0.2948985695838928
197,0.28940388560295105,0.28940388560295105
198,0.28407278656959534,0.28407278656959534
199,0.2789008617401123,0.2789008617401123
200,0.2738841474056244,0.2738841474056244
201,0.26901865005493164,0.26901865005493164
202,0.2643001675605774,0.2643001675605774
203,0.25972476601600647,0.25972476601600647
204,0.25528836250305176,0.25528836250305176
205,0.25098711252212524,0.25098711252212524
206,0.24681706726551056,0.24681708216667175
207,0.2427745759487152,0.2427745759487152
208,0.23885571956634521,0.23885571956634521
209,0.2350570112466812,0.2350570112466812
210,0.23137463629245758,0.23137463629245758
211,0.22780530154705048,0.22780530154705048
212,0.22434529662132263,0.22434529662132263
213,0.2209913581609726,0.2209913581609726
214,0.21774017810821533,0.21774017810821533
215,0.2145884484052658,0.2145884484052658
216,0.21153299510478973,0.21153299510478973
217,0.20857076346874237,0.20857076346874237
218,0.20569868385791779,0.20569869875907898
219,0.20291391015052795,0.20291391015052795
220,0.2002134770154953,0.2002134770154953
221,0.19759470224380493,0.19759470224380493
222,0.1950547844171524,0.1950547695159912
223,0.1925911158323288,0.1925911009311676
224,0.19020123779773712,0.19020123779773712
225,0.18788249790668488,0.18788249790668488
226,0.18563255667686462,0.18563255667686462
227,0.18344905972480774,0.18344905972480774
228,0.18132972717285156,0.18132972717285156
229,0.1792723387479782,0.1792723387479782
230,0.17727474868297577,0.17727474868297577
231,0.17533504962921143,0.17533504962921143
232,0.17345105111598969,0.17345105111598969
233,0.17162086069583893,0.17162086069583893
234,0.16984258592128754,0.16984258592128754
235,0.1681145280599594,0.1681145280599594
236,0.16643473505973816,0.16643473505973816
237,0.16480162739753723,0.16480162739753723
238,0.16321350634098053,0.16321350634098053
239,0.1616688072681427,0.1616688072681427
240,0.16016602516174316,0.16016602516174316
241,0.15870358049869537,0.15870358049869537
242,0.1572801172733307,0.1572801172733307
243,0.15589416027069092,0.15589416027069092
244,0.15454451739788055,0.15454451739788055
245,0.15322966873645782,0.15322966873645782
