,ymax,r,data_loss,physic_loss
0,0.837943821819499,0.687541056742055,0.5176539421081543,0.5176539421081543
1,0.8369438326567235,0.6865410575974923,0.5151408910751343,0.5151408910751343
2,0.8359426041908029,0.6855401330179917,0.5126285552978516,0.5126285552978516
3,0.8349393348508235,0.6845376942434513,0.5101171731948853,0.5101171731948853
4,0.833933245826051,0.6835331755577452,0.5076068043708801,0.5076068043708801
5,0.8329235842333982,0.6825260355783935,0.5050975680351257,0.5050975680351257
6,0.8319096258203245,0.6815157583606127,0.5025890469551086,0.5025890469551086
7,0.8308906772373058,0.6805018542060265,0.5000817179679871,0.5000817179679871
8,0.8298660778813948,0.6794838603278077,0.49757567048072815,0.49757567048072815
9,0.8288352014369023,0.6784613413982358,0.4950704574584961,0.4950704574584961
10,0.827797456904591,0.6774338897778049,0.4925665259361267,0.4925665259361267
11,0.8267522893397823,0.6764011256706862,0.49006372690200806,0.49006372690200806
12,0.8256991802567658,0.67536269709993,0.4875618517398834,0.48756182193756104
13,0.8246376477199094,0.6743182797250282,0.48506098985671997,0.48506101965904236
14,0.8235672461387783,0.6732675765125601,0.48256129026412964,0.48256129026412964
15,0.8224875658722226,0.6722103173438088,0.4800623655319214,0.4800623655319214
16,0.8213982325293628,0.6711462584285435,0.4775644540786743,0.4775644540786743
17,0.8202989061801405,0.6700751816651368,0.475067138671875,0.475067138671875
18,0.8191892803503799,0.6689968939099484,0.4725705087184906,0.4725705087184906
19,0.8180690808658047,0.6679112261519512,0.47007447481155396,0.47007447481155396
20,0.8169380646087555,0.6668180326262536,0.46757882833480835,0.46757882833480835
21,0.8157960182366379,0.6657171899291014,0.4650834798812866,0.4650834798812866
22,0.8146426420030051,0.6646085449245139,0.46258819103240967,0.46258819103240967
23,0.8134778070408125,0.6634920269054848,0.4600929915904999,0.4600929915904999
24,0.8123014043612395,0.6623675826312847,0.4575974643230438,0.45759743452072144
25,0.8111133443271653,0.6612351756374913,0.4551015794277191,0.4551015794277191
26,0.8099135560463447,0.6600947854186511,0.4526049792766571,0.4526050090789795
27,0.8087019864851123,0.6589464065854329,0.4501075744628906,0.4501075744628906
28,0.8074785996162719,0.6577900480724389,0.4476090967655182,0.4476090967655182
29,0.8062433753330974,0.6566257321665463,0.44510915875434875,0.44510918855667114
30,0.8049963084018116,0.6554534936317359,0.442607581615448,0.442607581615448
31,0.803737407399608,0.6542733788690416,0.44010400772094727,0.44010400772094727
32,0.8024666936032682,0.6530854450256555,0.43759816884994507,0.43759816884994507
33,0.8011841999152016,0.6518897591425376,0.4350895583629608,0.4350895583629608
34,0.7998899697263652,0.650686397304523,0.4325779676437378,0.4325779676437378
35,0.7985840558875485,0.6494754438298879,0.4300629198551178,0.4300628900527954
36,0.7972665196637619,0.6482569905083044,0.4275440573692322,0.4275440573692322
37,0.795937429739049,0.6470311358454154,0.4250209331512451,0.4250209331512451
38,0.7945968612626451,0.645797984385437,0.42249301075935364,0.42249301075935364
39,0.7932448949165914,0.6445576460160185,0.4199598729610443,0.4199598729610443
40,0.7918816160277581,0.6433102353302751,0.4174208343029022,0.4174208343029022
41,0.7905071136919664,0.642055870994598,0.4148755371570587,0.4148755371570587
42,0.7891214800356193,0.640794675222838,0.41232335567474365,0.41232335567474365
43,0.7877248093735632,0.6395267732408155,0.4097635746002197,0.4097635746002197
44,0.7863171975054837,0.63825229280371,0.4071956276893616,0.4071956276893616
45,0.7848987410860924,0.6369713637542228,0.40461885929107666,0.40461885929107666
46,0.783469537018344,0.6356841176267699,0.4020324647426605,0.4020324647426605
47,0.7820296817488753,0.6343906872478818,0.3994358479976654,0.3994358479976654
48,0.780579270797721,0.6330912064524093,0.39682820439338684,0.39682820439338684
49,0.7791183982783236,0.6317858097766369,0.39420872926712036,0.39420872926712036
50,0.7776471564131139,0.6304746322266113,0.3915766179561615,0.3915766179561615
51,0.7761656351643013,0.6291578090810377,0.38893118500709534,0.38893118500709534
52,0.7746739219350878,0.6278354757548943,0.38627150654792786,0.38627150654792786
53,0.7731721012602596,0.6265077677222985,0.38359692692756653,0.38359692692756653
54,0.7716602547251001,0.625174820467547,0.3809066414833069,0.3809066414833069
55,0.770138460867033,0.623836769511771,0.378199964761734,0.378199964761734
56,0.7686067951698772,0.6224937504879434,0.37547624111175537,0.37547624111175537
57,0.7670653302124512,0.6211458992560476,0.372734934091568,0.372734934091568
58,0.7655141359295533,0.6197933521231113,0.3699754774570465,0.3699754774570465
59,0.7639532800706477,0.6184362461347093,0.3671976625919342,0.3671976625919342
60,0.7623828287032742,0.6170747193251696,0.3644011616706848,0.3644011616706848
61,0.7608028468503729,0.6157089111443672,0.3615860044956207,0.3615860044956207
62,0.7592133993566739,0.6143389628465163,0.3587520718574524,0.3587520718574524
63,0.757614551631325,0.6129650179019803,0.35589972138404846,0.35589972138404846
64,0.7560063705800909,0.6115872224130207,0.35302916169166565,0.35302916169166565
65,0.7543889255272428,0.6102057255936603,0.35014069080352783,0.35014069080352783
66,0.7527622890808034,0.608820680137238,0.3472349941730499,0.3472349941730499
67,0.7511265378537684,0.6074322425721517,0.344312459230423,0.344312459230423
68,0.7494817530705274,0.6060405736213165,0.3413736820220947,0.3413736820220947
69,0.7478280210439587,0.6046458384370262,0.33841919898986816,0.33841919898986816
70,0.7461654335072728,0.6032482068537556,0.3354496955871582,0.3354496955871582
71,0.7444940877666943,0.6018478535838503,0.3324658274650574,0.3324658274650574
72,0.7428140867366391,0.6004449584269543,0.3294682204723358,0.3294682204723358
73,0.7411255388618858,0.5990397063938024,0.3264574706554413,0.3264574706554413
74,0.7394285579931671,0.5976322879118543,0.32343432307243347,0.32343432307243347
75,0.7377232632403956,0.5962228989906446,0.32039961218833923,0.32039961218833923
76,0.7360097788218058,0.5948117414406264,0.31735411286354065,0.31735411286354065
77,0.7342882339620068,0.5933990231202132,0.3142988383769989,0.3142988383769989
78,0.7325587628908846,0.5919849582223262,0.3112349212169647,0.3112349212169647
79,0.7308215049622675,0.5905697675715337,0.30816370248794556,0.30816370248794556
80,0.7290766048652058,0.589153679055184,0.30508673191070557,0.30508673191070557
81,0.7273242129925831,0.5877369279604353,0.3020058274269104,0.3020058274269104
82,0.7255644860726412,0.586319757477377,0.2989230751991272,0.2989230751991272
83,0.7237975877077995,0.5849024190805803,0.2958410084247589,0.2958410084247589
84,0.7220236892888717,0.5834851730397699,0.2927623391151428,0.2927623391151428
85,0.72024297092566,0.582068288805568,0.2896902859210968,0.2896902859210968
86,0.7184556225200294,0.5806520454326831,0.2866281569004059,0.2866281569004059
87,0.7166618448011349,0.5792367318651097,0.2835797667503357,0.2835797667503357
88,0.7148618504709308,0.5778226471345514,0.2805490493774414,0.2805490493774414
89,0.7130558652465817,0.576410100465847,0.2775401175022125,0.2775401175022125
90,0.7112441287214843,0.5749994111840913,0.2745571732521057,0.2745571732521057
91,0.7094268952683921,0.5735909084449066,0.2716045081615448,0.2716045081615448
92,0.7076044344615733,0.5721849307557322,0.2686862051486969,0.2686862051486969
93,0.7057770314613184,0.5707818253713958,0.26580628752708435,0.26580628752708435
94,0.7039449868450068,0.5693819473734992,0.26296836137771606,0.26296836137771606
95,0.7021086162819938,0.5679856586523688,0.26017576456069946,0.26017576456069946
96,0.7002682497837333,0.5665933266813473,0.25743135809898376,0.25743135809898376
97,0.6984242305517597,0.5652053231472955,0.25473758578300476,0.25473758578300476
98,0.6965769136066229,0.5638220225034538,0.2520962953567505,0.2520962953567505
99,0.6947266641284849,0.5624438004385156,0.24950897693634033,0.24950897693634033
100,0.6928738554899511,0.5610710323420526,0.24697642028331757,0.24697643518447876
101,0.6910188672338885,0.5597040917605172,0.2444990575313568,0.244499072432518
102,0.689162082904252,0.5583433489748731,0.24207676947116852,0.2420767843723297
103,0.6873038877372454,0.5569891696399324,0.23970912396907806,0.23970912396907806
104,0.6854446666219389,0.5556419135322249,0.237395241856575,0.237395241856575
105,0.6835848019274685,0.5543019334853001,0.23513387143611908,0.23513387143611908
106,0.6817246714521927,0.5529695743945268,0.23292364180088043,0.23292362689971924
107,0.6798646466426561,0.5516451724761835,0.230762779712677,0.2307627648115158
108,0.678005090956263,0.5503290546562426,0.22864943742752075,0.22864943742752075
109,0.6761463583308499,0.5490215381176112,0.22658154368400574,0.22658154368400574
110,0.674288791934834,0.5477229300070192,0.22455698251724243,0.22455698251724243
111,0.6724327231660069,0.5464335273035784,0.2225734442472458,0.2225734442472458
112,0.6705784706963529,0.5451536168264145,0.22062866389751434,0.22062866389751434
113,0.6687263398828472,0.5438834753302233,0.2187202125787735,0.2187202125787735
114,0.6668766222013012,0.5426233697587234,0.2168458104133606,0.2168458104133606
115,0.665029595001646,0.5413735576172712,0.2150028944015503,0.2150028944015503
116,0.6631855212262023,0.5401342873792925,0.21318908035755157,0.21318908035755157
117,0.6613446493944019,0.5389057990372579,0.21140198409557343,0.21140198409557343
118,0.6595072137031859,0.5376883247177738,0.20963908731937408,0.20963908731937408
119,0.6576734341113292,0.5364820893407799,0.2078978419303894,0.2078978419303894
120,0.6558435166045651,0.5352873113899098,0.2061757594347,0.2061757594347
121,0.6540176534825065,0.5341042037312809,0.20447024703025818,0.20447024703025818
122,0.6521960236746045,0.532932974516189,0.20277851819992065,0.20277851819992065
123,0.6503787931851499,0.5317738281412638,0.20109783113002777,0.20109783113002777
124,0.6485661154269733,0.5306269663745838,0.19942519068717957,0.19942519068717957
125,0.6467581316851692,0.529492589429259,0.19775743782520294,0.19775743782520294
126,0.6449549715743232,0.5283708973244208,0.1960911750793457,0.1960911750793457
127,0.6431567536103655,0.5272620912837165,0.19442279636859894,0.19442279636859894
128,0.6413635857565335,0.5261663752858354,0.19274842739105225,0.19274842739105225
129,0.639575566149451,0.525083957818467,0.1910640299320221,0.1910640299320221
130,0.6377927840614226,0.5240150537621981,0.18936553597450256,0.18936553597450256
131,0.6360153211372628,0.5229598864600626,0.18764938414096832,0.18764938414096832
132,0.634243253385453,0.5219186899022323,0.1859128624200821,0.1859128624200821
133,0.6324766539667706,0.5208917107162483,0.1841554492712021,0.1841554492712021
134,0.6307155976713289,0.5198792098365934,0.1823803037405014,0.1823803037405014
135,0.6289601675239914,0.518881462875543,0.18059633672237396,0.18059635162353516
136,0.6272104647276102,0.517898758181989,0.17882119119167328,0.17882119119167328
137,0.6254666224537588,0.5169313902159106,0.177083820104599,0.177083820104599
138,0.6237288223326918,0.5159796451514999,0.17542371153831482,0.17542371153831482
139,0.6219973073606019,0.5150437769375956,0.1738785207271576,0.1738785207271576
140,0.6202723793312561,0.5141239789572523,0.17246246337890625,0.17246246337890625
141,0.6185543780607348,0.5132203683760763,0.17116215825080872,0.17116215825080872
142,0.6168436569302723,0.5123329922917577,0.1699528694152832,0.1699528694152832
143,0.6151405658665339,0.5114618454460312,0.1688116490840912,0.1688116490840912
144,0.6134454418454913,0.5106068877732961,0.16772130131721497,0.16772130131721497
145,0.6117586044322391,0.5097680576769006,0.1666695922613144,0.1666695922613144
146,0.6100803541680501,0.5089452811714025,0.1656479686498642,0.1656479686498642
147,0.6084109727520278,0.5081384778675607,0.16465036571025848,0.16465036571025848
148,0.6067507242385496,0.507347564893321,0.16367247700691223,0.16367247700691223
149,0.6050998567204795,0.5065724592904363,0.16271120309829712,0.16271120309829712
150,0.6034586043206126,0.5058130794818777,0.1617642343044281,0.1617642343044281
151,0.6018271893236359,0.5050693460457936,0.16082987189292908,0.16082987189292908
152,0.6002058241493656,0.5043411819704242,0.15990683436393738,0.15990683436393738
153,0.5985947133871878,0.503628512727547,0.1589941382408142,0.1589941382408142
