,random_sees,train_rMSE,validation_rMSE,test_rMSE,dtw_std_train,dtw_std_val,dtw_std_test,genotype
0,0,0.02366859721680594,0.14422085703150017,0.20138403367382124,0.11700307483801037,1.0090062896896161,1.4905254884767458,33
0,1,0.019787713336259633,0.14296853954157296,0.20031182217480006,0.09533890450996119,1.1099339661022274,1.4847108736180368,33
0,2,0.01918662282049501,0.143745722688609,0.20112789536117265,0.07160193513555099,1.1572222528986758,1.4901198501270363,33
0,3,0.018738660468886902,0.14497359330547566,0.19938298913755959,0.08036444974312382,1.0390905849097265,1.4827883347224273,33
0,4,0.024792731514638858,0.14234096352135314,0.1976952432151855,0.15255434201970441,1.1210229272011587,1.4779912803010136,33
0,0,0.023433344433086825,0.14988091228005268,0.2042654862176858,0.13718292216137407,0.9876326558316063,1.5414545128386916,106
0,1,0.019230837799884357,0.14853511153594803,0.20395050931957726,0.10240438272693475,1.0900565713322707,1.5381308865638421,106
0,2,0.019256687256287604,0.14830065401226458,0.20343537910288992,0.09224161971172268,1.1277794106740728,1.5393163714425848,106
0,3,0.01850268485007746,0.14977694260970034,0.20234619003173343,0.09005124269254816,1.0124878398358002,1.5383043196405377,106
0,4,0.024332174634907326,0.14826927226498668,0.20218220149927563,0.17070079046092745,1.1047753539988026,1.538188273593764,106
0,0,0.018575114161592778,0.11467271317710614,0.16725519705651165,0.10221913421556757,0.7828810840776727,1.228048262689561,122
0,1,0.015423463340294442,0.11327488142055045,0.16671256946080165,0.07519854554904859,0.8616688978590279,1.2253545808420945,122
0,2,0.015148228398858201,0.11354575613914966,0.16744213647914274,0.06103569834234697,0.8969197212639591,1.2315991562185105,122
0,3,0.014693354953069837,0.11495717360292346,0.16668659989421103,0.06359917876722573,0.8032716473511555,1.2340431837155037,122
0,4,0.0193972171907883,0.11280877691151117,0.16577322590737545,0.13076451692523552,0.8717096499312359,1.2330675397957496,122
0,0,0.019902592171849233,0.1243024427658446,0.17551530487111502,0.11182758751183082,0.7802007130779548,1.3248864348384553,133
0,1,0.016481375379320245,0.12287639328846582,0.17509427749256273,0.08270175775920927,0.8605650014471723,1.3224178853255135,133
0,2,0.016156213899673772,0.12311041263870158,0.1756028347187357,0.07112663577395012,0.8939692041599404,1.32846023751442,133
0,3,0.015669509829723125,0.12459176745989667,0.17471201006330253,0.07319982852439222,0.8010601231925829,1.3198429862621004,133
0,4,0.020799319433203144,0.12243665443274611,0.17374179178379248,0.13824966178366965,0.8708770625330176,1.3226825900716264,133
0,0,0.02424797838803596,0.1367195818314325,0.18779273286395232,0.09983412719630082,0.7263040710669771,1.3886732486102893,5
0,1,0.01999217032261934,0.13373709846723283,0.18774077649865625,0.08096002817492436,0.8347802562608382,1.3941580719155615,5
0,2,0.01716417119303293,0.1326462588262462,0.18845108471303024,0.048465445924886746,0.9138038491620138,1.3886302084696154,5
0,3,0.020023967176096717,0.13535916270356313,0.18805041042293155,0.07630474656598805,0.7814173672795354,1.3816727977216798,5
0,4,0.021795286527577562,0.1329160127454848,0.18756051293315806,0.09427684986507348,0.8428560907959936,1.3849519273754258,5
0,0,0.025461226789787298,0.13966298959663903,0.20041211501795891,0.11067752489213999,0.7491439653118817,1.4862316226696535,30
0,1,0.02077791180884102,0.13742025691125306,0.20057509664938042,0.08772667566930514,0.8595728516924328,1.4895522333128048,30
0,2,0.018171308043603743,0.13650911611796795,0.20097467286494333,0.05704981456995521,0.938116525648433,1.4857015952817527,30
0,3,0.020991903918047214,0.1387211930822197,0.2003658236603917,0.0862928859850929,0.8030686266706892,1.4798873758890831,30
0,4,0.022610968515810913,0.13672862641102287,0.19999103048201392,0.10087311883961882,0.8691269845777493,1.4830639390244291,30
0,0,0.019500693419459963,0.11983598113679675,0.17231448178347258,0.11335917533064457,0.809487926468743,1.32012737481991,218
0,1,0.015944431001050665,0.11858546112560561,0.17216644636302636,0.07960357014930694,0.8939570362209447,1.3189457500768749,218
0,2,0.015935615802117102,0.11846487049435252,0.17221721825528147,0.07253313188580193,0.926683283157151,1.3234082882433424,218
0,3,0.01536450953993795,0.11983546900066623,0.17154891415422224,0.07260888724463259,0.8273228222633622,1.3205671606735205,218
0,4,0.02012826176074645,0.11834062522329446,0.17099537928339584,0.13655572039529254,0.9062620030200281,1.3253516568122607,218
0,0,0.021429566512051756,0.13986818204604012,0.19859572843976991,0.14093491145026582,0.9273961944261531,1.5161848971577616,2
0,1,0.017811992513475292,0.13837748232712108,0.1980743959342203,0.10256050673868584,1.015898444162238,1.5124230329587267,2
0,2,0.01751756280377047,0.13841150404074445,0.1983522621056092,0.08578038076859758,1.0533667892461234,1.5206376515916673,2
0,3,0.01700376794975739,0.13998889185734678,0.19739689879714406,0.08764940903006752,0.9504896009192457,1.5199995681638316,2
0,4,0.022445631736209993,0.13792631830863827,0.1969289801738545,0.17781529955106368,1.0273760656722417,1.5187057290577077,2
0,0,0.021977448935163714,0.14275871227232448,0.20312994490472472,0.14291468003596344,0.9104405683206628,1.5324880349790653,17
0,1,0.0182701462581727,0.14079607034449268,0.20273425754607693,0.10167311835575998,1.005274352680759,1.529712018543384,17
0,2,0.018185566429208797,0.1405728157319406,0.20298588608819323,0.09135041235832075,1.0428357490392228,1.5360496674528545,17
0,3,0.01751757214020507,0.14270096710627667,0.2023034832901989,0.08952140490149679,0.9309329615248634,1.542183118795445,17
0,4,0.022914521037595077,0.14034082041845428,0.20207125052382754,0.17280711010216457,1.0195829158061858,1.541227562447481,17
0,0,0.01893334257415683,0.11642230085742059,0.16656172989668508,0.09975356866585561,0.7410989789778809,1.25837679017355,254
0,1,0.0156995719902078,0.11512027008370276,0.166077416878983,0.07722086486666513,0.8151027495198647,1.2557958433975946,254
0,2,0.015360077128485323,0.11544596445427063,0.16672519734280764,0.060372182034608576,0.8486188285004208,1.2620395883410105,254
0,3,0.014963238707041908,0.11678130898416508,0.16581395483212535,0.06528925811723377,0.7605874463849617,1.259709285692151,254
0,4,0.019693319004233177,0.1146787684121811,0.16472314422608678,0.12834253310550603,0.8243840628841665,1.2614133108327965,254
0,0,0.022403115346233654,0.1462652199821311,0.19375739797088803,0.13816590024756292,1.019729199181553,1.5294965387196773,282
0,1,0.018501580633526506,0.1446837182102132,0.1934612347709392,0.09629364360080353,1.1191068336255574,1.5269168049541029,282
0,2,0.018233769586642936,0.14468864705587978,0.19372865623027355,0.08332954587790203,1.160261498534807,1.5326107088637697,282
0,3,0.017688873416449997,0.14639079665570284,0.19294420519827601,0.08551459534707295,1.0428806833633664,1.5344589438956817,282
0,4,0.023313136690135256,0.144289470340202,0.19221797238797833,0.168482792854754,1.1326326331365637,1.5319046892286068,282
0,0,0.023378807547857695,0.1466747339925835,0.19866070849648013,0.13627968572097812,1.025405735214173,1.458392439531395,294
0,1,0.01945261415867455,0.1446409761323634,0.19812973865752634,0.10014691620376659,1.125664568053072,1.4552009028256403,294
0,2,0.01908598530901841,0.1446185119886386,0.19881053072637583,0.0842848066991479,1.1690471693045177,1.4601346259411894,294
0,3,0.018490400982634256,0.14680147292626114,0.1981825977738886,0.08651363099347266,1.051990210689014,1.462337792780778,294
0,4,0.024492937241011592,0.14411654350264635,0.19722454619065163,0.16891000794993963,1.1393013111859713,1.4604949631544069,294
0,0,0.023617135360039482,0.1477264010956064,0.21351927680151528,0.13713250492049622,0.9902562373198842,1.5974073651908969,301
0,1,0.019656805484013547,0.1459799576713632,0.21297350150720856,0.1063842381567354,1.0864425853864992,1.5935141709658058,301
0,2,0.019243218423417585,0.14617853186487487,0.2135646425789949,0.08479287238035585,1.1285270056265961,1.597773287633944,301
0,3,0.018709238567975135,0.1480170788562773,0.21251367905204424,0.089219869230006,1.0156451686488572,1.5969127035227435,301
0,4,0.024673717508925674,0.14545194599663297,0.2114780911109835,0.17669714952966675,1.099449194288861,1.594008489785931,301
0,0,0.02222681754245218,0.13702025473872714,0.1929630569450712,0.11798334260691586,1.0178045055070808,1.437827395746471,302
0,1,0.01852963694971761,0.13555752335103186,0.19226828333577292,0.0966808091080457,1.116912637029692,1.4334551113152567,302
0,2,0.018218656111662894,0.13572621479283706,0.19229505297673272,0.07586275349654428,1.1583912179328237,1.4345793511731457,302
0,3,0.01766571206633383,0.13725879631346055,0.1910361301054312,0.07837218899111958,1.0423715688494177,1.4295425742939651,302
0,4,0.02323567074195695,0.13507921393510192,0.19027528417078388,0.1556543013771033,1.1305303131652167,1.426877994990562,302
0,0,0.019248108811327488,0.11378421803239754,0.1666243390788061,0.09709254917527638,0.6963358101303225,1.2356685736321422,335
0,1,0.016072790701175337,0.11243217196808752,0.16600110449164154,0.07742402771675537,0.7663485563516897,1.2323315480848447,335
0,2,0.015611313411761014,0.11297046268655969,0.16696440292226195,0.057305710367993146,0.7988267224649385,1.2399788220293237,335
0,3,0.015227161489566463,0.11432615904349096,0.16607148241902378,0.06366447603140775,0.7147594863295537,1.2385849155688942,335
0,4,0.02013175167465645,0.1118976866562974,0.1646827939371935,0.12809682079191032,0.7751039795560558,1.2368529137187303,335
0,0,0.01815257816940883,0.11319425800886879,0.1646197105947199,0.09729652141491349,0.7817588913606873,1.2561357766908048,339
0,1,0.015044503741576263,0.1117086284841386,0.16425028224859672,0.07568044312312,0.8659754842349506,1.2535856577996043,339
0,2,0.014941224347969226,0.11164140799512341,0.16453861338941694,0.06441338785698382,0.8995391339295741,1.2574112567611055,339
0,3,0.014412602738621029,0.1132295183654626,0.16394317584896165,0.06426953492157629,0.8023949320321649,1.2568791105460182,339
0,4,0.01893423893915097,0.11131216412021012,0.16354446542125492,0.12352164231509645,0.877293463964075,1.2564048791662705,339
0,0,0.01818891528851866,0.11258312447877915,0.16040770194129164,0.1034037761853085,0.7732965751420611,1.2289734863570045,341
0,1,0.01494231170942371,0.11094299662589395,0.1602473232604918,0.07520990862543067,0.8545555667696795,1.227587238553985,341
0,2,0.014916608762075855,0.11073412328840355,0.1604896787545577,0.06794018864373176,0.8848700627478489,1.2288387525231526,341
0,3,0.014352565830103152,0.11252346958832699,0.16023541434896468,0.06694719075941526,0.7918409678194449,1.2310400792891734,341
0,4,0.018883273416466444,0.11059582978756896,0.15988949298191862,0.1272890408205048,0.8666339323197295,1.232106946593005,341
0,0,0.027231540745777792,0.1583098772800366,0.21645844218822766,0.12940105035211513,0.9429327853541887,1.627055639136297,6
0,1,0.022514765926415267,0.15538156829149505,0.216388787152215,0.10070168425782286,1.0758589186018108,1.6241956061038956,6
0,2,0.01945082544008913,0.15425609182752756,0.2170739552646643,0.05585981411105649,1.1711465092433906,1.6289754959115146,6
0,3,0.02255001626881364,0.15702035277410242,0.21661147460702695,0.09413742333296025,1.009719622337849,1.6350025576750076,6
0,4,0.024541290982830172,0.1545284872372383,0.21604264740155657,0.11869018455660184,1.084342802771777,1.6321974546023934,6
0,0,0.024072174319562944,0.15261084416111179,0.2075539670725277,0.13158041892637326,0.9791008980677529,1.5377508201114716,362
0,1,0.01998928002647652,0.1507815389595512,0.20697828204495924,0.10438215644701751,1.0756567685330705,1.5340796247412092,362
0,2,0.019590868291736042,0.15089697716268424,0.20748214131231163,0.08315946356967699,1.1152214539862808,1.5386375402447743,362
0,3,0.019011726581073675,0.1528398360821342,0.20652354931408096,0.08659596743045199,1.0032226409707543,1.5395924835858297,362
0,4,0.025178631879089357,0.1502537868573977,0.20560283790349157,0.1728297390113901,1.088784984148018,1.537172846205735,362
