GW0001,GW0002,GW0003,GW0004,GW0005,GW0006,GW0007,GW0008,GW0009,GW0010,GW0011,GW0012,GW0013,GW0014,GW0015,GW0016,GW0017,GW0018,GW0019,GW0020,GW0021,GW0022,GW0023,GW0024,GW0025,GW0026,GW0027,GW0028,GW0029,GW0030,GW0031,GW0032,GW0033,GW0034,GW0035,GW0036,GW0037,GW0038,GW0039,GW0040,GW0041,GW0042,GW0380,GW0384,GW0043,GW0044,GW0045,GW0046,GW0047,GW0048,GW0049,GW0050,GW0051,GW0052,GW0053,GW0054,GW0055,GW0056,GW0057,GW0058,GW0059,GW0060,GW0061,GW0062,GW0064,GW0065,GW0066,GW0383,GW0067,GW0068,GW0069,GW0070,GW0071,GW0381,GW0072,GW0073,GW0074,GW0075,GW0076,GW0077,GW0078,GW0079,GW0080,GW0081,GW0082,GW0385,GW0083,GW0084,GW0382,GW0085,GW0086,GW0087,GW0088,GW0089,GW0090,GW0091,GW0092,GW0093,GW0094,GW0095,GW0096,GW0097,GW0098,GW0099,GW0100,GW0101,GW0102,GW0103,GW0104,GW0105,GW0106,GW0107,GW0109,GW0110,GW0111,GW0113,GW0256,GW0114,GW0115,GW0116,GW0117,GW0118,GW0119,GW0120,GW0121,GW0122,GW0123,GW0124,GW0125,GW0126,GW0127,GW0128,GW0129,GW0130,GW0131,GW0132,GW0133,GW0134,GW0135,GW0136,GW0137,GW0138,GW0140,GW0141,GW0142,GW0143,GW0144,GW0145,GW0146,GW0147,GW0148,GW0149,GW0150,GW0151,GW0152,GW0153,GW0155,GW0156,GW0186,GW0187,GW0157,GW0158,GW0159,GW0160,GW0161,GW0162,GW0163,GW0164,GW0165,GW0166,GW0167,GW0168,GW0169,GW0170,GW0171,GW0172,GW0173,GW0174,GW0175,GW0176,GW0177,GW0178,GW0180,GW0181,GW0182,GW0183,GW0184,GW0185,GW0188,GW0189,GW0190,GW0191,GW0192,GW0193,GW0194,GW0195,GW0196,GW0197,GW0198,GW0199,GW0200,GW0201,GW0202,GW0203,GW0204,GW0205,GW0206,GW0207,GW0208,GW0209,GW0210,GW0211,GW0212,GW0213,GW0214,GW0215,GW0216,GW0246,GW0217,GW0218,GW0219,GW0220,GW0221,GW0222,GW0223,GW0224,GW0225,GW0226,GW0228,GW0229,GW0230,GW0231,GW0232,GW0233,GW0234,GW0235,GW0236,GW0237,GW0238,GW0239,GW0240,GW0241,GW0242,GW0243,GW0244,GW0245,GW0247,GW0248,GW0249,GW0250,GW0251,GW0252,GW0253,GW0254,GW0255,GW0258,GW0259,GW0260,GW0261,GW0262,GW0263,GW0264,GW0265,GW0266,GW0267,GW0268,GW0269,GW0270,GW0271,GW0272,GW0273,GW0274,GW0275,GW0276,GW0277,GW0278,GW0279,GW0280,GW0281,GW0282,GW0283,GW0284,GW0285,GW0286,GW0287,GW0288,GW0289,GW0290,GW0291,GW0292,GW0293,GW0294,GW0295,GW0296,GW0297,GW0298,GW0299,GW0300,GW0301,GW0302,GW0303,GW0304,GW0305,GW0306,GW0307,GW0308,GW0309,GW0310,GW0311,GW0312,GW0313,GW0314,GW0315,GW0316,GW0317,GW0318,GW0319,GW0320,GW0321,GW0322,GW0323,GW0324,GW0325,GW0326,GW0327,GW0328,GW0329,GW0330,GW0331,GW0332,GW0333,GW0334,GW0335,GW0336,GW0337,GW0338,GW0341,GW0342,GW0343,GW0344,GW0346,GW0347,GW0348,GW0349,GW0350,GW0351,GW0352,GW0354,GW0355,GW0356,GW0357,GW0358,GW0361,GW294A,GW0339,GW0345,GW0359,GW0363,GW0366,GW0367,GW0368,GW0369,GW0370,GW0371,GW0372,GW0373,GW0374,GW0375,GW0376,GW0378,GW0377,GW0379
0.90476147,0.02624962,0.01675741,0.02725218,-0.00110481,-0.08658854,-0.03119689,0.01291917,0.01356197,-0.00648264,-0.08933674,-0.00226195,0.02506627,0.01899807,0.00136334,-0.00992661,-0.02003833,-0.04720168,-0.04178605,0.04629429,-0.00459056,0.01631512,0.04994425,0.0050665,0.00884539,0.03543116,-0.01421391,0.02804393,-0.00522045,0.00338915,0.0096888,-0.00357694,-0.10440823,0.07007275,-2.2397e-4,0.00669318,-0.02124048,0.01950349,-0.00281634,0.02959265,-0.03685414,-0.0536072,0.00440694,-0.01821518,-0.07294555,0.01966854,-0.075529,-0.01499318,0.01492171,-0.01749071,-0.02053517,0.00223733,0.00948678,0.01451479,-0.00105777,-0.03835066,-0.01284467,0.0246478,-0.00581017,0.01878133,-0.02234414,-0.00815814,-0.0202592,-0.01495126,0.01829108,0.01527883,-0.00821823,-0.02202669,-0.01940979,0.00565414,0.03509946,0.03410971,0.03027555,0.13465047,0.01347129,0.05322371,0.01056994,0.05228999,-0.05109497,9.4249e-4,0.02515069,0.03213744,-0.0045181,-0.0073017,0.04610198,-0.01572686,-0.01417522,-0.05011244,0.01730587,-0.07264169,0.03627744,0.00716231,-0.03317985,-0.00355726,-0.00936324,-0.02069131,0.03220784,-0.02283618,0.00946577,0.04232273,-0.00947926,-0.00353819,0.02409981,0.02210039,0.01632538,0.0434455,0.03427957,0.03310081,-9.6586e-4,0.01638762,0.01964673,-0.03154288,0.02968174,-0.03983756,-0.01185612,-0.0380128,0.00679577,0.00441429,0.03271381,0.03231276,-0.00192712,-0.00746712,-0.00946433,-0.01891211,0.0304903,-0.00850633,-0.01511366,-0.00967882,0.00645671,0.03889755,0.03703708,-0.01068908,0.03154541,0.03361096,0.04268378,0.03730681,0.02311332,0.06866984,-0.0099757,0.01291818,0.00180876,-0.01269379,-0.00115231,-0.03936221,0.00506538,0.01006905,0.01494886,0.01638762,0.02222115,0.03221525,0.03236576,-0.04032164,0.00569936,0.01361748,-0.00881004,-0.01742432,0.05431072,0.01657566,-0.02566929,-0.027043,0.00530698,-0.03159903,-0.01717423,-0.03579939,0.00332138,0.00781251,0.01148191,-0.00833561,-0.00612195,0.00198606,0.00559839,-0.02456571,-0.03229659,-0.00499408,0.03455074,-0.02389036,0.06322725,0.03021896,0.01203033,0.02683699,-0.00216106,0.00834261,0.02366929,-0.01483764,0.00223778,-0.04675904,-0.07338597,-0.02086555,-0.00297042,0.04902991,-0.04508079,0.04067854,0.01665903,0.00845243,0.02349133,-0.00337918,-0.02337917,0.03159169,-0.03526976,-0.01380864,-0.01737852,0.03957947,-0.00354513,0.01867935,-0.00702934,0.01191462,0.04070251,0.02308416,0.03774549,0.01184361,-0.02878991,0.01834072,-0.07514331,0.00582442,0.00417074,-0.04530647,0.02154513,7.8102e-4,0.07607285,-0.00212439,0.02257361,0.00353357,0.02646207,0.04060559,-0.00262007,0.04073758,0.0107011,0.02372541,0.01216392,-0.05958264,0.02502638,0.07283933,0.01080419,0.02684023,0.02612703,0.01827566,-0.01330649,-0.00145213,-0.00813278,0.01891042,-0.01317448,-0.00328372,-4.567e-5,0.00547761,-0.0172661,0.00637306,-0.04252375,0.00500221,-0.05706846,0.0527461,0.01606334,0.01054494,0.00125756,0.01232127,-0.00961839,-0.0437058,-0.03776926,0.02810825,0.00409419,0.0412974,-0.03797927,0.01861023,0.03702453,0.02948926,0.00574455,-0.00857484,0.03565909,0.04591729,-0.03211979,0.00352083,0.02159004,-0.08065418,0.02092784,0.02828882,-0.00337308,-0.04137317,0.03018094,0.0289883,-0.03114033,0.00441878,0.03519834,-0.02100971,0.02532541,0.02293087,0.0031653,-0.00523223,-0.01152155,0.02274062,0.00430958,-0.01491959,-0.07541062,-0.04240048,0.0144674,0.02114924,-0.00714493,0.03270947,-0.02456775,-0.05018062,0.02272499,-0.02706153,0.03749134,-0.00294499,-0.01784051,-0.00301621,-0.04620245,-0.01291744,0.01563215,0.01264993,0.02063706,-0.04564905,0.00662527,0.00591182,0.02727622,0.001513,-0.04819851,0.02126547,-0.02643101,0.00790902,0.04061052,-0.00588258,0.02793606,0.01329705,-0.02631656,-0.01021432,-0.00750618,-0.03074618,0.02619715,-5.3749e-4,0.03778089,-0.01721021,0.03403907,0.03871097,0.00623088,0.01614867,-0.0228944,-0.01662924,-0.03397287,-0.00163191,0.01659276,0.02097182,0.03758479,0.04014576,0.04471018,0.02287994,-0.01528667,-0.00816586,0.012696,0.03754626,-0.07169606,0.04047705,-0.01198247,0.02288267,0.00247069,-0.02511457,0.03176909,-0.09819077,0.01864403,-0.01326408,0.02735134,-0.01885885,-0.01552091,-0.01435461,0.02970758,-0.01687375,-0.0062502,0.04713192,0.04977764,0.04220553,0.01304932,0.01805095,0.01878775,0.01522753
0.02624962,1.49137863,-0.00822885,0.00635454,0.00737415,0.00697036,-0.20634922,0.00597336,0.02408523,-0.2277349,1.5974e-4,-0.04439897,0.00314069,0.00273847,-0.00829133,-0.05761016,0.00465462,0.03210163,0.03759741,0.00130015,0.00564216,-1.1217e-4,0.00445768,-0.00164037,0.00301466,0.00869821,-0.03107108,-0.02100242,0.01564213,-0.05295952,0.00549075,0.020352,-0.01148994,-0.03506865,0.00775035,-0.01304595,0.01696743,0.00338772,0.01458522,0.02316403,0.00384166,-0.04511576,-0.0139435,-0.06284175,-0.01075315,0.01312097,-0.00493301,0.00914339,0.02372683,0.01133327,0.02632237,0.00216043,-0.0463971,-0.01767844,0.00797353,0.02933822,0.01632299,0.03215979,0.02452715,0.01533279,-0.03122535,0.02989277,-8.5507e-4,-0.00701869,-0.01902571,-0.01465064,-0.00320948,0.0105461,-0.01391179,-0.00501018,-0.00330066,-0.01537281,0.02407673,-0.01237192,0.0198848,-0.00308827,0.02167839,0.01842618,-0.01264821,0.00304801,-0.031603,-0.01758531,-0.00398716,-6.0183e-4,0.00216779,0.01622156,0.02357184,0.00602778,0.02135273,0.01352187,-0.00557198,0.00541748,0.0095202,0.01405458,0.02581111,-0.00498122,0.00345733,-0.01052393,0.01040644,0.00550433,0.0025771,0.01061218,-0.01602358,0.00526537,0.02527136,0.0083914,0.00634112,-0.04315182,0.00466221,-0.01024636,-0.01799656,-0.01530895,0.00600186,0.01748886,-0.00115802,-0.00546373,0.02460036,0.0250111,-0.0049288,0.01700022,0.00750904,-0.02404918,0.00429855,-0.00829958,0.01738463,0.01104462,0.02019719,-0.01139591,0.03218548,-0.00285093,-0.01665303,0.00732351,0.0094045,-0.00813093,0.02410956,0.01146217,0.02664266,-0.00356094,0.01798018,0.01045919,0.0092035,0.00342711,-0.52171434,0.02293805,-4.7645e-4,0.01441232,-0.00388441,-0.01024636,-0.00789351,0.01909476,0.03327463,0.02112746,0.01909774,0.01052463,0.0213152,0.00827876,-0.00288157,0.00712663,0.00430801,0.00104396,0.009051,0.03318484,-0.00189477,0.01920969,0.02554392,-0.01451909,0.02824373,0.02452848,0.02284654,0.0303403,0.01786267,0.01852561,-0.00492352,-0.02848529,0.00917709,8.6014e-4,0.02267544,-0.00877107,-0.01864509,0.02142691,-0.00932759,0.03057186,-0.01025404,-0.00104843,0.01985964,-0.0065083,0.04933762,0.0222325,0.0134987,-0.01379029,0.01549542,-0.04615092,-0.01190736,0.00070899000000000005,0.01046447,-0.00358649,0.00871712,-0.00941978,0.01198137,0.01070545,-0.00517142,0.02097512,-0.00176763,-0.01149498,0.01992255,0.00669424,0.00279971,9.3205e-4,0.00977461,0.01008175,0.01358596,0.01750993,-0.01505541,-0.00422471,-0.00492458,-0.00331969,-0.01163936,0.05177619,-0.00135666,0.00815275,-0.00248497,4.2961e-4,0.01199696,0.01031063,-0.01956256,-0.01901151,0.01838406,0.02227927,-0.01313599,-0.00155161,0.02376845,2.033e-4,0.02172113,0.00721671,-0.00579379,-0.01468207,-0.0213077,-0.00495319,0.00424675,0.02090803,0.00102129,-0.0398093,0.01613086,-0.01480306,0.02922846,0.05297104,0.02323382,0.04135674,0.00957496,-0.08791912,-0.04373258,0.00275628,-0.00179093,-0.01076073,0.00257543,0.01894923,-0.00499131,0.04700829,0.00992724,2.6024e-4,-0.03462694,-0.00653129,-0.02640414,-0.04674801,0.01177289,-0.00373112,-0.03015181,0.05015319,0.02592043,0.00456059,0.0251513,-0.00127791,0.05139074,0.00599121,0.03879006,0.0269614,-0.00380565,-0.01871777,0.03755514,-9.6738e-4,0.02056982,0.02928098,-0.01522461,-0.01217056,0.01446912,0.01326621,-0.01936922,-0.00177725,0.01492707,0.02075486,0.0027752,-0.00870126,0.00507247,-0.0159759,0.00310304,0.05470552,-0.01669559,0.01684128,3.3889e-4,-0.02617784,0.01031179,0.00724704,0.01011767,0.04368878,0.02481083,-0.02118154,0.01548604,0.01062377,-0.0085362,0.02874499,0.00644475,-0.02917682,0.00290733,0.0010845,0.03360514,-7.1665e-4,-0.00539475,0.0105405,0.01319905,0.0279895,0.01280841,-0.00919017,0.00771088,-0.01172499,0.00414042,0.00274336,0.01198504,-0.00479353,-0.00160954,-0.00480426,0.0326658,-0.00517353,0.00606854,0.01770529,0.01337694,0.00760052,0.02915893,0.00211528,0.00862617,0.03530573,0.03173564,0.00690346,0.0013766,0.0278005,-0.02117666,0.01663048,0.00792457,-0.01596268,0.038575,-0.05413317,-0.01586251,0.00745679,-0.00447035,0.01148093,-0.01095519,-0.01182803,-0.03782571,-0.03176006,-0.01594168,-0.00943962,-6.6706e-4,0.02108095,0.01529685,0.00444437,0.01373243,-0.02103036,0.0541458,-0.01709777,0.00806594,0.02498628,-0.00929794,-0.0280544
0.01675741,-0.00822885,1.34028489,0.02748716,0.0141798,0.00705807,0.01089583,-0.35532555,0.01463082,-0.00160773,0.00300359,0.04175148,-0.02710107,0.04120429,-0.01473856,0.0521365,0.05600234,0.02252454,0.02793028,0.029219,0.02891919,-0.02314468,-0.02087012,-0.0292679,-0.03923707,0.0521714,0.02729985,-0.01104612,0.00946509,0.01366702,-0.06112307,-0.06472112,0.02877036,0.02129285,0.06521949,0.02367304,0.01059112,0.04078096,-0.01163979,0.00173184,-0.00651601,0.07287877,0.0040881,0.00484821,-0.00156019,-0.00777337,-0.01812672,-0.03100642,0.0361725,-0.00514114,0.03388678,-0.02234315,-0.00516659,-0.00452646,0.01259315,0.01259765,0.01666497,0.05110122,0.03778129,-0.00415588,-0.0142564,-0.00126773,-0.1821109,0.00609854,0.03222747,0.03394165,-0.00964327,-0.03474547,-0.02334329,-0.00390125,-0.0363445,0.01924004,0.00929595,0.03343207,-0.01137227,0.01655605,-0.00919392,-0.03533638,-0.08016895,-0.01584185,-0.00133479,0.01687147,0.03109061,-0.01919934,-0.01869288,-0.01138036,-0.00341445,-0.03301235,-0.01668704,0.00685928,0.03684652,-0.04063257,-0.00952632,-0.03150098,-0.01487946,0.05597248,0.01667373,0.09300235,0.02307838,0.01576078,0.02898717,0.01737087,0.01908117,-0.01796152,-0.03665326,0.0612229,-0.10834085,-0.01796182,-0.02285531,-0.01403741,0.01048062,0.01041061,0.01690811,0.0101864,-0.00273441,-0.01077425,0.022466,-0.01952561,0.02846137,0.01351361,0.01406063,-0.01081635,-0.02120228,0.00158973,-0.00531065,0.02730032,-9.432e-5,0.00118805,0.03544964,0.0210641,0.01162639,0.02457358,-0.01464729,-0.03126334,-0.02158745,0.02843342,0.04066664,-0.04573214,-0.00864531,0.02365003,-0.00338856,0.02514947,-0.00422974,-0.00214671,-0.00509057,-0.04139742,0.02772308,-0.01403741,-0.03822259,-0.00609198,0.05568102,0.0392015,0.01378721,0.03147785,2.9078e-4,0.01810404,0.00820528,0.02708557,-0.00119352,0.01043113,0.01219864,9.3979e-4,-0.01042158,0.02334511,0.02847028,0.01733697,-0.0331412,0.02010146,0.03487963,0.04845532,0.03416639,0.016973039999999998,0.01836533,0.02520212,-0.04803764,0.03052981,0.04716156,-0.05601669,0.00650596,0.01454636,0.03231988,-0.01127292,0.03424969,0.01645059,-0.03599288,-0.02459748,0.01935278,0.01940491,0.002631,0.03842258,0.01863473,0.01368036,0.01167429,0.02138949,0.0043888,0.03710774,-0.00134607,-0.01613671,0.00948164,0.04840105,0.01563765,0.00759297,0.01727113,-0.03229553,-0.00904568,0.04005839,-0.05676485,-0.02043143,0.02224254,0.00456528,-0.00700909,-0.00680126,-0.03225307,-0.00545463,0.02718505,0.02528062,-0.02690518,-0.00619082,-0.01505229,-0.05843592,0.06399927,0.01183409,-0.01004667,0.05664186,-0.05566724,0.02531568,-0.00556623,-0.0129585,-0.0173828,0.01412452,0.05647882,0.01858035,-0.00690035,0.01493627,-0.03310404,0.00377096,-0.00910359,3.125e-4,0.00453885,0.00604145,0.00302656,-0.0367313,-0.02645714,0.04269335,-0.01354157,-0.0071997,-0.00292571,-0.0137305,0.00461888,-0.03667431,0.01772088,-0.04932614,0.02499012,-0.02006083,0.04033167,-0.01189498,0.03102229,-0.0292188,-0.00170826,0.01565851,-0.02696764,-0.06046767,0.02288527,0.02163932,0.05266103,-0.06248872,-0.03684824,0.05087074,0.08010148,-0.00154987,-0.02693836,-0.01253592,0.0135086,0.06579269,-0.01130682,-0.04513856,0.03696878,0.03401305,-0.02770914,-0.15497377,0.05966834,0.02604368,0.03040691,-0.01044348,0.02047619,0.00701804,-0.11187209,-0.0152887,0.00207447,0.00295248,0.00264603,0.00203925,0.00888964,-0.04675475,-0.01077153,0.00568051,0.01312708,-0.03608695,-0.02530872,0.02567993,-0.01287721,0.02655058,0.02514212,-0.00339978,0.04640886,0.01701124,0.00656965,0.0489147,0.01777227,-0.01681404,-0.01031407,0.00674157,-0.04827048,0.0254009,0.02223831,-0.01242946,0.0049527,0.02561931,0.01289027,-0.00511554,0.01033468,-0.03888845,-0.0261015,0.01225178,0.01157037,0.012706,-0.05707946,-0.03898679,-0.02435239,0.01556428,0.01266764,0.03505466,0.01062806,-0.03549539,0.03561792,0.01047948,0.03221269,-0.02194615,0.01968028,-0.01915672,-0.02034064,0.04316226,0.03689097,-0.03946102,0.04563588,0.01129044,0.0037397,0.03718691,-0.02328404,0.00240822,0.01150977,-0.03793816,-0.02554163,0.01693376,0.00376719,0.0298024,0.02161946,0.03228031,0.0016651,0.01072395,5.7516e-4,0.01543271,0.01587134,-0.00281442,0.02573882,-0.06355958,-0.02698954,0.00372522,-0.00600113,-0.00865421,0.00982933,-0.00895844
0.02725218,0.00635454,0.02748716,1.64833756,-0.25149063,0.03311788,-0.02601089,-0.02055781,0.00958621,-0.0126264,0.01486467,0.01150866,0.00182119,0.00654829,0.02725957,0.01582318,-0.00105767,0.03087259,-0.00366108,-0.02223211,0.00168778,-0.01430324,-0.15006784,-0.15341659,0.01555324,0.03350141,0.0170661,-0.01270027,0.00640977,0.00658515,0.0293914,-0.01441594,0.00106331,0.01314074,0.04344904,0.0242826,-0.00314345,-0.42397172,8.0038e-4,-0.00199101,0.01861769,0.01064073,0.02818489,0.01653231,-0.01063064,-0.00779815,-0.09913211,0.02752177,-0.02163692,3.164e-5,0.03544884,0.01641583,-0.00819276,-7.4156e-4,0.02415012,-0.01713652,0.00335693,0.00525947,3.4161e-4,0.04622559,0.01697912,0.00300869,0.00363576,0.02405796,0.00962746,-9.4898e-4,0.01159042,0.02134785,0.00280881,-0.02126821,0.00930294,0.0104402,0.04030761,0.01704947,0.00455572,0.01186675,0.02249149,-0.01571314,0.01359593,0.02034725,6.401e-5,0.02754638,0.01420895,-0.02699622,0.0249935,0.00126286,-0.02447392,-0.25264402,-0.00459765,0.02719666,-0.01731056,0.00888426,0.02131798,0.04953168,0.01444857,-0.00465592,-0.0232786,0.02584324,0.01865556,0.01025753,-0.05770969,0.030952,0.00589494,0.0155836,0.02008848,-0.02270797,0.03301757,-0.0010916,0.012984,-0.01454475,0.02525274,-0.02630489,0.00975731,0.00459833,0.0139608,0.01754558,-0.00106452,-0.01818223,0.01807556,0.00933946,-0.25220654,0.01609717,0.00279975,0.02972915,-0.00158073,-0.00324692,0.0284207,0.02122536,-0.01266559,-0.00170783,0.0188713,-0.01393131,-0.00263823,0.00682722,0.00494382,0.01107044,-0.02982484,0.0154492,0.01564916,0.00809313,0.00364979,0.00123895,0.01240146,-0.02223708,-0.00432988,0.02031426,0.00666431,-0.01454475,0.02008229,0.00738803,-0.00517557,-0.01655982,0.00516016,0.02278388,0.00889525,0.00993366,0.02083458,-0.00820553,-0.00151273,0.0150754,-5.822e-4,0.01749847,0.01663863,0.01257418,0.01374587,0.02102608,0.00171631,-0.00754391,0.00695941,0.00889023,-0.01362694,0.00743822,0.01095061,-0.02136924,6.3064e-4,-6.8506e-4,0.00426574,0.00611295,0.00858504,-0.00530179,-0.0248257,-2.3876e-4,0.00283574,-0.01228936,-0.00434799,0.02370942,-0.02366189,0.00548697,0.00556813,-0.02045795,0.01861392,0.01625014,0.01502969,0.02471575,0.00387584,0.03599053,0.01291211,0.01403355,0.0043606,-0.02504985,-0.00338032,0.02704372,0.01487242,0.02378796,0.027028,0.02136179,0.0138307,-0.01015872,-0.00218749,6.2835e-4,0.01203129,-0.02249343,-0.0068883,-0.0133637,0.02251105,-0.05553745,0.01484214,0.01966131,0.00119607,0.00737261,-0.00752464,-0.01609672,0.00524842,0.0221207,0.01751824,-0.02317682,-0.01060014,-0.00822134,0.0254995,0.01353587,0.0275913,0.01155091,-0.00945384,0.013270530000000001,0.01303881,0.01845026,-0.00478202,0.019772,-0.01311706,0.01430743,0.00227389,0.01312745,0.01506516,0.02692607,0.00709787,0.0162666,0.01385089,-0.006405,-0.03486482,-0.02323925,-0.048138,0.00919206,0.02944092,0.02632903,0.00609095,0.02666753,0.00251694,-0.01632487,-0.01396061,0.02863374,0.0317574,-0.00794757,1.7242e-4,0.00829074,0.00610535,0.00687812,0.0263745,-0.03027651,-8.9913e-4,-7.226e-5,0.02905623,0.01953873,-0.00972652,0.01628477,8.4789e-4,-0.01183497,0.01229347,-0.01188226,0.01857698,0.01563432,0.0084418,0.00453274,-0.02466303,0.00111968,-0.00408594,0.00253038,-0.00294173,-0.01036946,1.8844e-4,0.00128326,0.02442108,-0.00750034,0.01711325,0.00289137,0.0218418,-0.00284194,-0.00997507,0.02101885,-0.01130289,0.00144896,-0.01106949,0.01432336,0.00718617,0.0099117,-0.00271913,-0.00257842,0.0191945,0.01975814,-0.00828005,0.00695378,0.00998885,0.0096898,-0.01756965,-0.00458798,0.01959661,0.00165807,-0.00907735,-0.01201683,-0.00164866,0.02297785,-0.01295017,0.00591937,-1.8058e-4,0.00853048,0.00134141,0.01316837,-0.00245272,0.00310122,0.02514129,-0.00939772,0.02446462,-0.01579314,0.02781403,0.00944683,0.01148898,-0.00644133,0.034656,0.01707305,0.01635623,0.01888339,0.00839317,-0.02208176,0.02158217,0.04070258,0.00994479,8.5568e-4,-0.02727012,0.01107884,0.01972772,-0.01544019,0.0014727,0.0167872,0.03371414,-0.02597014,0.00244299,0.01704111,0.0152734,-0.01312832,-0.00516908,0.03359309,-0.01314232,-0.00433886,0.02314415,-0.00935247,-0.01611088,0.0133099,0.00688535,0.01371574,0.02787373,0.00891332,8.1878e-4,-0.00895979
-0.00110481,0.00737415,0.0141798,-0.25149063,1.68038788,0.02946267,0.00104331,0.00395169,0.01410086,0.00582847,0.00534539,0.01231737,0.00366504,0.0328883,1.5981e-4,0.01901933,0.00308642,0.0256272,0.00354119,0.01418344,0.00467464,-0.0117605,-0.06886208,-0.02475098,0.0132832,-0.1502945,0.02399296,0.0058689,0.00573399,0.01680982,-0.00524138,0.02613904,-0.00305553,-0.00501754,0.00206366,0.0060022,0.03582834,-0.17841941,0.00722631,0.01052614,0.01330336,0.0115878,-0.01286849,-0.00880626,0.01023607,-0.00891637,-0.356447,0.00398407,-0.03363701,0.00744209,8.983e-5,-2.9134e-4,-0.00559538,-0.00258891,-0.02021147,0.00482761,-0.03065877,0.00151234,0.0093021,-0.00924128,0.0045787,-0.00142852,-0.00856471,0.0191367,-0.00646822,0.0088745,0.00188627,-0.00392636,0.00678275,-0.00443139,0.00355568,0.00259045,0.00960956,-0.01044183,-0.01466128,0.0135265,-0.00726375,0.00276099,0.03401184,0.01463786,0.01303235,0.0205019,0.02356275,0.00853854,-0.00819366,0.00579864,0.0150244,-0.08342812,0.01356065,0.01662337,-0.0102449,0.01714008,-0.01884488,0.00821141,0.00898987,-0.02367061,0.02963392,-0.01226204,0.00179525,0.00398804,-0.06115589,0.00668809,-0.00144385,0.01627338,-1.6122e-4,0.00488812,0.01017406,0.01617123,0.00237169,0.00359558,0.01032866,0.00682285,0.01966108,0.0121757,0.01645019,0.02454778,0.00409677,0.0029755,-4.7497e-4,0.02725922,-0.45221983,-1.606e-4,0.00139513,0.01137851,0.01498805,0.01769427,0.01195412,-0.01335629,0.00852971,-0.00852566,-0.01408587,0.00152408,0.03396993,0.00836396,0.0235135,0.0207128,0.01420341,0.01704608,0.00674864,0.01542244,-0.01101854,-0.00548924,0.00884649,0.01241331,0.00672013,0.00259794,0.01440118,0.00359558,0.01093521,-0.0094382,0.01730576,0.00922851,-0.00905204,-8.3514e-4,0.01293264,0.01369097,0.0124189,0.01597093,0.01761437,0.00310399,0.00656482,0.01631968,2.459e-5,-0.0164819,0.00763155,0.03807723,0.01109565,-0.00306931,-0.00764167,-0.01402309,-0.00847062,0.02599789,0.01619596,0.0051787,-0.00500559,-0.00737857,0.01456445,-0.02014162,0.0070825,-0.01206449,-0.02014245,0.00746769,-0.01822042,0.0047345,0.00297259,0.01754516,-0.01015623,0.00306118,6.9124e-4,0.03046241,0.00942991,0.01689456,-0.00102935,0.02568829,-0.0105101,0.01233131,-0.01402041,1.9049e-4,0.00888365,0.00491103,-0.01305071,0.00846633,0.00232508,0.00257233,0.00551761,0.01664304,0.01609777,0.0264416,0.02553281,0.01086467,0.00957822,-0.01948923,0.02569732,0.01373065,0.02266954,0.00259873,0.02809378,0.01955424,0.01474444,0.03850179,0.01069884,0.02688911,0.01640966,0.00110583,0.00421707,-0.01359406,0.00868078,0.0132892,0.00321194,0.01506355,0.02116554,-0.00355923,0.00876228,0.0053758,0.01127714,0.00737329,1.8154e-4,0.01454428,0.00237554,-0.01173937,-3.5644e-4,0.01200081,0.00699963,0.02098948,0.01658403,0.01717342,0.05374116,-0.12900811,0.00680338,-0.05702244,0.02691814,0.01598601,-0.02632219,0.00376356,0.01059142,0.01647085,0.00741543,-0.03194052,-0.0013231,0.02625761,0.00902108,0.00142051,-0.01080062,-4.326e-4,-0.00915597,0.00417003,-0.01583997,0.01222552,0.02058293,0.01417699,-0.03529604,0.0225381,0.02888402,0.00119745,0.00311047,0.02065851,0.02499066,-0.00273584,0.00977558,0.01679378,-0.0224598,0.01083677,-0.00493212,-0.00565894,0.00271772,0.01881133,-0.00505722,3.5933e-4,0.00675759,-0.00588168,0.02224003,0.00589024,0.01650212,0.00425264,-0.00434162,-0.01079625,0.01281908,0.00832037,0.01837339,-0.00943221,-0.00439501,0.00760672,0.01181487,0.00410776,-0.0017914,-0.0096144,0.00940559,-0.0104181,-0.01021632,0.02270598,-0.01483684,0.01590144,-0.00193582,-0.00665101,0.00926548,2.7008e-4,0.02110813,0.01602934,-0.00245628,0.00258496,0.00264614,0.00221732,3.5347e-4,0.01279987,-0.002544,-0.00266958,0.03750028,0.00310016,0.00343148,-0.00406015,0.01488973,-0.00921163,-0.0026466,6.808e-4,0.01481481,-0.01828567,0.00492041,0.00278051,-0.00215803,0.0056991,-0.00687507,0.00775477,0.00218071,0.02698637,0.0125646,0.00594752,3.445e-4,0.0023241,0.02515394,0.02087695,0.03182606,0.01015782,0.01204094,0.01007602,0.00251217,0.00623277,0.00514441,0.01655492,0.03204558,-0.00492421,-0.01317576,0.01560223,0.01580185,0.01058909,0.00399959,0.00880631,-0.01525759,0.01992195,-0.01522647,0.01396524,0.01400091,-0.00686081
