,339,339
0,0.000220219,0.0
1,0.000220219,0.0
2,0.000220219,0.0
3,0.000220219,0.0
4,0.000220219,0.0
5,0.000220219,0.0
6,0.000220219,0.0
7,0.000220219,0.0
8,0.000220219,0.0
9,0.000220219,0.0
10,0.000220219,0.0
11,0.000220219,0.0
12,0.000220219,0.0
13,0.000220219,0.0
14,0.000220219,0.0
15,0.000220219,0.0
16,0.000220219,0.008954912
17,0.000220219,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.008502562
21,0.0,0.0
22,0.0,0.0
23,0.0,0.014792711
24,0.0,0.0
25,0.001125637,0.0
26,0.0,0.0
27,0.0,0.008358425
28,0.0,0.0
29,0.0,0.0052856444
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.010841957
36,0.006567875,0.0
37,0.0,0.0
38,0.0036873491,0.0
39,0.0,0.0
40,0.009413864,0.0
41,0.0,0.0
42,0.0,0.015226716
43,0.009627421,0.0
44,0.0,0.0
45,0.02054359,0.0
46,0.0,0.0
47,0.03269423,0.0
48,0.0,0.00875463
49,0.0,0.0
50,0.0,0.0
51,0.06395574,0.010546186
52,0.0,0.0
53,0.08336032,0.008013517
54,0.09155186,0.0
55,0.0,0.0
56,0.0,0.003394356
57,0.16580334,0.0
58,0.0,0.008963809
59,0.0,0.0
60,0.2068642,0.0
61,0.18062687,0.013466261
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.2522403,0.03808594
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.061911702
70,0.0,0.0
71,0.2936154,0.0
72,0.0,0.0687473
73,0.33443305,0.0
74,0.0,0.0
75,0.34470946,0.0625709
76,0.0,0.0
77,0.0,0.0
78,0.42052078,0.105902195
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.45114437,0.14423463
83,0.0,0.0
84,0.0,0.0
85,0.46163303,0.0
86,0.0,0.0
87,0.52999425,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.23056984
92,0.6076752,0.0
93,0.0,0.0
94,0.6377481,0.0
95,0.0,0.0
96,0.6751299,0.0
97,0.0,0.2811829
98,0.0,0.0
99,0.68129003,0.0
100,0.0,0.0
101,0.0,0.0
102,0.70354927,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.41082206
106,0.7124392,0.0
107,0.0,0.42782104
108,0.0,0.0
109,0.7034699,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.47947505
114,0.0,0.0
115,0.0,0.0
116,0.0,0.58059144
117,0.0,0.5693498
118,0.69398177,0.0
119,0.0,0.60266954
120,0.7010176,0.588895
121,0.0,0.0
122,0.6685039,0.578037
123,0.0,0.0
124,0.7209451,0.63120556
125,0.0,0.0
126,0.0,0.64292014
127,0.69682777,0.0
128,0.0,0.6762674
129,0.7015029,0.0
130,0.0,0.72277594
131,0.0,0.0
132,0.0,0.0
133,0.0,0.71323466
134,0.0,0.0
135,0.0,0.7479085
136,0.0,0.0
137,0.0,0.0
138,0.0,0.7407934
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.7497903
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.7544024
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.76239884
155,0.0,0.0
156,0.0,0.7594898
157,0.0,0.0
158,0.0,0.0
159,0.0,0.80612755
160,0.0,0.0
161,0.0,0.74252355
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
