,362,362
0,0.00024796822,0.0
1,0.00024796822,0.0
2,0.00024796822,0.0
3,0.00024796822,0.0
4,0.00024796822,0.0
5,0.00024796822,0.0
6,0.00024796822,0.0
7,0.00024796822,0.0
8,0.00024796822,0.0
9,0.00024796822,0.0
10,0.00024796822,0.0
11,0.00024796822,0.0
12,0.00024796822,0.0
13,0.00024796822,0.0
14,0.00024796822,0.0
15,0.00024796822,0.0
16,0.00024796822,0.008755481
17,0.00024796822,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.009733131
21,0.0,0.0
22,0.0,0.0
23,0.0,0.019131206
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.009439794
28,0.0,0.0
29,0.0,0.010223236
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.012516058
36,0.0056354525,0.0
37,0.0,0.0
38,0.009180361,0.0
39,0.0,0.0
40,0.008724274,0.0
41,0.0,0.0
42,0.0,0.01972286
43,0.025812007,0.0
44,0.0,0.0
45,0.038703337,0.0
46,0.0,0.0
47,0.05925139,0.0
48,0.0,0.01417863
49,0.0,0.0
50,0.0,0.0
51,0.095430486,0.016773172
52,0.0,0.0
53,0.13158755,0.01390549
54,0.14676002,0.0
55,0.0,0.0
56,0.0,0.014786648
57,0.22232792,0.0
58,0.0,0.017615868
59,0.0,0.0
60,0.2729633,0.0
61,0.26139358,0.027940944
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.35944235,0.06531633
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.09781697
70,0.0,0.0
71,0.4202106,0.0
72,0.0,0.10558675
73,0.48597446,0.0
74,0.0,0.0
75,0.49934357,0.0976034
76,0.0,0.0
77,0.0,0.0
78,0.57115257,0.14346024
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.60354805,0.19934782
83,0.0,0.0
84,0.0,0.0
85,0.5994526,0.0
86,0.0,0.0
87,0.69359374,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.2988377
92,0.82435465,0.0
93,0.0,0.0
94,0.84789836,0.0
95,0.0,0.0
96,0.875466,0.0
97,0.0,0.36352205
98,0.0,0.0
99,0.86087704,0.0
100,0.0,0.0
101,0.0,0.0
102,0.9299325,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.49454677
106,0.9494169,0.0
107,0.0,0.51082635
108,0.0,0.0
109,0.9488098,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.6063784
114,0.0,0.0
115,0.0,0.0
116,0.0,0.7067007
117,0.0,0.7012791
118,0.92621917,0.0
119,0.0,0.7421411
120,0.9179661,0.7330258
121,0.0,0.0
122,0.8847038,0.7324971
123,0.0,0.0
124,0.94517654,0.8143548
125,0.0,0.0
126,0.0,0.8236798
127,0.9345683,0.0
128,0.0,0.8687821
129,0.93516374,0.0
130,0.0,0.9470235
131,0.0,0.0
132,0.0,0.0
133,0.0,0.92672694
134,0.0,0.0
135,0.0,0.9935337
136,0.0,0.0
137,0.0,0.0
138,0.0,0.92783976
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.9540561
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,1.0374393
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,1.0621357
155,0.0,0.0
156,0.0,1.0724657
157,0.0,0.0
158,0.0,0.0
159,0.0,1.112736
160,0.0,0.0
161,0.0,1.0071137
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
