,122,122
0,0.00027406012,0.0
1,0.00027406012,0.0
2,0.00027406012,0.0
3,0.00027406012,0.0
4,0.00027406012,0.0
5,0.00027406012,0.0
6,0.00027406012,0.0
7,0.00027406012,0.0
8,0.00027406012,0.0
9,0.00027406012,0.0
10,0.00027406012,0.0
11,0.00027406012,0.0
12,0.00027406012,0.0
13,0.00027406012,0.0
14,0.00027406012,0.0
15,0.00027406012,0.0
16,0.00027406012,0.0053385403
17,0.00027406012,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0053166435
21,0.0,0.0
22,0.0,0.0
23,0.0,0.012920724
24,0.0,0.0
25,0.00051440904,0.0
26,0.0,0.0
27,0.0,0.0026985751
28,0.0043329033,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0056951083
36,0.010972461,0.0
37,0.0,0.0
38,0.013002247,0.0
39,0.0,0.0
40,0.019156659,0.0
41,0.0,0.0
42,0.0,0.0149080325
43,0.02309723,0.0
44,0.0,0.0
45,0.040962055,0.0
46,0.0,0.0
47,0.047880203,0.0
48,0.0,0.008165424
49,0.0,0.0
50,0.0,0.0
51,0.09619005,0.015115501
52,0.0,0.0
53,0.12287463,0.0173221
54,0.13402824,0.0
55,0.0,0.0
56,0.0,0.015280496
57,0.20450383,0.0
58,0.0,0.021310972
59,0.0,0.0
60,0.2508021,0.0
61,0.21634905,0.0291158
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.30488032,0.08171061
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.12452899
70,0.0,0.0
71,0.324174,0.0
72,0.0,0.123514324
73,0.3751069,0.0
74,0.0,0.0
75,0.3795945,0.10933496
76,0.0,0.0
77,0.0,0.0
78,0.4468701,0.16265887
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.4842173,0.2084597
83,0.0,0.0
84,0.0,0.0
85,0.5084498,0.0
86,0.0,0.0
87,0.583859,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.28450304
92,0.65316737,0.0
93,0.0,0.0
94,0.65876484,0.0
95,0.0,0.0
96,0.66224074,0.0
97,0.0,0.33555657
98,0.0,0.0
99,0.6546364,0.0
100,0.0,0.0
101,0.0,0.0
102,0.67844516,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.4419679
106,0.684161,0.0
107,0.0,0.4513886
108,0.0,0.0
109,0.68035823,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.50668454
114,0.0,0.0
115,0.0,0.0
116,0.0,0.5881685
117,0.0,0.5738004
118,0.6794699,0.0
119,0.0,0.6034609
120,0.6733831,0.5975468
121,0.0,0.0
122,0.66697437,0.59705687
123,0.0,0.0
124,0.69103724,0.6542305
125,0.0,0.0
126,0.0,0.6680297
127,0.6805849,0.0
128,0.0,0.6886748
129,0.6896827,0.0
130,0.0,0.7352607
131,0.0,0.0
132,0.0,0.0
133,0.0,0.7066103
134,0.0,0.0
135,0.0,0.71687305
136,0.0,0.0
137,0.0,0.0
138,0.0,0.71146977
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.7308469
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.73110616
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.7339833
155,0.0,0.0
156,0.0,0.7318162
157,0.0,0.0
158,0.0,0.0
159,0.0,0.85991764
160,0.0,0.0
161,0.0,0.7185236
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
