,33,33
0,0.000287703,0.0
1,0.000287703,0.0
2,0.000287703,0.0
3,0.000287703,0.0
4,0.000287703,0.0
5,0.000287703,0.0
6,0.000287703,0.0
7,0.000287703,0.0
8,0.000287703,0.0
9,0.000287703,0.0
10,0.000287703,0.0
11,0.000287703,0.0
12,0.000287703,0.0
13,0.000287703,0.0
14,0.000287703,0.0
15,0.000287703,0.0
16,0.000287703,0.0
17,0.000287703,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.002936299
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0045792433
24,0.0,0.0
25,0.00065168657,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0049718088,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0037514304
36,0.014960723,0.0
37,0.0,0.0
38,0.02192033,0.0
39,0.0,0.0
40,0.030021727,0.0
41,0.0,0.0
42,0.0,0.005957633
43,0.0684635,0.0
44,0.0,0.0
45,0.069189265,0.0
46,0.0,0.0
47,0.0997518,0.0
48,0.0,0.004221149
49,0.0,0.0
50,0.0,0.0
51,0.14251882,0.0049776076
52,0.0,0.0
53,0.17349012,0.0050560273
54,0.187257,0.0
55,0.0,0.0
56,0.0,0.0033572256
57,0.28257287,0.0
58,0.0,0.007557782
59,0.0,0.0
60,0.3296739,0.0
61,0.31334004,0.015380701
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.38707304,0.0424596
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.07612594
70,0.0,0.0
71,0.4295928,0.0
72,0.0,0.08363725
73,0.4855988,0.0
74,0.0,0.0
75,0.48850757,0.08023906
76,0.0,0.0
77,0.0,0.0
78,0.55084646,0.1361853
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.5894951,0.18413952
83,0.0,0.0
84,0.0,0.0
85,0.6082831,0.0
86,0.0,0.0
87,0.6725999,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.25813517
92,0.7685003,0.0
93,0.0,0.0
94,0.7878663,0.0
95,0.0,0.0
96,0.8287904,0.0
97,0.0,0.3162308
98,0.0,0.0
99,0.8704337,0.0
100,0.0,0.0
101,0.0,0.0
102,0.89837146,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.43055713
106,0.922215,0.0
107,0.0,0.4936732
108,0.0,0.0
109,0.9144692,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.5688929
114,0.0,0.0
115,0.0,0.0
116,0.0,0.6352031
117,0.0,0.6617546
118,0.9147982,0.0
119,0.0,0.69640666
120,0.91102785,0.68718493
121,0.0,0.0
122,0.893255,0.7071246
123,0.0,0.0
124,0.9169593,0.76760876
125,0.0,0.0
126,0.0,0.7928313
127,0.90282685,0.0
128,0.0,0.83960307
129,0.9156299,0.0
130,0.0,0.8333195
131,0.0,0.0
132,0.0,0.0
133,0.0,0.8450511
134,0.0,0.0
135,0.0,0.86885935
136,0.0,0.0
137,0.0,0.0
138,0.0,0.89611924
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.92510617
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.9428413
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.9541669
155,0.0,0.0
156,0.0,0.95785713
157,0.0,0.0
158,0.0,0.0
159,0.0,0.9291256
160,0.0,0.0
161,0.0,0.9556667
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
