,6,6
0,0.00026166465,0.0
1,0.00026166465,0.0
2,0.00026166465,0.0
3,0.00026166465,0.0
4,0.00026166465,0.0
5,0.00026166465,0.0
6,0.00026166465,0.0
7,0.00026166465,0.0
8,0.00026166465,0.0
9,0.00026166465,0.0
10,0.00026166465,0.0
11,0.00026166465,0.0
12,0.00026166465,0.0
13,0.00026166465,0.0
14,0.00026166465,0.0
15,0.00026166465,0.0
16,0.00026166465,0.0
17,0.00026166465,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0062621217,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.007955764
36,0.011104999,0.0
37,0.0,0.0
38,0.015492553,0.0
39,0.0,0.0
40,0.01907775,0.0
41,0.0,0.0
42,0.0,0.009968621
43,0.05095481,0.0
44,0.0,0.0
45,0.046993308,0.0
46,0.0,0.0
47,0.07716477,0.0
48,0.0,0.011628798
49,0.0,0.0
50,0.0,0.0
51,0.10957529,0.014521807
52,0.0,0.0
53,0.14532621,0.018153707
54,0.15927604,0.0
55,0.0,0.0
56,0.0,0.02007644
57,0.24533314,0.0
58,0.0,0.025970599
59,0.0,0.0
60,0.28782898,0.0
61,0.25861335,0.03835268
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.3498289,0.08993366
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.12803908
70,0.0,0.0
71,0.39324832,0.0
72,0.0,0.13956225
73,0.4669667,0.0
74,0.0,0.0
75,0.4731167,0.13393922
76,0.0,0.0
77,0.0,0.0
78,0.56219983,0.18513608
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.5992508,0.24882789
83,0.0,0.0
84,0.0,0.0
85,0.59684074,0.0
86,0.0,0.0
87,0.6613592,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.33926782
92,0.79068404,0.0
93,0.0,0.0
94,0.795509,0.0
95,0.0,0.0
96,0.88265073,0.0
97,0.0,0.40249857
98,0.0,0.0
99,0.8752235,0.0
100,0.0,0.0
101,0.0,0.0
102,0.9088447,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.52220017
106,0.9343245,0.0
107,0.0,0.54704076
108,0.0,0.0
109,0.8574255,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.6301475
114,0.0,0.0
115,0.0,0.0
116,0.0,0.7393349
117,0.0,0.73432547
118,0.8323438,0.0
119,0.0,0.7701426
120,0.8092057,0.77626395
121,0.0,0.0
122,0.7280664,0.7677801
123,0.0,0.0
124,0.88810074,0.83630323
125,0.0,0.0
126,0.0,0.83057743
127,0.88845825,0.0
128,0.0,0.89495796
129,0.90149003,0.0
130,0.0,0.9630938
131,0.0,0.0
132,0.0,0.0
133,0.0,0.944019
134,0.0,0.0
135,0.0,0.9894449
136,0.0,0.0
137,0.0,0.0
138,0.0,0.94853044
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.9662475
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.9564858
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.94872063
155,0.0,0.0
156,0.0,0.9962435
157,0.0,0.0
158,0.0,0.0
159,0.0,1.0000409
160,0.0,0.0
161,0.0,0.92773336
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
