,2,2
0,0.00024799287,0.0
1,0.00024799287,0.0
2,0.00024799287,0.0
3,0.00024799287,0.0
4,0.00024799287,0.0
5,0.00024799287,0.0
6,0.00024799287,0.0
7,0.00024799287,0.0
8,0.00024799287,0.0
9,0.00024799287,0.0
10,0.00024799287,0.0
11,0.00024799287,0.0
12,0.00024799287,0.0
13,0.00024799287,0.0
14,0.00024799287,0.0
15,0.00024799287,0.0
16,0.00024799287,0.0078133475
17,0.00024799287,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0043731923
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0047160904,0.0
37,0.0,0.0
38,0.006947836,0.0
39,0.0,0.0
40,0.009990814,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0058152634,0.0
44,0.0,0.0
45,0.031842113,0.0
46,0.0,0.0
47,0.051653128,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.10120286,0.0
52,0.0,0.0
53,0.13826114,0.0
54,0.15230377,0.0
55,0.0,0.0
56,0.0,0.0
57,0.2353515,0.0
58,0.0,0.0
59,0.0,0.0
60,0.30628657,0.0
61,0.25687277,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.35822278,0.059359845
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.09227482
70,0.0,0.0
71,0.3943494,0.0
72,0.0,0.093321174
73,0.44205618,0.0
74,0.0,0.0
75,0.4518922,0.07880849
76,0.0,0.0
77,0.0,0.0
78,0.52219814,0.14288929
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.54869974,0.17782852
83,0.0,0.0
84,0.0,0.0
85,0.54371005,0.0
86,0.0,0.0
87,0.6307667,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.27274585
92,0.7274065,0.0
93,0.0,0.0
94,0.74954724,0.0
95,0.0,0.0
96,0.758574,0.0
97,0.0,0.32780343
98,0.0,0.0
99,0.75112087,0.0
100,0.0,0.0
101,0.0,0.0
102,0.78304577,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.44118416
106,0.831239,0.0
107,0.0,0.4861419
108,0.0,0.0
109,0.7925906,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.5414394
114,0.0,0.0
115,0.0,0.0
116,0.0,0.61518097
117,0.0,0.63280845
118,0.8236248,0.0
119,0.0,0.6693597
120,0.8487581,0.66147447
121,0.0,0.0
122,0.6859269,0.680744
123,0.0,0.0
124,0.86195403,0.7493137
125,0.0,0.0
126,0.0,0.77628803
127,0.83377784,0.0
128,0.0,0.81295234
129,0.85899276,0.0
130,0.0,0.8290814
131,0.0,0.0
132,0.0,0.0
133,0.0,0.823135
134,0.0,0.0
135,0.0,0.8511018
136,0.0,0.0
137,0.0,0.0
138,0.0,0.83690965
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.83748055
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.8771794
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.8807908
155,0.0,0.0
156,0.0,0.8987378
157,0.0,0.0
158,0.0,0.0
159,0.0,1.0256388
160,0.0,0.0
161,0.0,0.8652333
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
