,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,2,111,2930,0.025,0.064,0.077,0.096,0.146,0.104,0.3353955149650574,0.8080148100852966,,False,1.0
0,0.001,0,2,3,1,2,111,1790,0.04,0.082,0.089,0.136,0.196,0.097,0.3437749445438385,0.7796831727027893,,False,1.0
0,0.001,0,3,3,1,2,111,2700,0.037,0.073,0.107,0.122,0.183,0.099,0.341272622346878,0.7836892604827881,,False,1.0
0,0.001,0,4,3,1,2,111,2620,0.027,0.058,0.077,0.104,0.149,0.099,0.3366228938102722,0.8049843907356262,,False,1.0
0,0.001,0,5,3,1,2,111,2990,0.025,0.056,0.08,0.098,0.143,0.094,0.33555868268013,0.8075939416885376,,False,1.0
0,0.001,0,1,3,1,9,111,2840,0.027,0.068,0.074,0.101,0.152,0.102,0.2766165733337402,0.8368280529975891,,False,1.0
0,0.001,0,2,3,1,9,111,1590,0.038,0.087,0.085,0.136,0.197,0.095,0.2841472327709198,0.8221917748451233,,False,1.0
0,0.001,0,3,3,1,9,111,2690,0.03,0.062,0.087,0.103,0.154,0.094,0.2812157273292541,0.8456853032112122,,False,1.0
0,0.001,0,4,3,1,9,111,2860,0.027,0.059,0.076,0.104,0.148,0.097,0.2746643722057342,0.8519831895828247,,False,1.0
0,0.001,0,5,3,1,9,111,2960,0.025,0.059,0.086,0.095,0.15,0.093,0.2768905460834503,0.8538854122161865,,False,1.0
0,0.001,0,1,3,2,2,207,2080,0.028,0.091,0.05,0.104,0.158,0.107,0.3632301390171051,0.8379061818122864,,False,1.0
0,0.001,0,2,3,2,2,207,2990,0.023,0.166,0.103,0.087,0.186,0.09,0.3701795637607574,0.8437485098838806,,False,1.0
0,0.001,0,3,3,2,2,207,2390,0.028,0.105,0.084,0.102,0.181,0.087,0.3591180443763733,0.839253842830658,,False,1.0
0,0.001,0,4,3,2,2,207,2760,0.025,0.069,0.069,0.094,0.156,0.1,0.3620333075523376,0.8435709476470947,,False,1.0
0,0.001,0,5,3,2,2,207,2680,0.024,0.098,0.063,0.093,0.164,0.089,0.3583605587482452,0.8405198454856873,,False,1.0
0,0.001,0,1,3,2,9,207,2210,0.031,0.104,0.091,0.109,0.163,0.103,0.285026490688324,0.8595907688140869,,False,1.0
0,0.001,0,2,3,2,9,207,2940,0.026,0.103,0.15,0.098,0.174,0.099,0.2958972752094269,0.8676353693008423,,False,1.0
0,0.001,0,3,3,2,9,207,1600,0.029,0.107,0.086,0.106,0.179,0.087,0.2812761664390564,0.8587498068809509,,False,1.0
0,0.001,0,4,3,2,9,207,2710,0.025,0.088,0.053,0.094,0.159,0.096,0.2860298752784729,0.8682608008384705,,False,1.0
0,0.001,0,5,3,2,9,207,2920,0.023,0.085,0.058,0.086,0.158,0.086,0.2779620885848999,0.8659602403640747,,False,1.0
0,0.001,0,1,5,1,2,215,2990,0.025,0.075,0.07,0.092,0.161,0.091,0.3630486726760864,0.8487287163734436,,False,1.0
0,0.001,0,2,5,1,2,215,2550,0.032,0.087,0.07,0.117,0.18,0.094,0.3680918514728546,0.8280357718467712,,False,1.0
0,0.001,0,3,5,1,2,215,2740,0.035,0.08,0.103,0.11,0.173,0.086,0.366338163614273,0.8383023738861084,,False,1.0
0,0.001,0,4,5,1,2,215,2180,0.023,0.054,0.081,0.088,0.151,0.102,0.3715210556983948,0.8502346873283386,,False,1.0
0,0.001,0,5,5,1,2,215,1540,0.026,0.059,0.082,0.097,0.143,0.107,0.3681561350822449,0.8420716524124146,,False,1.0
0,0.001,0,1,5,1,9,215,2460,0.025,0.068,0.083,0.094,0.165,0.092,0.2854389250278473,0.8710988759994507,,False,1.0
0,0.001,0,2,5,1,9,215,2960,0.03,0.082,0.08,0.107,0.164,0.095,0.2878523468971252,0.859570324420929,,False,1.0
0,0.001,0,3,5,1,9,215,2390,0.029,0.077,0.091,0.105,0.161,0.084,0.2854387462139129,0.8630610108375549,,False,1.0
0,0.001,0,4,5,1,9,215,2270,0.025,0.056,0.092,0.093,0.158,0.093,0.2907220423221588,0.8670033812522888,,False,1.0
0,0.001,0,5,5,1,9,215,2980,0.023,0.057,0.053,0.086,0.14,0.121,0.2875564396381378,0.8733028769493103,,False,1.0
0,0.001,0,1,5,2,2,455,2580,0.023,0.065,0.093,0.085,0.15,0.117,0.3800398111343384,0.8703861832618713,,False,1.0
0,0.001,0,2,5,2,2,455,2450,0.025,0.093,0.066,0.096,0.174,0.084,0.3756417334079742,0.8655612468719482,,False,1.0
0,0.001,0,3,5,2,2,455,1500,0.023,0.069,0.043,0.088,0.149,0.09,0.3768230080604553,0.8703144788742065,,False,1.0
0,0.001,0,4,5,2,2,455,1520,0.024,0.081,0.075,0.094,0.136,0.104,0.3796063661575317,0.8683553338050842,,False,1.0
0,0.001,0,5,5,2,2,455,1500,0.024,0.066,0.061,0.09,0.147,0.126,0.3754768967628479,0.8660258054733276,,False,1.0
0,0.001,0,1,5,2,9,455,2940,0.023,0.116,0.097,0.086,0.154,0.094,0.3002464771270752,0.8830782771110535,,False,1.0
0,0.001,0,2,5,2,9,455,2710,0.027,0.106,0.074,0.098,0.173,0.089,0.2855743169784546,0.8762857913970947,,False,1.0
0,0.001,0,3,5,2,9,455,1500,0.026,0.073,0.034,0.093,0.144,0.092,0.289033979177475,0.8802553415298462,,False,1.0
0,0.001,0,4,5,2,9,455,1540,0.026,0.084,0.067,0.098,0.14,0.105,0.2924338281154632,0.8786341547966003,,False,1.0
0,0.001,0,5,5,2,9,455,1500,0.024,0.064,0.07,0.091,0.147,0.133,0.2895821928977966,0.8804499506950378,,False,1.0
0,0.001,0,1,3,1,2,111,2940,0.025,0.069,0.041,0.092,0.135,0.089,0.3864545524120331,0.8504058122634888,,False,0.1
0,0.001,0,2,3,1,2,111,2330,0.037,0.088,0.083,0.125,0.173,0.096,0.3912245333194732,0.8472926616668701,,False,0.1
0,0.001,0,3,3,1,2,111,1530,0.035,0.084,0.094,0.113,0.167,0.082,0.3873942494392395,0.8626506924629211,,False,0.1
0,0.001,0,4,3,1,2,111,2970,0.024,0.053,0.083,0.094,0.155,0.099,0.3840875625610351,0.8798402547836304,,False,0.1
0,0.001,0,5,3,1,2,111,2980,0.022,0.056,0.083,0.085,0.141,0.088,0.3828331232070923,0.8806962966918945,,False,0.1
0,0.001,0,1,3,1,9,111,2980,0.025,0.074,0.06,0.094,0.129,0.1,0.2923735976219177,0.8494910597801208,,False,0.1
0,0.001,0,2,3,1,9,111,1520,0.041,0.088,0.077,0.135,0.177,0.092,0.2987957894802093,0.8459770679473877,,False,0.1
0,0.001,0,3,3,1,9,111,2940,0.028,0.074,0.072,0.102,0.162,0.09,0.286593347787857,0.8661066293716431,,False,0.1
0,0.001,0,4,3,1,9,111,2810,0.022,0.052,0.063,0.086,0.154,0.094,0.2915035784244537,0.8883479833602905,,False,0.1
0,0.001,0,5,3,1,9,111,2820,0.023,0.056,0.079,0.089,0.139,0.09,0.2898595035076141,0.8859025239944458,,False,0.1
0,0.001,0,1,3,2,2,207,2780,0.04,0.085,0.102,0.114,0.155,0.087,0.3871351778507232,0.8807632923126221,,False,0.1
