,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,2,111,2630,0.019,0.045,0.031,0.073,0.083,0.064,0.359064906835556,0.6310538649559021,,False,1.0
0,0.001,0,2,3,1,2,111,2060,0.019,0.059,0.028,0.074,0.078,0.06,0.3591625392436981,0.6468633413314819,,False,1.0
0,0.001,0,3,3,1,2,111,2550,0.024,0.043,0.031,0.086,0.084,0.05,0.3593049049377441,0.6292139887809753,,False,1.0
0,0.001,0,4,3,1,2,111,1670,0.021,0.044,0.035,0.079,0.076,0.058,0.3577436506748199,0.6448543667793274,,False,1.0
0,0.001,0,5,3,1,2,111,2180,0.025,0.042,0.032,0.087,0.087,0.052,0.3580923676490783,0.6323274970054626,,False,1.0
0,0.001,0,1,3,1,9,111,2360,0.02,0.046,0.032,0.073,0.081,0.062,0.304511696100235,0.65598064661026,,False,1.0
0,0.001,0,2,3,1,9,111,2750,0.019,0.058,0.031,0.073,0.074,0.062,0.3038989305496216,0.6812543869018555,,False,1.0
0,0.001,0,3,3,1,9,111,1760,0.025,0.041,0.033,0.087,0.082,0.048,0.3045823872089386,0.65614253282547,,False,1.0
0,0.001,0,4,3,1,9,111,1530,0.021,0.044,0.035,0.08,0.077,0.057,0.3023240864276886,0.6779430508613586,,False,1.0
0,0.001,0,5,3,1,9,111,1970,0.023,0.047,0.029,0.086,0.087,0.05,0.3021978139877319,0.6634180545806885,,False,1.0
0,0.001,0,1,3,2,2,207,2060,0.018,0.085,0.019,0.068,0.136,0.057,0.387286365032196,0.6723659038543701,,False,1.0
0,0.001,0,2,3,2,2,207,2570,0.021,0.067,0.03,0.076,0.083,0.055,0.3859892189502716,0.665573000907898,,False,1.0
0,0.001,0,3,3,2,2,207,1700,0.021,0.065,0.023,0.076,0.088,0.051,0.3837715089321136,0.6653417348861694,,False,1.0
0,0.001,0,4,3,2,2,207,2190,0.016,0.058,0.016,0.063,0.077,0.049,0.3863169848918915,0.6706756353378296,,False,1.0
0,0.001,0,5,3,2,2,207,2400,0.02,0.051,0.036,0.078,0.081,0.06,0.3886117339134216,0.6653324365615845,,False,1.0
0,0.001,0,1,3,2,9,207,1540,0.021,0.072,0.043,0.077,0.075,0.066,0.3149341940879822,0.6841952800750732,,False,1.0
0,0.001,0,2,3,2,9,207,2990,0.021,0.064,0.042,0.078,0.077,0.069,0.3148203492164612,0.6863893270492554,,False,1.0
0,0.001,0,3,3,2,9,207,2100,0.021,0.068,0.025,0.077,0.088,0.052,0.3095110952854156,0.6833269596099854,,False,1.0
0,0.001,0,4,3,2,9,207,2170,0.017,0.053,0.022,0.065,0.077,0.053,0.314116358757019,0.685063898563385,,False,1.0
0,0.001,0,5,3,2,9,207,2070,0.02,0.065,0.018,0.075,0.073,0.048,0.3153313398361206,0.6848790645599365,,False,1.0
0,0.001,0,1,5,1,2,215,2990,0.019,0.053,0.023,0.07,0.067,0.051,0.3883309364318847,0.6754238605499268,,False,1.0
0,0.001,0,2,5,1,2,215,2820,0.019,0.05,0.031,0.072,0.081,0.063,0.3889530003070831,0.6702202558517456,,False,1.0
0,0.001,0,3,5,1,2,215,2800,0.025,0.042,0.036,0.083,0.078,0.048,0.3896731436252594,0.6696220636367798,,False,1.0
0,0.001,0,4,5,1,2,215,2310,0.02,0.047,0.039,0.074,0.068,0.055,0.3894028961658478,0.6721866130828857,,False,1.0
0,0.001,0,5,5,1,2,215,1530,0.019,0.035,0.023,0.072,0.074,0.055,0.391680896282196,0.6750011444091797,,False,1.0
0,0.001,0,1,5,1,9,215,2230,0.02,0.047,0.032,0.073,0.068,0.053,0.3136121928691864,0.6903156638145447,,False,1.0
0,0.001,0,2,5,1,9,215,2980,0.019,0.055,0.031,0.069,0.08,0.059,0.313687115907669,0.6867024898529053,,False,1.0
0,0.001,0,3,5,1,9,215,2870,0.024,0.041,0.033,0.083,0.076,0.045,0.3146691918373108,0.6852225661277771,,False,1.0
0,0.001,0,4,5,1,9,215,2990,0.019,0.051,0.037,0.071,0.066,0.054,0.3153672814369201,0.688530683517456,,False,1.0
0,0.001,0,5,5,1,9,215,1550,0.019,0.04,0.022,0.07,0.074,0.054,0.3243889212608337,0.6923614144325256,,False,1.0
0,0.001,0,1,5,2,2,455,2810,0.017,0.053,0.029,0.065,0.075,0.062,0.4061676263809204,0.6919302940368652,,False,1.0
0,0.001,0,2,5,2,2,455,2120,0.016,0.048,0.018,0.064,0.08,0.061,0.4014606773853302,0.6944903135299683,,False,1.0
0,0.001,0,3,5,2,2,455,1500,0.017,0.043,0.016,0.065,0.077,0.05,0.3991087079048157,0.6974331736564636,,False,1.0
0,0.001,0,4,5,2,2,455,2540,0.019,0.066,0.033,0.072,0.074,0.051,0.4075055420398712,0.6833005547523499,,False,1.0
0,0.001,0,5,5,2,2,455,2240,0.018,0.051,0.04,0.067,0.075,0.065,0.4073641896247864,0.6879702806472778,,False,1.0
0,0.001,0,1,5,2,9,455,1520,0.019,0.061,0.041,0.071,0.077,0.067,0.3223978281021118,0.6948913931846619,,False,1.0
0,0.001,0,2,5,2,9,455,1640,0.017,0.048,0.02,0.063,0.078,0.062,0.3155121803283691,0.6925382018089294,,False,1.0
0,0.001,0,3,5,2,9,455,1500,0.018,0.048,0.019,0.066,0.072,0.049,0.3160309493541717,0.7033040523529053,,False,1.0
0,0.001,0,4,5,2,9,455,1620,0.02,0.065,0.038,0.076,0.073,0.055,0.3202960193157196,0.688183069229126,,False,1.0
0,0.001,0,5,5,2,9,455,2910,0.017,0.052,0.038,0.065,0.072,0.064,0.321256935596466,0.6941075325012207,,False,1.0
0,0.001,0,1,3,1,2,111,2560,0.017,0.054,0.04,0.066,0.069,0.066,0.4232648313045501,0.6561660170555115,,False,0.1
0,0.001,0,2,3,1,2,111,2990,0.02,0.065,0.013,0.07,0.08,0.046,0.4139592945575714,0.6939080953598022,,False,0.1
0,0.001,0,3,3,1,2,111,2060,0.024,0.043,0.026,0.085,0.08,0.05,0.4159206449985504,0.6719475984573364,,False,0.1
0,0.001,0,4,3,1,2,111,1530,0.017,0.038,0.026,0.07,0.076,0.052,0.4079630970954895,0.6998271346092224,,False,0.1
0,0.001,0,5,3,1,2,111,2780,0.018,0.038,0.028,0.069,0.074,0.053,0.4121067523956299,0.6955241560935974,,False,0.1
0,0.001,0,1,3,1,9,111,1540,0.019,0.054,0.05,0.07,0.078,0.074,0.3251382708549499,0.6483575105667114,,False,0.1
0,0.001,0,2,3,1,9,111,2990,0.02,0.061,0.023,0.073,0.069,0.054,0.3222872018814087,0.6950902938842773,,False,0.1
0,0.001,0,3,3,1,9,111,2870,0.022,0.042,0.025,0.08,0.075,0.048,0.3208775818347931,0.6774852275848389,,False,0.1
0,0.001,0,4,3,1,9,111,1660,0.017,0.043,0.021,0.067,0.08,0.054,0.3234871029853821,0.7010761499404907,,False,0.1
0,0.001,0,5,3,1,9,111,2800,0.021,0.043,0.02,0.078,0.077,0.046,0.3201346397399902,0.6781997680664062,,False,0.1
0,0.001,0,1,3,2,2,207,2810,0.019,0.069,0.03,0.071,0.075,0.058,0.4193824827671051,0.6950616836547852,,False,0.1
0,0.001,0,2,3,2,2,207,2320,0.018,0.048,0.013,0.07,0.073,0.046,0.4177465736865997,0.704940140247345,,False,0.1
0,0.001,0,3,3,2,2,207,2980,0.017,0.066,0.046,0.065,0.07,0.061,0.4195296764373779,0.7015368938446045,,False,0.1
0,0.001,0,4,3,2,2,207,2970,0.018,0.063,0.013,0.067,0.073,0.042,0.4173729121685028,0.6962386965751648,,False,0.1
0,0.001,0,5,3,2,2,207,2920,0.016,0.069,0.02,0.062,0.072,0.048,0.4190819263458252,0.699809730052948,,False,0.1
0,0.001,0,1,3,2,9,207,1630,0.02,0.07,0.034,0.072,0.07,0.056,0.3226836323738098,0.6944580078125,,False,0.1
0,0.001,0,2,3,2,9,207,2900,0.019,0.047,0.016,0.071,0.071,0.045,0.320692241191864,0.6934874057769775,,False,0.1
0,0.001,0,3,3,2,9,207,2850,0.02,0.062,0.029,0.073,0.079,0.05,0.3190986514091491,0.6939085125923157,,False,0.1
0,0.001,0,4,3,2,9,207,2480,0.016,0.059,0.013,0.061,0.071,0.044,0.3197161257266998,0.6984578371047974,,False,0.1
0,0.001,0,5,3,2,9,207,2550,0.016,0.058,0.014,0.062,0.078,0.049,0.3204211592674255,0.7066153883934021,,False,0.1
0,0.001,0,1,5,1,2,215,1890,0.015,0.043,0.048,0.059,0.068,0.08,0.4167758226394653,0.7052459120750427,,False,0.1
0,0.001,0,2,5,1,2,215,2960,0.018,0.053,0.029,0.067,0.079,0.062,0.420177161693573,0.6997367143630981,,False,0.1
0,0.001,0,3,5,1,2,215,2880,0.019,0.044,0.024,0.073,0.08,0.056,0.4147051572799682,0.7073184847831726,,False,0.1
0,0.001,0,4,5,1,2,215,2330,0.019,0.041,0.038,0.071,0.072,0.058,0.4171581268310547,0.7025871276855469,,False,0.1
0,0.001,0,5,5,1,2,215,1570,0.02,0.042,0.023,0.079,0.075,0.064,0.4095438420772552,0.7001078724861145,,False,0.1
0,0.001,0,1,5,1,9,215,2660,0.019,0.043,0.029,0.069,0.076,0.054,0.328093409538269,0.6986861228942871,,False,0.1
0,0.001,0,2,5,1,9,215,2710,0.019,0.052,0.032,0.069,0.077,0.061,0.324321448802948,0.6945355534553528,,False,0.1
0,0.001,0,3,5,1,9,215,2930,0.02,0.05,0.024,0.076,0.075,0.047,0.3187249600887298,0.6999387145042419,,False,0.1
0,0.001,0,4,5,1,9,215,1710,0.02,0.042,0.042,0.073,0.071,0.055,0.3193195164203644,0.7023369669914246,,False,0.1
0,0.001,0,5,5,1,9,215,1630,0.019,0.042,0.026,0.073,0.079,0.068,0.3285838961601257,0.685762345790863,,False,0.1
0,0.001,0,1,5,2,2,455,2980,0.014,0.064,0.035,0.056,0.077,0.075,0.4257195591926574,0.6966614127159119,,False,0.1
0,0.001,0,2,5,2,2,455,1580,0.015,0.049,0.02,0.061,0.083,0.064,0.4098157882690429,0.7040232419967651,,False,0.1
0,0.001,0,3,5,2,2,455,1530,0.015,0.063,0.026,0.058,0.077,0.063,0.4127992689609527,0.7154556512832642,,False,0.1
0,0.001,0,4,5,2,2,455,1510,0.015,0.057,0.017,0.061,0.08,0.058,0.4137594699859619,0.701910138130188,,False,0.1
0,0.001,0,5,5,2,2,455,2970,0.016,0.057,0.037,0.061,0.075,0.074,0.4202616214752197,0.7097359299659729,,False,0.1
0,0.001,0,1,5,2,9,455,2130,0.015,0.064,0.039,0.059,0.08,0.078,0.3281091153621673,0.6997220516204834,,False,0.1
0,0.001,0,2,5,2,9,455,1510,0.015,0.051,0.018,0.06,0.081,0.06,0.3179192841053009,0.6982156038284302,,False,0.1
0,0.001,0,3,5,2,9,455,1780,0.015,0.065,0.03,0.059,0.079,0.061,0.325314998626709,0.7097845673561096,,False,0.1
0,0.001,0,4,5,2,9,455,1670,0.015,0.06,0.016,0.06,0.08,0.053,0.3230612874031067,0.7014119029045105,,False,0.1
0,0.001,0,5,5,2,9,455,2910,0.017,0.052,0.036,0.064,0.073,0.064,0.3229813575744629,0.7070530652999878,,False,0.1
