,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,0,111,1760,0.029,0.04,0.052,0.107,0.088,0.066,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,1,0,111,1870,0.026,0.047,0.05,0.095,0.084,0.072,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,1,0,111,2650,0.027,0.041,0.074,0.097,0.09,0.093,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,1,0,111,2900,0.027,0.064,0.028,0.106,0.109,0.085,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,1,0,111,2930,0.029,0.045,0.051,0.101,0.105,0.078,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,2,0,207,1570,0.03,0.049,0.034,0.106,0.118,0.071,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,2,0,207,2350,0.027,0.07,0.057,0.099,0.1,0.078,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,2,0,207,1780,0.03,0.065,0.055,0.105,0.086,0.07,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,2,0,207,2800,0.021,0.041,0.028,0.079,0.087,0.085,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,2,0,207,1680,0.031,0.063,0.025,0.103,0.105,0.067,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,1,0,215,1620,0.022,0.034,0.056,0.083,0.085,0.098,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,1,0,215,2550,0.034,0.061,0.087,0.1,0.127,0.095,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,1,0,215,2680,0.033,0.035,0.078,0.093,0.085,0.101,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,1,0,215,2090,0.03,0.05,0.047,0.111,0.089,0.066,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,1,0,215,2220,0.037,0.059,0.036,0.125,0.13,0.115,0.1000000014901161,0.800000011920929,,False,1.0
