,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,0,111,2730,0.026,0.042,0.056,0.075,0.084,0.06,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,1,0,111,1540,0.016,0.043,0.043,0.064,0.085,0.061,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,1,0,111,1560,0.02,0.031,0.054,0.071,0.083,0.075,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,1,0,111,2740,0.02,0.086,0.075,0.075,0.093,0.119,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,1,0,111,1530,0.02,0.04,0.058,0.071,0.094,0.076,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,2,0,207,2560,0.023,0.034,0.024,0.075,0.087,0.059,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,2,0,207,1640,0.017,0.062,0.038,0.063,0.095,0.062,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,2,0,207,1790,0.016,0.042,0.048,0.066,0.09,0.07,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,2,0,207,1900,0.017,0.08,0.057,0.062,0.093,0.097,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,2,0,207,1530,0.018,0.06,0.054,0.066,0.094,0.067,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,1,0,215,1520,0.017,0.047,0.043,0.066,0.11,0.077,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,1,0,215,1820,0.02,0.037,0.019,0.076,0.093,0.061,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,1,0,215,2900,0.02,0.025,0.149,0.06,0.073,0.095,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,1,0,215,2390,0.028,0.04,0.088,0.082,0.095,0.059,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,1,0,215,2480,0.019,0.045,0.033,0.07,0.089,0.07,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,2,0,455,1510,0.017,0.049,0.052,0.064,0.105,0.075,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,2,0,455,2860,0.019,0.041,0.058,0.066,0.085,0.068,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,2,0,455,2500,0.019,0.053,0.052,0.069,0.092,0.076,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,2,0,455,1700,0.017,0.069,0.032,0.066,0.087,0.056,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,2,0,455,2820,0.014,0.04,0.028,0.058,0.084,0.063,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,1,0,111,2730,0.026,0.042,0.056,0.075,0.084,0.06,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,1,0,111,1540,0.016,0.043,0.043,0.064,0.085,0.061,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,1,0,111,1560,0.02,0.031,0.054,0.071,0.083,0.075,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,1,0,111,2740,0.02,0.086,0.075,0.075,0.093,0.119,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,1,0,111,1530,0.02,0.04,0.058,0.071,0.094,0.076,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,3,2,0,207,2560,0.023,0.034,0.024,0.075,0.087,0.059,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,2,0,207,1640,0.017,0.062,0.038,0.063,0.095,0.062,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,2,0,207,1790,0.016,0.042,0.048,0.066,0.09,0.07,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,2,0,207,1900,0.017,0.08,0.057,0.062,0.093,0.097,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,2,0,207,1530,0.018,0.06,0.054,0.066,0.094,0.067,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,5,1,0,215,1520,0.017,0.047,0.043,0.066,0.11,0.077,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,5,1,0,215,1820,0.02,0.037,0.019,0.076,0.093,0.061,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,5,1,0,215,2900,0.02,0.025,0.149,0.06,0.073,0.095,0.1000000014901161,0.800000011920929,,False,0.1
