,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,2,111,2960,0.02,0.042,0.039,0.075,0.088,0.069,0.3563914895057678,0.6270037889480591,,False,1.0
0,0.001,0,2,3,1,2,111,1500,0.016,0.06,0.028,0.064,0.098,0.065,0.354950487613678,0.6450847387313843,,False,1.0
0,0.001,0,3,3,1,2,111,1500,0.025,0.038,0.043,0.078,0.094,0.054,0.3574804961681366,0.6203198432922363,,False,1.0
0,0.001,0,4,3,1,2,111,1530,0.019,0.038,0.037,0.074,0.094,0.066,0.3545229732990265,0.6481118202209473,,False,1.0
0,0.001,0,5,3,1,2,111,1860,0.025,0.044,0.016,0.074,0.092,0.053,0.3565493822097778,0.6267677545547485,,False,1.0
0,0.001,0,1,3,1,9,111,2470,0.02,0.042,0.045,0.074,0.09,0.067,0.2993856370449066,0.655113697052002,,False,1.0
0,0.001,0,2,3,1,9,111,1500,0.016,0.066,0.028,0.064,0.099,0.064,0.2983310520648956,0.680231511592865,,False,1.0
0,0.001,0,3,3,1,9,111,1640,0.022,0.04,0.031,0.077,0.092,0.052,0.2994202077388763,0.651718020439148,,False,1.0
0,0.001,0,4,3,1,9,111,1540,0.019,0.04,0.034,0.073,0.096,0.064,0.2977110147476196,0.6827185750007629,,False,1.0
0,0.001,0,5,3,1,9,111,2640,0.025,0.044,0.018,0.078,0.095,0.058,0.2957561016082763,0.6621068716049194,,False,1.0
0,0.001,0,1,3,2,2,207,2990,0.021,0.066,0.033,0.07,0.099,0.062,0.3809719383716583,0.6688037514686584,,False,1.0
0,0.001,0,2,3,2,2,207,2870,0.018,0.089,0.063,0.066,0.102,0.072,0.3856337666511535,0.665197491645813,,False,1.0
0,0.001,0,3,3,2,2,207,2230,0.021,0.057,0.029,0.068,0.099,0.06,0.3795157670974731,0.668679416179657,,False,1.0
0,0.001,0,4,3,2,2,207,2950,0.017,0.061,0.015,0.065,0.097,0.05,0.3796710669994354,0.670494794845581,,False,1.0
0,0.001,0,5,3,2,2,207,2650,0.018,0.058,0.023,0.067,0.092,0.061,0.3824882209300995,0.6713513135910034,,False,1.0
0,0.001,0,1,3,2,9,207,2990,0.02,0.068,0.04,0.069,0.099,0.064,0.3064950406551361,0.6868540644645691,,False,1.0
0,0.001,0,2,3,2,9,207,2100,0.019,0.111,0.068,0.062,0.102,0.074,0.31741464138031,0.6903982758522034,,False,1.0
0,0.001,0,3,3,2,9,207,2890,0.02,0.059,0.03,0.068,0.099,0.059,0.302921712398529,0.6868247389793396,,False,1.0
0,0.001,0,4,3,2,9,207,2930,0.016,0.058,0.024,0.061,0.102,0.06,0.3083675801753998,0.6891688704490662,,False,1.0
0,0.001,0,5,3,2,9,207,2970,0.018,0.061,0.024,0.066,0.09,0.057,0.3082186281681061,0.6882989406585693,,False,1.0
0,0.001,0,1,5,1,2,215,2980,0.021,0.05,0.023,0.065,0.092,0.061,0.3830030560493469,0.6757628917694092,,False,1.0
0,0.001,0,2,5,1,2,215,2870,0.018,0.051,0.039,0.068,0.089,0.074,0.3841563463211059,0.673072874546051,,False,1.0
0,0.001,0,3,5,1,2,215,1570,0.022,0.039,0.036,0.075,0.087,0.054,0.3853210210800171,0.6672027111053467,,False,1.0
0,0.001,0,4,5,1,2,215,1510,0.02,0.056,0.019,0.062,0.1,0.052,0.3836165964603424,0.6769187450408936,,False,1.0
0,0.001,0,5,5,1,2,215,2990,0.015,0.036,0.056,0.057,0.102,0.064,0.3892419040203094,0.6768027544021606,,False,1.0
0,0.001,0,1,5,1,9,215,1640,0.024,0.047,0.029,0.072,0.098,0.065,0.3063597977161407,0.6913972496986389,,False,1.0
