,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,0,111,2710,0.041,0.137,0.065,0.13,0.257,0.122,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,1,0,111,1700,0.037,0.109,0.07,0.121,0.219,0.124,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,1,0,111,2800,0.038,0.104,0.069,0.12,0.25,0.128,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,1,0,111,1500,0.04,0.142,0.052,0.143,0.299,0.145,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,1,0,111,1620,0.032,0.1,0.057,0.119,0.249,0.116,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,2,0,207,2890,0.041,0.098,0.048,0.128,0.26,0.11,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,2,0,207,1780,0.037,0.133,0.072,0.123,0.238,0.126,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,2,0,207,1540,0.042,0.11,0.07,0.127,0.218,0.126,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,2,0,207,1580,0.032,0.134,0.091,0.105,0.232,0.167,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,2,0,207,1570,0.038,0.123,0.037,0.119,0.224,0.121,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,1,0,215,1570,0.035,0.093,0.071,0.117,0.242,0.127,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,1,0,215,1650,0.039,0.093,0.094,0.124,0.28,0.135,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,1,0,215,2500,0.042,0.108,0.082,0.122,0.209,0.126,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,1,0,215,2440,0.04,0.119,0.064,0.14,0.264,0.147,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,1,0,215,2080,0.05,0.099,0.064,0.164,0.305,0.177,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,2,0,455,2520,0.041,0.087,0.049,0.125,0.234,0.115,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,2,0,455,2690,0.037,0.111,0.092,0.118,0.229,0.125,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,2,0,455,1650,0.038,0.116,0.076,0.126,0.235,0.136,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,2,0,455,1650,0.033,0.13,0.062,0.114,0.254,0.111,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,2,0,455,1500,0.029,0.143,0.074,0.1,0.325,0.134,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,1,0,111,2710,0.041,0.137,0.065,0.13,0.257,0.122,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,1,0,111,1700,0.037,0.109,0.07,0.121,0.219,0.124,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,1,0,111,2800,0.038,0.104,0.069,0.12,0.25,0.128,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,1,0,111,1500,0.04,0.142,0.052,0.143,0.299,0.145,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,1,0,111,1620,0.032,0.1,0.057,0.119,0.249,0.116,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,3,2,0,207,2890,0.041,0.098,0.048,0.128,0.26,0.11,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,2,0,207,1780,0.037,0.133,0.072,0.123,0.238,0.126,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,2,0,207,1540,0.042,0.11,0.07,0.127,0.218,0.126,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,2,0,207,1580,0.032,0.134,0.091,0.105,0.232,0.167,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,2,0,207,1570,0.038,0.123,0.037,0.119,0.224,0.121,0.1000000014901161,0.800000011920929,,False,0.1
