,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,2,111,2840,0.032,0.063,0.053,0.096,0.139,0.097,0.3385806083679199,0.7774015069007874,,False,1.0
0,0.001,0,2,3,1,2,111,2970,0.039,0.081,0.049,0.115,0.164,0.094,0.3409729599952698,0.771737277507782,,False,1.0
0,0.001,0,3,3,1,2,111,1970,0.043,0.067,0.059,0.124,0.162,0.094,0.3434963226318359,0.7626855373382568,,False,1.0
0,0.001,0,4,3,1,2,111,2200,0.034,0.059,0.053,0.101,0.144,0.099,0.3381025195121765,0.783743143081665,,False,1.0
0,0.001,0,5,3,1,2,111,2770,0.032,0.059,0.049,0.098,0.13,0.079,0.3367237746715545,0.7909014225006104,,False,1.0
0,0.001,0,1,3,1,9,111,2800,0.033,0.062,0.057,0.098,0.138,0.097,0.2775977551937103,0.817441463470459,,False,1.0
0,0.001,0,2,3,1,9,111,2580,0.04,0.076,0.047,0.118,0.164,0.091,0.2793702781200409,0.8150672316551208,,False,1.0
0,0.001,0,3,3,1,9,111,1550,0.035,0.061,0.062,0.105,0.146,0.107,0.2780033648014068,0.8189970254898071,,False,1.0
0,0.001,0,4,3,1,9,111,1550,0.036,0.058,0.056,0.107,0.151,0.106,0.2789239287376404,0.8218022584915161,,False,1.0
0,0.001,0,5,3,1,9,111,1560,0.033,0.06,0.045,0.096,0.134,0.085,0.2782997488975525,0.8272486329078674,,False,1.0
0,0.001,0,1,3,2,2,207,2120,0.038,0.089,0.064,0.108,0.161,0.097,0.3642143309116363,0.8153473734855652,,False,1.0
0,0.001,0,2,3,2,2,207,1500,0.036,0.129,0.07,0.105,0.155,0.11,0.3649523556232452,0.8135480284690857,,False,1.0
0,0.001,0,3,3,2,2,207,1740,0.037,0.097,0.046,0.106,0.161,0.087,0.3627187311649322,0.8160562515258789,,False,1.0
0,0.001,0,4,3,2,2,207,2940,0.031,0.095,0.021,0.091,0.145,0.072,0.3618097007274627,0.8256176710128784,,False,1.0
0,0.001,0,5,3,2,2,207,2950,0.031,0.1,0.021,0.091,0.133,0.07,0.3607559204101562,0.8290587067604065,,False,1.0
0,0.001,0,1,3,2,9,207,2410,0.035,0.098,0.057,0.103,0.151,0.097,0.2853239476680755,0.8412978649139404,,False,1.0
0,0.001,0,2,3,2,9,207,2660,0.031,0.105,0.092,0.091,0.14,0.094,0.2955817282199859,0.8513376116752625,,False,1.0
0,0.001,0,3,3,2,9,207,1530,0.038,0.102,0.054,0.109,0.158,0.095,0.2844868302345276,0.8375334739685059,,False,1.0
0,0.001,0,4,3,2,9,207,2210,0.031,0.079,0.025,0.089,0.15,0.082,0.2862710654735565,0.8488758206367493,,False,1.0
0,0.001,0,5,3,2,9,207,2900,0.048,0.068,0.059,0.129,0.144,0.087,0.2851864993572235,0.8627297878265381,,False,1.0
0,0.001,0,1,5,1,2,215,2120,0.032,0.067,0.037,0.095,0.146,0.081,0.3640301525592804,0.8314369320869446,,False,1.0
0,0.001,0,2,5,1,2,215,2990,0.032,0.079,0.042,0.096,0.138,0.089,0.3681277334690094,0.8200350999832153,,False,1.0
0,0.001,0,3,5,1,2,215,2830,0.034,0.078,0.042,0.103,0.145,0.078,0.3661922812461853,0.8261802196502686,,False,1.0
0,0.001,0,4,5,1,2,215,2990,0.032,0.081,0.031,0.092,0.124,0.082,0.3664346933364868,0.8322532773017883,,False,1.0
0,0.001,0,5,5,1,2,215,1640,0.031,0.059,0.058,0.095,0.157,0.104,0.3706393539905548,0.82994544506073,,False,1.0
0,0.001,0,1,5,1,9,215,1530,0.036,0.07,0.047,0.104,0.154,0.091,0.2892934381961822,0.8484514355659485,,False,1.0
0,0.001,0,2,5,1,9,215,2900,0.033,0.086,0.045,0.097,0.142,0.09,0.2896062135696411,0.8425801992416382,,False,1.0
0,0.001,0,3,5,1,9,215,2930,0.036,0.077,0.043,0.106,0.148,0.079,0.2857549786567688,0.8465540409088135,,False,1.0
0,0.001,0,4,5,1,9,215,2430,0.034,0.068,0.06,0.096,0.127,0.097,0.2879777252674103,0.8530605435371399,,False,1.0
0,0.001,0,5,5,1,9,215,1540,0.032,0.058,0.052,0.096,0.153,0.107,0.2935743033885956,0.8515523076057434,,False,1.0
0,0.001,0,1,5,2,2,455,2760,0.03,0.116,0.092,0.085,0.131,0.092,0.3859143257141113,0.8526069521903992,,False,1.0
0,0.001,0,2,5,2,2,455,2990,0.032,0.109,0.029,0.092,0.152,0.075,0.3765900135040283,0.8506745100021362,,False,1.0
0,0.001,0,3,5,2,2,455,1610,0.031,0.057,0.036,0.091,0.13,0.079,0.3792521953582763,0.8544801473617554,,False,1.0
0,0.001,0,4,5,2,2,455,1600,0.031,0.072,0.024,0.091,0.142,0.081,0.3817716240882873,0.8515904545783997,,False,1.0
0,0.001,0,5,5,2,2,455,2750,0.039,0.057,0.049,0.106,0.138,0.105,0.3803801536560058,0.8527836799621582,,False,1.0
0,0.001,0,1,5,2,9,455,2500,0.03,0.115,0.09,0.087,0.126,0.095,0.3021060824394226,0.8637020587921143,,False,1.0
