,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,0,111,2690,0.028,0.076,0.087,0.104,0.162,0.059,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,1,0,111,2870,0.021,0.074,0.083,0.081,0.15,0.071,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,1,0,111,2020,0.024,0.068,0.084,0.094,0.16,0.077,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,1,0,111,2080,0.031,0.106,0.05,0.118,0.187,0.09,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,1,0,111,1570,0.024,0.078,0.08,0.095,0.157,0.095,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,2,0,207,2760,0.028,0.083,0.079,0.098,0.164,0.061,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,2,0,207,2760,0.023,0.101,0.077,0.088,0.157,0.067,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,2,0,207,1890,0.026,0.077,0.078,0.1,0.159,0.072,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,2,0,207,2010,0.019,0.084,0.047,0.079,0.146,0.08,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,2,0,207,1900,0.026,0.093,0.091,0.097,0.162,0.083,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,1,0,215,2990,0.02,0.062,0.099,0.077,0.154,0.074,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,1,0,215,2460,0.021,0.067,0.129,0.081,0.175,0.085,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,1,0,215,1560,0.043,0.069,0.098,0.109,0.175,0.077,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,1,0,215,2780,0.039,0.084,0.116,0.12,0.175,0.067,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,1,0,215,2590,0.041,0.067,0.082,0.128,0.176,0.075,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,2,0,455,2760,0.019,0.077,0.075,0.08,0.128,0.08,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,2,0,455,2670,0.022,0.087,0.098,0.085,0.155,0.07,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,2,0,455,2590,0.023,0.098,0.096,0.091,0.155,0.075,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,2,0,455,2190,0.021,0.099,0.077,0.086,0.163,0.087,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,2,0,455,1510,0.022,0.129,0.063,0.083,0.173,0.073,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,1,0,111,2690,0.028,0.076,0.087,0.104,0.162,0.059,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,1,0,111,2870,0.021,0.074,0.083,0.081,0.15,0.071,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,1,0,111,2020,0.024,0.068,0.084,0.094,0.16,0.077,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,1,0,111,2080,0.031,0.106,0.05,0.118,0.187,0.09,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,1,0,111,1570,0.024,0.078,0.08,0.095,0.157,0.095,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,3,2,0,207,2760,0.028,0.083,0.079,0.098,0.164,0.061,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,2,0,207,2760,0.023,0.101,0.077,0.088,0.157,0.067,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,2,0,207,1890,0.026,0.077,0.078,0.1,0.159,0.072,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,2,0,207,2010,0.019,0.084,0.047,0.079,0.146,0.08,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,2,0,207,1900,0.026,0.093,0.091,0.097,0.162,0.083,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,5,1,0,215,2990,0.02,0.062,0.099,0.077,0.154,0.074,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,5,1,0,215,2460,0.021,0.067,0.129,0.081,0.175,0.085,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,5,1,0,215,1560,0.043,0.069,0.098,0.109,0.175,0.077,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,5,1,0,215,2780,0.039,0.084,0.116,0.12,0.175,0.067,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,5,1,0,215,2590,0.041,0.067,0.082,0.128,0.176,0.075,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,5,2,0,455,2760,0.019,0.077,0.075,0.08,0.128,0.08,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,5,2,0,455,2670,0.022,0.087,0.098,0.085,0.155,0.07,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,5,2,0,455,2590,0.023,0.098,0.096,0.091,0.155,0.075,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,5,2,0,455,2190,0.021,0.099,0.077,0.086,0.163,0.087,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,5,2,0,455,1510,0.022,0.129,0.063,0.083,0.173,0.073,0.10000000149011612,0.800000011920929,,False,0.1
