,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,2,111,2700,0.034,0.111,0.057,0.118,0.244,0.132,0.3336178958415985,0.8001013398170471,,False,1.0
0,0.001,0,2,3,1,2,111,2800,0.04,0.114,0.072,0.141,0.297,0.145,0.3366734087467193,0.7893257737159729,,False,1.0
0,0.001,0,3,3,1,2,111,2540,0.04,0.114,0.072,0.141,0.301,0.146,0.3367660939693451,0.7866405248641968,,False,1.0
0,0.001,0,4,3,1,2,111,1780,0.039,0.107,0.068,0.133,0.247,0.16,0.3359201848506927,0.793402910232544,,False,1.0
0,0.001,0,5,3,1,2,111,2770,0.039,0.113,0.065,0.137,0.294,0.138,0.3353097438812256,0.7905376553535461,,False,1.0
0,0.001,0,1,3,1,9,111,1510,0.036,0.113,0.072,0.129,0.255,0.161,0.2757240533828735,0.8365771174430847,,False,1.0
0,0.001,0,2,3,1,9,111,2290,0.04,0.12,0.07,0.146,0.301,0.15,0.2765380144119262,0.833538830280304,,False,1.0
0,0.001,0,3,3,1,9,111,2810,0.038,0.118,0.063,0.136,0.304,0.143,0.2743875682353973,0.8355865478515625,,False,1.0
0,0.001,0,4,3,1,9,111,1740,0.039,0.106,0.069,0.136,0.249,0.162,0.2746840715408325,0.8401331901550293,,False,1.0
0,0.001,0,5,3,1,9,111,2750,0.035,0.107,0.063,0.12,0.254,0.134,0.2721172869205475,0.8477815389633179,,False,1.0
0,0.001,0,1,3,2,2,207,1760,0.039,0.114,0.069,0.133,0.252,0.15,0.3594847023487091,0.8339279294013977,,False,1.0
0,0.001,0,2,3,2,2,207,2580,0.04,0.18,0.097,0.125,0.253,0.157,0.365460455417633,0.8429490327835083,,False,1.0
0,0.001,0,3,3,2,2,207,1590,0.038,0.15,0.053,0.126,0.28,0.138,0.3586412072181701,0.8356504440307617,,False,1.0
0,0.001,0,4,3,2,2,207,2900,0.037,0.119,0.062,0.122,0.228,0.141,0.3586096167564392,0.8414586782455444,,False,1.0
0,0.001,0,5,3,2,2,207,1510,0.041,0.129,0.067,0.13,0.249,0.157,0.3622599244117737,0.8375424146652222,,False,1.0
0,0.001,0,1,3,2,9,207,1890,0.039,0.135,0.075,0.131,0.264,0.153,0.2812905609607696,0.8591028451919556,,False,1.0
