,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,2,111,2800,0.024,0.074,0.054,0.093,0.133,0.124,0.337832897901535,0.8070529699325562,,False,1.0
0,0.001,0,2,3,1,2,111,2910,0.029,0.083,0.049,0.109,0.165,0.122,0.3378399014472961,0.8074826002120972,,False,1.0
0,0.001,0,3,3,1,2,111,2590,0.033,0.074,0.06,0.118,0.16,0.121,0.3395147621631622,0.8015458583831787,,False,1.0
0,0.001,0,4,3,1,2,111,1550,0.03,0.07,0.058,0.108,0.149,0.138,0.3384996652603149,0.8081296682357788,,False,1.0
0,0.001,0,5,3,1,2,111,1650,0.025,0.071,0.055,0.095,0.131,0.116,0.3382977545261383,0.8118947744369507,,False,1.0
0,0.001,0,1,3,1,9,111,2830,0.025,0.074,0.057,0.094,0.13,0.124,0.2768357098102569,0.8526358604431152,,False,1.0
0,0.001,0,2,3,1,9,111,2410,0.032,0.085,0.056,0.117,0.166,0.127,0.2787676751613617,0.8488574028015137,,False,1.0
0,0.001,0,3,3,1,9,111,2110,0.034,0.077,0.064,0.123,0.163,0.127,0.2814750671386719,0.8413278460502625,,False,1.0
0,0.001,0,4,3,1,9,111,1500,0.03,0.069,0.059,0.11,0.151,0.138,0.2782548367977142,0.8532742261886597,,False,1.0
0,0.001,0,5,3,1,9,111,2340,0.025,0.074,0.054,0.092,0.12,0.11,0.27621790766716,0.8667954802513123,,False,1.0
0,0.001,0,1,3,2,2,207,1720,0.029,0.108,0.067,0.106,0.143,0.13,0.3622531592845917,0.8489292860031128,,False,1.0
0,0.001,0,2,3,2,2,207,1500,0.034,0.106,0.081,0.116,0.128,0.148,0.3638460636138916,0.8455204963684082,,False,1.0
0,0.001,0,3,3,2,2,207,1650,0.027,0.103,0.057,0.099,0.152,0.121,0.3601556420326233,0.8514502644538879,,False,1.0
0,0.001,0,4,3,2,2,207,2850,0.024,0.107,0.044,0.09,0.124,0.108,0.3606813848018646,0.8584536910057068,,False,1.0
0,0.001,0,5,3,2,2,207,1890,0.027,0.121,0.057,0.103,0.129,0.122,0.3637278079986572,0.8572762608528137,,False,1.0
0,0.001,0,1,3,2,9,207,1960,0.028,0.105,0.069,0.104,0.14,0.13,0.2841345071792602,0.8757952451705933,,False,1.0
0,0.001,0,2,3,2,9,207,2980,0.029,0.141,0.093,0.089,0.137,0.14,0.2906798720359802,0.8849865794181824,,False,1.0
0,0.001,0,3,3,2,9,207,1940,0.027,0.108,0.057,0.097,0.152,0.121,0.28067147731781,0.8784984946250916,,False,1.0
0,0.001,0,4,3,2,9,207,2920,0.022,0.114,0.042,0.084,0.137,0.104,0.2813266515731811,0.8857145309448242,,False,1.0
0,0.001,0,5,3,2,9,207,2220,0.027,0.131,0.057,0.102,0.129,0.124,0.289297342300415,0.8845983743667603,,False,1.0
0,0.001,0,1,5,1,2,215,2380,0.024,0.081,0.039,0.088,0.142,0.105,0.3624545037746429,0.863770604133606,,False,1.0
0,0.001,0,2,5,1,2,215,1540,0.033,0.101,0.071,0.123,0.155,0.135,0.3728764951229095,0.8408579230308533,,False,1.0
0,0.001,0,3,5,1,2,215,2380,0.028,0.088,0.051,0.107,0.152,0.115,0.3653990030288696,0.8526925444602966,,False,1.0
0,0.001,0,4,5,1,2,215,2990,0.023,0.08,0.061,0.086,0.128,0.132,0.3655555546283722,0.8663126826286316,,False,1.0
0,0.001,0,5,5,1,2,215,1770,0.024,0.067,0.057,0.092,0.146,0.123,0.3671397268772125,0.8639182448387146,,False,1.0
0,0.001,0,1,5,1,9,215,1500,0.035,0.084,0.052,0.114,0.137,0.116,0.2843182682991028,0.8750454783439636,,False,1.0
0,0.001,0,2,5,1,9,215,2990,0.025,0.097,0.058,0.093,0.135,0.122,0.2874134480953216,0.8804593086242676,,False,1.0
0,0.001,0,3,5,1,9,215,2950,0.028,0.09,0.052,0.106,0.153,0.115,0.2836504280567169,0.8775646686553955,,False,1.0
0,0.001,0,4,5,1,9,215,2990,0.025,0.087,0.061,0.091,0.128,0.122,0.2854229509830475,0.8842670321464539,,False,1.0
0,0.001,0,5,5,1,9,215,1670,0.024,0.071,0.064,0.091,0.141,0.125,0.2906723618507385,0.8867846131324768,,False,1.0
0,0.001,0,1,5,2,2,455,1500,0.026,0.116,0.059,0.088,0.137,0.119,0.3766688108444214,0.8821904063224792,,False,1.0
0,0.001,0,2,5,2,2,455,1560,0.026,0.103,0.05,0.099,0.149,0.116,0.3743960857391357,0.8821834325790405,,False,1.0
0,0.001,0,3,5,2,2,455,1500,0.024,0.083,0.043,0.085,0.125,0.104,0.3785625994205475,0.8886798024177551,,False,1.0
0,0.001,0,4,5,2,2,455,1500,0.025,0.08,0.035,0.09,0.117,0.103,0.3765831887722015,0.8843133449554443,,False,1.0
0,0.001,0,5,5,2,2,455,1530,0.024,0.097,0.059,0.09,0.118,0.123,0.3777781724929809,0.8824175596237183,,False,1.0
0,0.001,0,1,5,2,9,455,2480,0.024,0.106,0.079,0.085,0.126,0.143,0.2896396219730377,0.8982875943183899,,False,1.0
0,0.001,0,2,5,2,9,455,1980,0.026,0.111,0.052,0.096,0.148,0.114,0.2858223617076874,0.8949762582778931,,False,1.0
0,0.001,0,3,5,2,9,455,1500,0.023,0.086,0.04,0.085,0.126,0.101,0.292326956987381,0.9011103510856628,,False,1.0
0,0.001,0,4,5,2,9,455,1510,0.025,0.081,0.036,0.09,0.117,0.106,0.2881092429161072,0.8953273892402649,,False,1.0
0,0.001,0,5,5,2,9,455,2990,0.028,0.106,0.053,0.089,0.114,0.121,0.2890279293060303,0.8953922390937805,,False,1.0
0,0.001,0,1,3,1,2,111,2910,0.024,0.118,0.08,0.086,0.111,0.134,0.3882472217082977,0.8532817363739014,,False,0.1
0,0.001,0,2,3,1,2,111,1510,0.037,0.092,0.057,0.133,0.152,0.119,0.3903452455997467,0.8661366701126099,,False,0.1
0,0.001,0,3,3,1,2,111,1780,0.03,0.081,0.057,0.109,0.142,0.112,0.384320855140686,0.882876455783844,,False,0.1
0,0.001,0,4,3,1,2,111,1610,0.024,0.066,0.041,0.092,0.141,0.111,0.3841353952884674,0.8934029340744019,,False,0.1
0,0.001,0,5,3,1,2,111,2970,0.024,0.068,0.037,0.089,0.125,0.098,0.381917804479599,0.8998969793319702,,False,0.1
0,0.001,0,1,3,1,9,111,1700,0.025,0.105,0.083,0.091,0.127,0.136,0.2954692840576172,0.8467298746109009,,False,0.1
0,0.001,0,2,3,1,9,111,1500,0.024,0.099,0.046,0.09,0.118,0.109,0.2907651364803314,0.9020643830299376,,False,0.1
0,0.001,0,3,3,1,9,111,2640,0.027,0.093,0.046,0.093,0.135,0.107,0.2898878157138824,0.8990355134010315,,False,0.1
0,0.001,0,4,3,1,9,111,1660,0.024,0.067,0.039,0.093,0.141,0.113,0.2920705676078796,0.8984814286231995,,False,0.1
0,0.001,0,5,3,1,9,111,2940,0.023,0.072,0.039,0.088,0.127,0.095,0.2876840829849243,0.9062333106994628,,False,0.1
0,0.001,0,1,3,2,2,207,1660,0.032,0.115,0.079,0.1,0.122,0.134,0.3885560035705566,0.8949670195579529,,False,0.1
0,0.001,0,2,3,2,2,207,1500,0.031,0.085,0.032,0.101,0.112,0.094,0.3847928345203399,0.9014692306518556,,False,0.1
0,0.001,0,3,3,2,2,207,2970,0.026,0.144,0.036,0.086,0.154,0.099,0.3816470205783844,0.9033052921295166,,False,0.1
0,0.001,0,4,3,2,2,207,2950,0.025,0.106,0.031,0.086,0.112,0.089,0.3828315436840057,0.9057828187942504,,False,0.1
0,0.001,0,5,3,2,2,207,1500,0.026,0.114,0.04,0.089,0.13,0.108,0.3800581395626068,0.9026665091514589,,False,0.1
0,0.001,0,1,3,2,9,207,1610,0.028,0.105,0.087,0.102,0.12,0.134,0.293933242559433,0.897661030292511,,False,0.1
0,0.001,0,2,3,2,9,207,2290,0.025,0.123,0.051,0.087,0.13,0.123,0.2923362255096435,0.9061002135276794,,False,0.1
0,0.001,0,3,3,2,9,207,1510,0.026,0.099,0.048,0.093,0.139,0.106,0.2826217114925384,0.9049367308616638,,False,0.1
0,0.001,0,4,3,2,9,207,2820,0.023,0.088,0.03,0.084,0.118,0.088,0.2872878611087799,0.9085373878479004,,False,0.1
0,0.001,0,5,3,2,9,207,1640,0.024,0.097,0.056,0.091,0.124,0.121,0.2875891029834747,0.9064502716064452,,False,0.1
0,0.001,0,1,5,1,2,215,1500,0.027,0.077,0.037,0.089,0.138,0.095,0.3795450627803802,0.9104533195495604,,False,0.1
0,0.001,0,2,5,1,2,215,1500,0.032,0.113,0.06,0.111,0.145,0.133,0.394149899482727,0.8635504245758057,,False,0.1
0,0.001,0,3,5,1,2,215,2910,0.026,0.09,0.039,0.095,0.146,0.1,0.3802641034126282,0.9053273797035216,,False,0.1
0,0.001,0,4,5,1,2,215,1500,0.028,0.091,0.034,0.088,0.134,0.104,0.3873762190341949,0.9020820260047911,,False,0.1
0,0.001,0,5,5,1,2,215,2190,0.024,0.066,0.05,0.09,0.12,0.104,0.3807212710380554,0.9084392786026,,False,0.1
