,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,0,111,2040,0.037,0.087,0.067,0.127,0.187,0.119,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,1,0,111,1520,0.031,0.09,0.098,0.106,0.187,0.134,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,1,0,111,1810,0.031,0.078,0.056,0.111,0.185,0.128,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,1,0,111,1680,0.035,0.112,0.048,0.132,0.209,0.126,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,1,0,111,1620,0.031,0.081,0.048,0.112,0.167,0.117,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,2,0,207,2190,0.036,0.087,0.055,0.117,0.186,0.105,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,3,2,0,207,1630,0.032,0.116,0.058,0.11,0.181,0.119,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,3,2,0,207,1500,0.036,0.097,0.065,0.12,0.161,0.128,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,3,2,0,207,2480,0.027,0.088,0.031,0.095,0.163,0.094,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,3,2,0,207,2980,0.032,0.111,0.055,0.118,0.184,0.098,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,1,0,215,1840,0.029,0.076,0.054,0.102,0.18,0.113,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,1,0,215,2650,0.03,0.075,0.093,0.106,0.191,0.118,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,1,0,215,1620,0.052,0.068,0.067,0.133,0.172,0.114,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,1,0,215,2540,0.041,0.092,0.069,0.139,0.196,0.125,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,1,0,215,1970,0.046,0.075,0.06,0.164,0.198,0.125,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,5,2,0,455,2980,0.028,0.06,0.05,0.108,0.129,0.109,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,2,5,2,0,455,2830,0.029,0.09,0.064,0.102,0.173,0.105,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,3,5,2,0,455,1710,0.033,0.1,0.071,0.116,0.176,0.129,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,4,5,2,0,455,2280,0.031,0.102,0.052,0.119,0.19,0.083,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,5,5,2,0,455,1520,0.031,0.114,0.033,0.107,0.173,0.094,0.1000000014901161,0.800000011920929,,False,1.0
0,0.001,0,1,3,1,0,111,2040,0.037,0.087,0.067,0.127,0.187,0.119,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,1,0,111,1520,0.031,0.09,0.098,0.106,0.187,0.134,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,1,0,111,1810,0.031,0.078,0.056,0.111,0.185,0.128,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,1,0,111,1680,0.035,0.112,0.048,0.132,0.209,0.126,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,1,0,111,1620,0.031,0.081,0.048,0.112,0.167,0.117,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,3,2,0,207,2190,0.036,0.087,0.055,0.117,0.186,0.105,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,3,2,0,207,1630,0.032,0.116,0.058,0.11,0.181,0.119,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,3,2,0,207,1500,0.036,0.097,0.065,0.12,0.161,0.128,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,3,2,0,207,2480,0.027,0.088,0.031,0.095,0.163,0.094,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,3,2,0,207,2980,0.032,0.111,0.055,0.118,0.184,0.098,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,5,1,0,215,1840,0.029,0.076,0.054,0.102,0.18,0.113,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,5,1,0,215,2650,0.03,0.075,0.093,0.106,0.191,0.118,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,5,1,0,215,1620,0.052,0.068,0.067,0.133,0.172,0.114,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,5,1,0,215,2540,0.041,0.092,0.069,0.139,0.196,0.125,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,5,1,0,215,1970,0.046,0.075,0.06,0.164,0.198,0.125,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,1,5,2,0,455,2980,0.028,0.06,0.05,0.108,0.129,0.109,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,2,5,2,0,455,2830,0.029,0.09,0.064,0.102,0.173,0.105,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,3,5,2,0,455,1710,0.033,0.1,0.071,0.116,0.176,0.129,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,4,5,2,0,455,2280,0.031,0.102,0.052,0.119,0.19,0.083,0.1000000014901161,0.800000011920929,,False,0.1
0,0.001,0,5,5,2,0,455,1520,0.031,0.114,0.033,0.107,0.173,0.094,0.10000000149011612,0.800000011920929,,False,0.1
