,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,3,3,1,2,111,2990,0.031,0.1,0.037,0.097,0.177,0.105,0.390471339225769,0.8071992993354797,,False,0.1
0,0.001,0,4,3,1,2,111,1500,0.031,0.066,0.062,0.1,0.183,0.141,0.3871363997459411,0.8008237481117249,,False,0.1
0,0.001,0,5,3,1,2,111,2410,0.03,0.092,0.053,0.101,0.188,0.108,0.3896629512310028,0.7958953976631165,,False,0.1
0,0.001,0,1,3,1,9,111,2910,0.03,0.099,0.072,0.106,0.159,0.13,0.3048769831657409,0.7617838382720947,,False,0.1
0,0.001,0,2,3,1,9,111,1560,0.032,0.108,0.053,0.111,0.179,0.134,0.2995810508728027,0.8080663084983826,,False,0.1
0,0.001,0,3,3,1,9,111,2910,0.03,0.091,0.048,0.101,0.177,0.11,0.298817902803421,0.8086293935775757,,False,0.1
0,0.001,0,4,3,1,9,111,1570,0.031,0.068,0.056,0.102,0.178,0.14,0.2973701357841491,0.8043360710144043,,False,0.1
0,0.001,0,5,3,1,9,111,2160,0.033,0.1,0.054,0.116,0.199,0.11,0.296866774559021,0.7830941677093506,,False,0.1
0,0.001,0,1,3,2,2,207,2890,0.031,0.112,0.054,0.11,0.185,0.113,0.3928587436676025,0.8113161325454712,,False,0.1
0,0.001,0,2,3,2,2,207,1830,0.031,0.088,0.034,0.114,0.161,0.095,0.3900222480297088,0.8209535479545593,,False,0.1
0,0.001,0,3,3,2,2,207,2970,0.036,0.102,0.153,0.125,0.192,0.143,0.3877736926078796,0.8006085753440857,,False,0.1
0,0.001,0,4,3,2,2,207,2920,0.029,0.098,0.037,0.096,0.169,0.104,0.3924457430839538,0.8104467988014221,,False,0.1
0,0.001,0,5,3,2,2,207,2900,0.029,0.106,0.048,0.098,0.183,0.115,0.3938028514385223,0.8160618543624878,,False,0.1
0,0.001,0,1,3,2,9,207,1680,0.033,0.104,0.062,0.114,0.175,0.126,0.2998808622360229,0.803593099117279,,False,0.1
0,0.001,0,2,3,2,9,207,1710,0.031,0.095,0.066,0.102,0.182,0.128,0.3004823625087738,0.8047791123390198,,False,0.1
0,0.001,0,3,3,2,9,207,2090,0.032,0.111,0.054,0.108,0.194,0.116,0.2943297326564789,0.8073214292526245,,False,0.1
0,0.001,0,4,3,2,9,207,2580,0.029,0.09,0.042,0.1,0.162,0.11,0.2968676388263702,0.8100987672805786,,False,0.1
0,0.001,0,5,3,2,9,207,1940,0.029,0.096,0.055,0.101,0.181,0.123,0.2966883480548858,0.8164008259773254,,False,0.1
0,0.001,0,1,5,1,2,215,2610,0.028,0.077,0.053,0.099,0.158,0.118,0.3916918933391571,0.8174525499343872,,False,0.1
0,0.001,0,2,5,1,2,215,2240,0.032,0.115,0.047,0.114,0.188,0.115,0.397546648979187,0.8100075721740723,,False,0.1
0,0.001,0,3,5,1,2,215,2910,0.031,0.101,0.041,0.108,0.196,0.103,0.3910192251205444,0.8093861937522888,,False,0.1
0,0.001,0,4,5,1,2,215,2770,0.03,0.08,0.054,0.103,0.18,0.112,0.3945489525794983,0.8145566582679749,,False,0.1
0,0.001,0,5,5,1,2,215,2050,0.031,0.082,0.042,0.111,0.173,0.123,0.3880870342254638,0.8173527121543884,,False,0.1
0,0.001,0,1,5,1,9,215,1750,0.029,0.078,0.06,0.104,0.157,0.126,0.295342355966568,0.8209772706031799,,False,0.1
0,0.001,0,2,5,1,9,215,2490,0.029,0.107,0.043,0.101,0.172,0.113,0.3030892610549927,0.8065146207809448,,False,0.1
0,0.001,0,3,5,1,9,215,2160,0.036,0.095,0.046,0.119,0.185,0.103,0.2965099215507507,0.8117075562477112,,False,0.1
0,0.001,0,4,5,1,9,215,2450,0.031,0.082,0.057,0.108,0.189,0.119,0.2989702820777893,0.8164522051811218,,False,0.1
0,0.001,0,5,5,1,9,215,1500,0.031,0.085,0.042,0.106,0.169,0.123,0.2922691106796264,0.8144881725311279,,False,0.1
0,0.001,0,1,5,2,2,455,2660,0.028,0.086,0.029,0.102,0.163,0.091,0.391047328710556,0.834410548210144,,False,0.1
0,0.001,0,2,5,2,2,455,1680,0.028,0.096,0.044,0.105,0.201,0.104,0.387456476688385,0.82490074634552,,False,0.1
0,0.001,0,3,5,2,2,455,1970,0.029,0.099,0.042,0.104,0.153,0.126,0.3912655711174011,0.8366342186927795,,False,0.1
0,0.001,0,4,5,2,2,455,2060,0.028,0.091,0.035,0.103,0.153,0.095,0.39401775598526,0.8150544762611389,,False,0.1
0,0.001,0,5,5,2,2,455,2130,0.028,0.095,0.04,0.1,0.17,0.11,0.3921429216861725,0.8222165107727051,,False,0.1
0,0.001,0,1,5,2,9,455,2060,0.028,0.091,0.036,0.101,0.168,0.11,0.2986811697483063,0.8257726430892944,,False,0.1
0,0.001,0,2,5,2,9,455,1510,0.03,0.116,0.055,0.108,0.19,0.12,0.2940079569816589,0.82048100233078,,False,0.1
0,0.001,0,3,5,2,9,455,1750,0.028,0.104,0.04,0.102,0.156,0.123,0.297040730714798,0.8344535827636719,,False,0.1
0,0.001,0,4,5,2,9,455,2290,0.028,0.093,0.038,0.102,0.153,0.103,0.2967937886714935,0.8131455779075623,,False,0.1
0,0.001,0,5,5,2,9,455,1980,0.029,0.091,0.045,0.103,0.172,0.116,0.29658201336860657,0.8192538022994995,,False,0.1
