,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,1,3,1,2,111,2590,0.026,0.033,0.073,0.092,0.099,0.113,0.3569937348365783,0.6299164891242981,,False,1.0
0,0.001,0,2,3,1,2,111,1900,0.026,0.035,0.069,0.092,0.098,0.111,0.3554517328739166,0.6433646082878113,,False,1.0
0,0.001,0,3,3,1,2,111,2410,0.029,0.033,0.075,0.093,0.088,0.093,0.3583996295928955,0.6230696439743042,,False,1.0
0,0.001,0,4,3,1,2,111,1880,0.025,0.034,0.067,0.09,0.089,0.095,0.3571036159992218,0.6431071162223816,,False,1.0
0,0.001,0,5,3,1,2,111,2010,0.029,0.033,0.079,0.094,0.09,0.099,0.3570805490016937,0.6255496740341187,,False,1.0
0,0.001,0,1,3,1,9,111,2430,0.025,0.033,0.073,0.089,0.095,0.11,0.3007918894290924,0.6591529250144958,,False,1.0
0,0.001,0,2,3,1,9,111,2990,0.024,0.045,0.059,0.081,0.087,0.097,0.3014991283416748,0.6809231638908386,,False,1.0
0,0.001,0,3,3,1,9,111,1570,0.028,0.034,0.072,0.096,0.085,0.09,0.3029024302959442,0.6488901972770691,,False,1.0
0,0.001,0,4,3,1,9,111,1700,0.026,0.034,0.067,0.091,0.089,0.092,0.3009936511516571,0.6755580902099609,,False,1.0
0,0.001,0,5,3,1,9,111,2720,0.028,0.035,0.075,0.097,0.089,0.095,0.2988875806331634,0.6617332100868225,,False,1.0
0,0.001,0,1,3,2,2,207,1550,0.026,0.051,0.069,0.089,0.09,0.086,0.3831160962581634,0.6598971486091614,,False,1.0
0,0.001,0,2,3,2,2,207,2990,0.025,0.055,0.06,0.085,0.095,0.092,0.3834584057331085,0.6628375053405762,,False,1.0
0,0.001,0,3,3,2,2,207,1760,0.025,0.052,0.06,0.085,0.093,0.088,0.381477415561676,0.661195695400238,,False,1.0
0,0.001,0,4,3,2,2,207,2970,0.022,0.045,0.06,0.076,0.091,0.099,0.3837513625621795,0.6631348729133606,,False,1.0
0,0.001,0,5,3,2,2,207,2940,0.026,0.041,0.071,0.09,0.091,0.085,0.3850992918014526,0.6629714369773865,,False,1.0
0,0.001,0,1,3,2,9,207,1680,0.028,0.04,0.084,0.092,0.09,0.089,0.3152658641338348,0.6844149827957153,,False,1.0
0,0.001,0,2,3,2,9,207,2840,0.024,0.029,0.1,0.082,0.063,0.073,0.3145860731601715,0.6774857640266418,,False,1.0
0,0.001,0,3,3,2,9,207,1660,0.025,0.054,0.056,0.086,0.091,0.085,0.307046502828598,0.6781005263328552,,False,1.0
0,0.001,0,4,3,2,9,207,2070,0.023,0.047,0.062,0.079,0.09,0.093,0.3116399347782135,0.6807287931442261,,False,1.0
0,0.001,0,5,3,2,9,207,1940,0.025,0.05,0.057,0.087,0.095,0.09,0.3087581396102905,0.6816635727882385,,False,1.0
0,0.001,0,1,5,1,2,215,2990,0.024,0.041,0.054,0.079,0.087,0.101,0.3862393796443939,0.6666961908340454,,False,1.0
0,0.001,0,2,5,1,2,215,2670,0.025,0.036,0.073,0.088,0.088,0.098,0.387913703918457,0.6610749363899231,,False,1.0
0,0.001,0,3,5,1,2,215,2070,0.025,0.031,0.079,0.086,0.09,0.103,0.3874503672122955,0.6733060479164124,,False,1.0
0,0.001,0,4,5,1,2,215,2690,0.02,0.022,0.033,0.073,0.071,0.11,0.3910167813301086,0.6649664044380188,,False,1.0
0,0.001,0,5,5,1,2,215,2700,0.024,0.035,0.066,0.082,0.099,0.115,0.3861392438411712,0.6786378026008606,,False,1.0
0,0.001,0,1,5,1,9,215,2200,0.024,0.036,0.063,0.082,0.082,0.094,0.3105272948741913,0.6930150389671326,,False,1.0
0,0.001,0,2,5,1,9,215,2950,0.026,0.039,0.074,0.089,0.087,0.095,0.3121041357517242,0.6772670745849609,,False,1.0
0,0.001,0,3,5,1,9,215,2260,0.033,0.032,0.085,0.089,0.087,0.094,0.3148438036441803,0.6804401278495789,,False,1.0
0,0.001,0,4,5,1,9,215,1710,0.02,0.018,0.032,0.073,0.059,0.108,0.3181086778640747,0.6831367015838623,,False,1.0
0,0.001,0,5,5,1,9,215,2660,0.022,0.037,0.064,0.076,0.092,0.114,0.3109814524650574,0.6947385668754578,,False,1.0
0,0.001,0,1,5,2,2,455,2740,0.023,0.044,0.085,0.083,0.104,0.103,0.4039731025695801,0.6863468885421753,,False,1.0
0,0.001,0,2,5,2,2,455,2070,0.02,0.034,0.056,0.077,0.076,0.114,0.3975331485271454,0.6933645606040955,,False,1.0
0,0.001,0,3,5,2,2,455,1620,0.022,0.034,0.064,0.08,0.091,0.105,0.3980652093887329,0.6943120360374451,,False,1.0
