,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,3,1,2,111,2980,0.019,0.036,0.058,0.07,0.092,0.077,0.3565599024295807,0.6437718272209167,,False,1.0,218
0,0.001,0,2,3,1,2,111,1930,0.019,0.036,0.058,0.073,0.093,0.081,0.3548848628997803,0.6588704586029053,,False,1.0,218
0,0.001,0,3,3,1,2,111,2650,0.02,0.033,0.061,0.077,0.084,0.063,0.3572867512702942,0.6358029246330261,,False,1.0,218
0,0.001,0,4,3,1,2,111,2150,0.018,0.029,0.058,0.071,0.089,0.068,0.3555442988872528,0.6582611203193665,,False,1.0,218
0,0.001,0,5,3,1,2,111,2090,0.018,0.036,0.061,0.069,0.098,0.079,0.3555804193019867,0.6542807817459106,,False,1.0,218
0,0.001,1,1,3,1,2,111,1550,0.018,0.095,0.048,0.056,0.146,0.088,0.362483412027359,0.6152389049530029,,False,1.0,218
0,0.001,1,2,3,1,2,111,1500,0.015,0.069,0.063,0.049,0.141,0.08,0.3595914542675018,0.6492342352867126,,False,1.0,218
0,0.001,1,3,3,1,2,111,2850,0.016,0.092,0.057,0.048,0.134,0.071,0.3605780005455017,0.6498363614082336,,False,1.0,218
0,0.001,1,4,3,1,2,111,2090,0.018,0.094,0.037,0.058,0.161,0.081,0.360115498304367,0.6422639489173889,,False,1.0,218
0,0.001,1,5,3,1,2,111,1590,0.018,0.089,0.044,0.054,0.153,0.084,0.3591275215148926,0.6426936984062195,,False,1.0,218
0,0.001,2,1,3,1,2,111,1550,0.016,0.089,0.091,0.057,0.162,0.071,0.3681811094284057,0.6186542510986328,,False,1.0,218
0,0.001,2,2,3,1,2,111,1560,0.019,0.086,0.083,0.06,0.151,0.066,0.3640389442443847,0.6581859588623047,,False,1.0,218
0,0.001,2,3,3,1,2,111,1740,0.018,0.095,0.091,0.057,0.161,0.074,0.3655019104480743,0.6609391570091248,,False,1.0,218
0,0.001,2,4,3,1,2,111,1570,0.016,0.09,0.094,0.055,0.153,0.071,0.3669668138027191,0.655364990234375,,False,1.0,218
0,0.001,2,5,3,1,2,111,2770,0.014,0.105,0.099,0.049,0.185,0.08,0.3693542182445526,0.6533161997795105,,False,1.0,218
0,0.001,3,1,3,1,2,111,1530,0.018,0.113,0.091,0.07,0.079,0.08,0.3594224452972412,0.6147910356521606,,False,1.0,218
0,0.001,3,2,3,1,2,111,1570,0.02,0.054,0.079,0.076,0.11,0.123,0.3570246994495392,0.6427431702613831,,False,1.0,218
0,0.001,3,3,3,1,2,111,2860,0.016,0.125,0.096,0.063,0.062,0.076,0.3573271930217743,0.646561324596405,,False,1.0,218
0,0.001,3,4,3,1,2,111,1930,0.017,0.13,0.096,0.068,0.068,0.082,0.3566521108150482,0.6485278010368347,,False,1.0,218
0,0.001,3,5,3,1,2,111,2450,0.015,0.108,0.082,0.062,0.065,0.076,0.3565315902233124,0.6470181345939636,,False,1.0,218
0,0.001,4,1,3,1,2,111,2990,0.021,0.03,0.055,0.079,0.088,0.074,0.356293261051178,0.6262677907943726,,False,1.0,218
0,0.001,4,2,3,1,2,111,2990,0.024,0.045,0.039,0.086,0.094,0.068,0.3547751903533935,0.6310921311378479,,False,1.0,218
0,0.001,4,3,3,1,2,111,1690,0.024,0.03,0.076,0.086,0.078,0.063,0.355916291475296,0.6204702854156494,,False,1.0,218
0,0.001,4,4,3,1,2,111,1580,0.02,0.037,0.054,0.077,0.088,0.068,0.3554971218109131,0.6504259705543518,,False,1.0,218
0,0.001,4,5,3,1,2,111,1510,0.021,0.042,0.052,0.08,0.072,0.115,0.3552699387073517,0.6404095888137817,,False,1.0,218
0,0.001,5,1,3,1,2,111,2990,0.021,0.044,0.076,0.069,0.143,0.13,0.3566450178623199,0.6398362517356873,,False,1.0,218
0,0.001,5,2,3,1,2,111,1500,0.021,0.055,0.081,0.066,0.177,0.157,0.3614966571331024,0.6397040486335754,,False,1.0,218
0,0.001,5,3,3,1,2,111,2990,0.017,0.089,0.045,0.051,0.195,0.112,0.3642703294754028,0.6475906372070312,,False,1.0,218
0,0.001,5,4,3,1,2,111,2850,0.017,0.067,0.061,0.053,0.139,0.118,0.3599717319011688,0.6465916633605957,,False,1.0,218
0,0.001,5,5,3,1,2,111,2990,0.013,0.101,0.069,0.045,0.171,0.065,0.3656843602657318,0.6485512256622314,,False,1.0,218
