,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,5,1,9,215,1560,0.024,0.037,0.062,0.082,0.082,0.092,0.3105210661888122,0.6910939812660217,,False,1.0,341
0,0.001,0,2,5,1,9,215,2540,0.026,0.04,0.075,0.09,0.087,0.094,0.3129690289497375,0.6756550073623657,,False,1.0,341
0,0.001,0,3,5,1,9,215,2770,0.029,0.032,0.08,0.09,0.084,0.091,0.314560055732727,0.6805096864700317,,False,1.0,341
0,0.001,0,4,5,1,9,215,1700,0.019,0.02,0.033,0.07,0.065,0.108,0.3184342384338379,0.6844037175178528,,False,1.0,341
0,0.001,0,5,5,1,9,215,2360,0.025,0.035,0.061,0.088,0.095,0.115,0.3112519383430481,0.698968231678009,,False,1.0,341
0,0.001,1,1,5,1,9,215,2990,0.016,0.102,0.064,0.058,0.175,0.077,0.3232896625995636,0.6668993830680847,,False,1.0,341
0,0.001,1,2,5,1,9,215,2380,0.022,0.099,0.06,0.068,0.137,0.08,0.321065604686737,0.6511168479919434,,False,1.0,341
0,0.001,1,3,5,1,9,215,2240,0.023,0.063,0.044,0.064,0.145,0.074,0.3245411813259125,0.6598538160324097,,False,1.0,341
0,0.001,1,4,5,1,9,215,1500,0.018,0.205,0.061,0.059,0.139,0.068,0.3235759139060974,0.6612561941146851,,False,1.0,341
0,0.001,1,5,5,1,9,215,1510,0.015,0.076,0.025,0.056,0.212,0.079,0.3313709199428558,0.6598105430603027,,False,1.0,341
0,0.001,2,1,5,1,9,215,2240,0.014,0.088,0.09,0.049,0.199,0.078,0.3448688983917236,0.6556050181388855,,False,1.0,341
0,0.001,2,2,5,1,9,215,1610,0.018,0.095,0.105,0.061,0.18,0.08,0.3374803960323334,0.6555130481719971,,False,1.0,341
0,0.001,2,3,5,1,9,215,2990,0.017,0.103,0.109,0.057,0.206,0.084,0.3430513739585876,0.6657795310020447,,False,1.0,341
0,0.001,2,4,5,1,9,215,2850,0.013,0.089,0.096,0.047,0.201,0.077,0.3482294380664825,0.6488661766052246,,False,1.0,341
0,0.001,2,5,5,1,9,215,1540,0.018,0.092,0.104,0.057,0.187,0.087,0.3410892486572265,0.664002001285553,,False,1.0,341
0,0.001,3,1,5,1,9,215,2980,0.02,0.04,0.027,0.072,0.092,0.078,0.3152891397476196,0.6892244219779968,,False,1.0,341
0,0.001,3,2,5,1,9,215,2870,0.026,0.165,0.113,0.093,0.087,0.087,0.3112209737300873,0.6859124898910522,,False,1.0,341
0,0.001,3,3,5,1,9,215,2180,0.029,0.12,0.087,0.097,0.067,0.086,0.3184327483177185,0.6862544417381287,,False,1.0,341
0,0.001,3,4,5,1,9,215,1810,0.024,0.083,0.08,0.086,0.088,0.1,0.3194707334041595,0.6871004104614258,,False,1.0,341
0,0.001,3,5,5,1,9,215,1560,0.024,0.159,0.113,0.088,0.096,0.07,0.3167805671691894,0.6887167692184448,,False,1.0,341
0,0.001,4,1,5,1,9,215,2990,0.021,0.042,0.062,0.072,0.11,0.098,0.3130143284797668,0.6925227642059326,,False,1.0,341
0,0.001,4,2,5,1,9,215,2930,0.028,0.033,0.063,0.095,0.092,0.092,0.3048456907272339,0.6810551285743713,,False,1.0,341
0,0.001,4,3,5,1,9,215,2880,0.032,0.029,0.064,0.097,0.083,0.087,0.3088957369327545,0.6798887848854065,,False,1.0,341
0,0.001,4,4,5,1,9,215,1600,0.026,0.052,0.069,0.088,0.121,0.076,0.317806214094162,0.6900284290313721,,False,1.0,341
0,0.001,4,5,5,1,9,215,1520,0.024,0.093,0.079,0.088,0.106,0.128,0.3092851936817169,0.6887915730476379,,False,1.0,341
0,0.001,5,1,5,1,9,215,1570,0.015,0.057,0.175,0.05,0.192,0.314,0.3292170763015747,0.6452667713165283,,False,1.0,341
0,0.001,5,2,5,1,9,215,1500,0.024,0.099,0.058,0.075,0.152,0.101,0.318841278553009,0.6550743579864502,,False,1.0,341
0,0.001,5,3,5,1,9,215,2980,0.022,0.058,0.045,0.064,0.19,0.075,0.324455052614212,0.6596962213516235,,False,1.0,341
0,0.001,5,4,5,1,9,215,2930,0.013,0.07,0.036,0.047,0.213,0.102,0.3286216557025909,0.667465090751648,,False,1.0,341
0,0.001,5,5,5,1,9,215,2900,0.022,0.06,0.038,0.073,0.184,0.109,0.31989234685897827,0.6669732928276062,,False,1.0,341
