,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,5,1,0,215,1540,0.016,0.042,0.037,0.062,0.097,0.092,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,0,2,5,1,0,215,2950,0.019,0.03,0.022,0.071,0.076,0.059,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,0,3,5,1,0,215,1500,0.015,0.025,0.016,0.06,0.067,0.05,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,0,4,5,1,0,215,1640,0.028,0.056,0.048,0.092,0.077,0.055,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,0,5,5,1,0,215,1630,0.018,0.024,0.018,0.073,0.076,0.061,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,1,1,5,1,0,215,2510,0.01,0.077,0.036,0.037,0.192,0.095,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,1,2,5,1,0,215,1500,0.011,0.055,0.037,0.042,0.165,0.093,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,1,3,5,1,0,215,2990,0.012,0.069,0.087,0.044,0.162,0.082,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,1,4,5,1,0,215,1500,0.021,0.09,0.088,0.066,0.145,0.082,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,1,5,5,1,0,215,1500,0.012,0.081,0.037,0.043,0.193,0.087,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,2,1,5,1,0,215,1940,0.016,0.085,0.068,0.053,0.223,0.098,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,2,2,5,1,0,215,1550,0.015,0.132,0.086,0.052,0.179,0.066,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,2,3,5,1,0,215,1850,0.015,0.112,0.09,0.052,0.18,0.078,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,2,4,5,1,0,215,1510,0.019,0.12,0.101,0.062,0.148,0.058,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,2,5,5,1,0,215,2820,0.014,0.115,0.095,0.049,0.199,0.066,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,3,1,5,1,0,215,2990,0.013,0.074,0.07,0.054,0.067,0.087,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,3,2,5,1,0,215,2200,0.016,0.109,0.082,0.063,0.079,0.07,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,3,3,5,1,0,215,2990,0.015,0.134,0.127,0.06,0.065,0.119,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,3,4,5,1,0,215,2930,0.018,0.143,0.134,0.069,0.062,0.109,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,3,5,5,1,0,215,2980,0.014,0.159,0.155,0.056,0.088,0.153,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,4,1,5,1,0,215,2900,0.014,0.045,0.041,0.055,0.111,0.102,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,4,2,5,1,0,215,1580,0.018,0.054,0.068,0.07,0.096,0.07,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,4,3,5,1,0,215,1880,0.022,0.028,0.048,0.077,0.083,0.085,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,4,4,5,1,0,215,1500,0.027,0.05,0.044,0.094,0.072,0.067,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,4,5,5,1,0,215,1850,0.016,0.051,0.132,0.063,0.153,0.168,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,5,1,5,1,0,215,1510,0.013,0.028,0.031,0.046,0.11,0.093,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,5,2,5,1,0,215,1510,0.015,0.1,0.092,0.053,0.128,0.074,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,5,3,5,1,0,215,1590,0.016,0.134,0.117,0.057,0.147,0.068,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,5,4,5,1,0,215,2950,0.015,0.152,0.123,0.05,0.134,0.067,0.1000000014901161,0.800000011920929,,False,0.1,339
0,0.001,5,5,5,1,0,215,1570,0.017,0.108,0.083,0.056,0.201,0.083,0.10000000149011612,0.800000011920929,,False,0.1,339
