,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,3,1,0,111,1520,0.041,0.064,0.097,0.136,0.156,0.098,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,0,2,3,1,0,111,1510,0.032,0.077,0.077,0.111,0.138,0.095,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,0,3,3,1,0,111,1830,0.033,0.057,0.085,0.113,0.154,0.099,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,0,4,3,1,0,111,1520,0.036,0.125,0.031,0.127,0.19,0.093,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,0,5,3,1,0,111,1500,0.034,0.064,0.065,0.122,0.159,0.101,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,1,1,3,1,0,111,2990,0.023,0.062,0.093,0.081,0.203,0.196,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,1,2,3,1,0,111,2490,0.022,0.058,0.055,0.075,0.19,0.142,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,1,3,3,1,0,111,1710,0.024,0.066,0.057,0.083,0.191,0.162,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,1,4,3,1,0,111,2990,0.044,0.056,0.047,0.112,0.191,0.149,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,1,5,3,1,0,111,2990,0.021,0.112,0.058,0.072,0.251,0.157,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,2,1,3,1,0,111,1740,0.031,0.169,0.142,0.103,0.322,0.113,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,2,2,3,1,0,111,1500,0.032,0.182,0.162,0.107,0.302,0.099,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,2,3,3,1,0,111,1590,0.034,0.164,0.162,0.109,0.316,0.116,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,2,4,3,1,0,111,1520,0.029,0.162,0.137,0.101,0.34,0.152,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,2,5,3,1,0,111,2450,0.03,0.143,0.152,0.098,0.239,0.101,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,3,1,3,1,0,111,2800,0.036,0.161,0.128,0.119,0.092,0.198,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,3,2,3,1,0,111,1540,0.027,0.182,0.141,0.096,0.099,0.14,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,3,3,3,1,0,111,2330,0.042,0.147,0.109,0.125,0.189,0.106,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,3,4,3,1,0,111,2990,0.032,0.25,0.203,0.116,0.111,0.174,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,3,5,3,1,0,111,1750,0.03,0.212,0.171,0.109,0.108,0.173,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,4,1,3,1,0,111,1560,0.052,0.049,0.072,0.171,0.112,0.109,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,4,2,3,1,0,111,2990,0.027,0.062,0.139,0.091,0.155,0.108,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,4,3,3,1,0,111,2230,0.034,0.09,0.1,0.124,0.254,0.164,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,4,4,3,1,0,111,2890,0.07,0.492,0.149,0.216,0.778,0.117,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,4,5,3,1,0,111,1530,0.045,0.059,0.138,0.154,0.149,0.134,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,5,1,3,1,0,111,2800,0.037,0.061,0.081,0.092,0.205,0.12,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,5,2,3,1,0,111,1920,0.044,0.54,0.062,0.109,0.752,0.162,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,5,3,3,1,0,111,1570,0.031,0.167,0.144,0.096,0.491,0.173,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,5,4,3,1,0,111,2990,0.043,0.139,0.17,0.099,0.314,0.118,0.1000000014901161,0.800000011920929,,False,0.1,362
0,0.001,5,5,3,1,0,111,2770,0.03,0.053,0.142,0.088,0.18,0.184,0.10000000149011612,0.800000011920929,,False,0.1,362
