,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,3,1,2,111,2710,0.023,0.082,0.07,0.092,0.159,0.074,0.3431332111358642,0.7586960792541504,,False,1.0,282
0,0.001,0,2,3,1,2,111,2680,0.027,0.091,0.071,0.107,0.189,0.062,0.3423938155174255,0.7621866464614868,,False,1.0,282
0,0.001,0,3,3,1,2,111,1770,0.031,0.083,0.088,0.114,0.186,0.065,0.3467890620231628,0.7464614510536194,,False,1.0,282
0,0.001,0,4,3,1,2,111,1670,0.027,0.072,0.078,0.105,0.157,0.077,0.343178242444992,0.7685564756393433,,False,1.0,282
0,0.001,0,5,3,1,2,111,1730,0.025,0.078,0.082,0.097,0.158,0.066,0.3434120714664459,0.7657400369644165,,False,1.0,282
0,0.001,1,1,3,1,2,111,2620,0.019,0.124,0.106,0.068,0.178,0.166,0.3471715450286865,0.7524740695953369,,False,1.0,282
0,0.001,1,2,3,1,2,111,2990,0.02,0.083,0.118,0.073,0.131,0.199,0.3451080620288849,0.761177122592926,,False,1.0,282
0,0.001,1,3,3,1,2,111,1500,0.021,0.152,0.114,0.068,0.194,0.154,0.3466717004776001,0.7592872381210327,,False,1.0,282
0,0.001,1,4,3,1,2,111,1500,0.023,0.149,0.085,0.082,0.203,0.159,0.3467506170272827,0.7636014819145203,,False,1.0,282
0,0.001,1,5,3,1,2,111,1500,0.02,0.061,0.115,0.066,0.151,0.184,0.3456590473651886,0.7646921277046204,,False,1.0,282
0,0.001,2,1,3,1,2,111,1520,0.032,0.151,0.137,0.104,0.265,0.087,0.3568633794784546,0.7583271861076355,,False,1.0,282
0,0.001,2,2,3,1,2,111,1540,0.036,0.152,0.144,0.111,0.229,0.078,0.354306697845459,0.7926027774810791,,False,1.0,282
0,0.001,2,3,3,1,2,111,1630,0.032,0.165,0.152,0.1,0.244,0.088,0.3537542223930359,0.8058193325996399,,False,1.0,282
0,0.001,2,4,3,1,2,111,1540,0.035,0.162,0.162,0.113,0.209,0.077,0.3546001017093658,0.7984659075737,,False,1.0,282
0,0.001,2,5,3,1,2,111,1590,0.033,0.159,0.158,0.101,0.22,0.079,0.3537090718746185,0.8040853142738342,,False,1.0,282
0,0.001,3,1,3,1,2,111,1620,0.021,0.188,0.168,0.083,0.097,0.177,0.3445038795471191,0.7429683208465576,,False,1.0,282
0,0.001,3,2,3,1,2,111,1640,0.026,0.188,0.184,0.097,0.074,0.19,0.3469541072845459,0.7565709948539734,,False,1.0,282
0,0.001,3,3,3,1,2,111,2450,0.021,0.17,0.166,0.085,0.082,0.198,0.3434476554393768,0.7630759477615356,,False,1.0,282
0,0.001,3,4,3,1,2,111,1580,0.02,0.186,0.174,0.081,0.091,0.178,0.3439628481864929,0.765289843082428,,False,1.0,282
0,0.001,3,5,3,1,2,111,2620,0.021,0.177,0.166,0.084,0.081,0.199,0.3429454863071441,0.7658752202987671,,False,1.0,282
0,0.001,4,1,3,1,2,111,2990,0.027,0.073,0.078,0.105,0.168,0.136,0.3392529487609863,0.7929854989051819,,False,1.0,282
0,0.001,4,2,3,1,2,111,2990,0.03,0.089,0.109,0.113,0.179,0.098,0.3341597616672516,0.786444902420044,,False,1.0,282
0,0.001,4,3,3,1,2,111,2250,0.031,0.085,0.117,0.11,0.162,0.097,0.3351026177406311,0.7956774234771729,,False,1.0,282
0,0.001,4,4,3,1,2,111,1540,0.026,0.087,0.097,0.097,0.174,0.094,0.3375539779663086,0.8019794225692749,,False,1.0,282
0,0.001,4,5,3,1,2,111,1570,0.035,0.072,0.092,0.125,0.157,0.079,0.3403175473213196,0.7662784457206726,,False,1.0,282
0,0.001,5,1,3,1,2,111,2200,0.025,0.052,0.096,0.085,0.172,0.164,0.3422746360301971,0.7873549461364746,,False,1.0,282
0,0.001,5,2,3,1,2,111,1530,0.023,0.139,0.072,0.081,0.311,0.196,0.3533591628074646,0.7901790142059326,,False,1.0,282
0,0.001,5,3,3,1,2,111,1770,0.029,0.066,0.105,0.09,0.216,0.187,0.3467510640621185,0.7918197512626648,,False,1.0,282
0,0.001,5,4,3,1,2,111,1560,0.026,0.177,0.122,0.09,0.27,0.215,0.3425540030002594,0.7936103343963623,,False,1.0,282
0,0.001,5,5,3,1,2,111,1990,0.022,0.171,0.112,0.075,0.272,0.114,0.3529561758041382,0.8040444254875183,,False,1.0,282
