,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,5,1,2,215,2990,0.029,0.053,0.032,0.088,0.084,0.083,0.3729438781738281,0.7286765575408936,,False,1.0,133
0,0.001,0,2,5,1,2,215,2400,0.027,0.041,0.053,0.09,0.091,0.096,0.3762894868850708,0.719631552696228,,False,1.0,133
0,0.001,0,3,5,1,2,215,2020,0.027,0.039,0.051,0.09,0.08,0.088,0.375046819448471,0.7251976728439331,,False,1.0,133
0,0.001,0,4,5,1,2,215,2510,0.025,0.033,0.072,0.087,0.082,0.085,0.380638837814331,0.7193796038627625,,False,1.0,133
0,0.001,0,5,5,1,2,215,1500,0.027,0.04,0.045,0.087,0.105,0.096,0.3733013570308685,0.7318309545516968,,False,1.0,133
0,0.001,1,1,5,1,2,215,1890,0.017,0.093,0.058,0.055,0.21,0.113,0.3801343142986297,0.7062576413154602,,False,1.0,133
0,0.001,1,2,5,1,2,215,2160,0.019,0.111,0.067,0.061,0.18,0.104,0.3829712569713592,0.6989045739173889,,False,1.0,133
0,0.001,1,3,5,1,2,215,1950,0.018,0.048,0.04,0.058,0.146,0.093,0.3833277225494385,0.7018835544586182,,False,1.0,133
0,0.001,1,4,5,1,2,215,2990,0.016,0.101,0.055,0.052,0.197,0.09,0.386669784784317,0.6834774613380432,,False,1.0,133
0,0.001,1,5,5,1,2,215,2330,0.017,0.093,0.025,0.051,0.241,0.09,0.385824590921402,0.708479642868042,,False,1.0,133
0,0.001,2,1,5,1,2,215,2990,0.02,0.131,0.111,0.062,0.209,0.075,0.3917440474033355,0.7238622307777405,,False,1.0,133
0,0.001,2,2,5,1,2,215,2880,0.02,0.124,0.1,0.06,0.179,0.06,0.3899782001972198,0.7100781798362732,,False,1.0,133
0,0.001,2,3,5,1,2,215,1730,0.018,0.113,0.099,0.063,0.188,0.091,0.3871576189994812,0.7169264554977417,,False,1.0,133
0,0.001,2,4,5,1,2,215,2950,0.022,0.131,0.094,0.063,0.245,0.077,0.3968584537506103,0.7211532592773438,,False,1.0,133
0,0.001,2,5,5,1,2,215,1800,0.024,0.121,0.1,0.068,0.212,0.088,0.3914237916469574,0.7252265214920044,,False,1.0,133
0,0.001,3,1,5,1,2,215,2930,0.026,0.127,0.1,0.088,0.081,0.093,0.3774255812168121,0.7113314867019653,,False,1.0,133
0,0.001,3,2,5,1,2,215,1550,0.025,0.081,0.085,0.083,0.127,0.1,0.3755521476268768,0.7115938663482666,,False,1.0,133
0,0.001,3,3,5,1,2,215,1900,0.026,0.088,0.08,0.088,0.092,0.084,0.375717431306839,0.717702329158783,,False,1.0,133
0,0.001,3,4,5,1,2,215,2970,0.026,0.127,0.1,0.088,0.069,0.089,0.3775767982006073,0.7112481594085693,,False,1.0,133
0,0.001,3,5,5,1,2,215,2660,0.024,0.079,0.079,0.084,0.124,0.102,0.3765082657337188,0.7164023518562317,,False,1.0,133
0,0.001,4,1,5,1,2,215,1500,0.026,0.044,0.043,0.083,0.12,0.099,0.3716382384300232,0.7425572872161865,,False,1.0,133
0,0.001,4,2,5,1,2,215,1840,0.03,0.054,0.061,0.096,0.108,0.082,0.371585875749588,0.715816080570221,,False,1.0,133
0,0.001,4,3,5,1,2,215,2990,0.029,0.059,0.059,0.095,0.125,0.095,0.3680475950241089,0.7382868528366089,,False,1.0,133
0,0.001,4,4,5,1,2,215,2820,0.021,0.044,0.046,0.069,0.093,0.115,0.3812711536884308,0.7277705669403076,,False,1.0,133
0,0.001,4,5,5,1,2,215,1520,0.03,0.036,0.029,0.098,0.092,0.097,0.376044362783432,0.7380337715148926,,False,1.0,133
0,0.001,5,1,5,1,2,215,1500,0.016,0.09,0.064,0.057,0.176,0.151,0.3772443234920501,0.7152376770973206,,False,1.0,133
0,0.001,5,2,5,1,2,215,1500,0.022,0.05,0.07,0.076,0.143,0.145,0.3826248943805694,0.6938512921333313,,False,1.0,133
0,0.001,5,3,5,1,2,215,2850,0.023,0.047,0.063,0.064,0.137,0.099,0.3823157846927643,0.7192903161048889,,False,1.0,133
0,0.001,5,4,5,1,2,215,1500,0.014,0.058,0.03,0.051,0.165,0.073,0.3858616650104522,0.7078869938850403,,False,1.0,133
0,0.001,5,5,5,1,2,215,2990,0.014,0.086,0.031,0.049,0.208,0.072,0.3873331844806671,0.7133963704109192,,False,1.0,133
