,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,5,1,2,215,2270,0.024,0.065,0.037,0.096,0.102,0.103,0.3696534335613251,0.8148545026779175,,False,1.0,17
0,0.001,0,2,5,1,2,215,2130,0.031,0.086,0.04,0.122,0.109,0.113,0.371149480342865,0.7945664525032043,,False,1.0,17
0,0.001,0,3,5,1,2,215,2390,0.032,0.085,0.044,0.114,0.105,0.098,0.3697277009487152,0.8040038347244263,,False,1.0,17
0,0.001,0,4,5,1,2,215,2990,0.021,0.073,0.042,0.088,0.084,0.107,0.3705234229564667,0.808246910572052,,False,1.0,17
0,0.001,0,5,5,1,2,215,2170,0.022,0.053,0.044,0.092,0.108,0.131,0.3727428019046783,0.8155023455619812,,False,1.0,17
0,0.001,1,1,5,1,2,215,2990,0.023,0.055,0.093,0.077,0.179,0.082,0.3705084919929504,0.8259283900260925,,False,1.0,17
0,0.001,1,2,5,1,2,215,2990,0.028,0.132,0.113,0.092,0.194,0.109,0.3694126307964325,0.8068631291389465,,False,1.0,17
0,0.001,1,3,5,1,2,215,1500,0.026,0.03,0.091,0.087,0.123,0.1,0.3680860996246338,0.8204319477081299,,False,1.0,17
0,0.001,1,4,5,1,2,215,2020,0.022,0.046,0.077,0.075,0.162,0.082,0.3726089596748352,0.8253514766693115,,False,1.0,17
0,0.001,1,5,5,1,2,215,1800,0.022,0.108,0.043,0.077,0.243,0.111,0.3697475790977478,0.8300306797027588,,False,1.0,17
0,0.001,2,1,5,1,2,215,2990,0.016,0.222,0.139,0.06,0.307,0.106,0.3821137845516205,0.8328192234039307,,False,1.0,17
0,0.001,2,2,5,1,2,215,1510,0.021,0.223,0.137,0.077,0.304,0.114,0.3768655657768249,0.827000617980957,,False,1.0,17
0,0.001,2,3,5,1,2,215,2000,0.025,0.204,0.119,0.079,0.274,0.111,0.3801105320453644,0.8383395075798035,,False,1.0,17
0,0.001,2,4,5,1,2,215,2810,0.017,0.202,0.123,0.061,0.28,0.112,0.384981095790863,0.8172770142555237,,False,1.0,17
0,0.001,2,5,5,1,2,215,1550,0.02,0.205,0.111,0.074,0.292,0.115,0.3812022805213928,0.8283180594444275,,False,1.0,17
0,0.001,3,1,5,1,2,215,1510,0.023,0.057,0.106,0.094,0.093,0.101,0.3637487292289734,0.8094897270202637,,False,1.0,17
0,0.001,3,2,5,1,2,215,2990,0.022,0.09,0.093,0.088,0.177,0.121,0.3651410341262817,0.8073697686195374,,False,1.0,17
0,0.001,3,3,5,1,2,215,2930,0.025,0.064,0.114,0.096,0.124,0.125,0.3657458424568176,0.8131554126739502,,False,1.0,17
0,0.001,3,4,5,1,2,215,2170,0.024,0.053,0.097,0.095,0.096,0.079,0.3673365414142608,0.8152373433113098,,False,1.0,17
0,0.001,3,5,5,1,2,215,1650,0.022,0.066,0.093,0.089,0.132,0.109,0.3667213022708893,0.8081856966018677,,False,1.0,17
0,0.001,4,1,5,1,2,215,1670,0.023,0.066,0.049,0.099,0.106,0.111,0.3663888573646545,0.8200613856315613,,False,1.0,17
0,0.001,4,2,5,1,2,215,2990,0.029,0.096,0.048,0.12,0.097,0.117,0.3651458919048309,0.8039305806159973,,False,1.0,17
0,0.001,4,3,5,1,2,215,2940,0.028,0.113,0.049,0.108,0.109,0.108,0.3642788827419281,0.8104263544082642,,False,1.0,17
0,0.001,4,4,5,1,2,215,2980,0.023,0.048,0.049,0.092,0.121,0.113,0.3683902621269226,0.8150860667228699,,False,1.0,17
0,0.001,4,5,5,1,2,215,1580,0.022,0.055,0.047,0.09,0.101,0.113,0.365683913230896,0.8241483569145203,,False,1.0,17
0,0.001,5,1,5,1,2,215,1500,0.022,0.144,0.079,0.08,0.331,0.149,0.3694320917129516,0.8326870799064636,,False,1.0,17
0,0.001,5,2,5,1,2,215,2370,0.028,0.045,0.108,0.095,0.164,0.099,0.3622824549674988,0.8159598112106323,,False,1.0,17
0,0.001,5,3,5,1,2,215,2970,0.019,0.16,0.034,0.07,0.281,0.088,0.3709809482097626,0.8390982151031494,,False,1.0,17
0,0.001,5,4,5,1,2,215,1520,0.021,0.109,0.04,0.075,0.202,0.092,0.3707530200481415,0.8303289413452148,,False,1.0,17
0,0.001,5,5,5,1,2,215,2500,0.02,0.14,0.026,0.074,0.271,0.09,0.36840808391571045,0.8383510708808899,,False,1.0,17
