,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,3,1,2,111,2920,0.02,0.042,0.039,0.074,0.088,0.069,0.356449156999588,0.6265832781791687,,False,1.0,254
0,0.001,0,2,3,1,2,111,1500,0.016,0.058,0.03,0.064,0.096,0.065,0.3549560606479645,0.6449106335639954,,False,1.0,254
0,0.001,0,3,3,1,2,111,1500,0.025,0.051,0.027,0.081,0.093,0.054,0.357505738735199,0.6201034784317017,,False,1.0,254
0,0.001,0,4,3,1,2,111,1530,0.019,0.04,0.034,0.074,0.094,0.066,0.354561448097229,0.6481615304946899,,False,1.0,254
0,0.001,0,5,3,1,2,111,1880,0.025,0.044,0.016,0.074,0.091,0.053,0.3565432131290436,0.6268855929374695,,False,1.0,254
0,0.001,1,1,3,1,2,111,1830,0.018,0.061,0.049,0.06,0.142,0.106,0.3600892722606659,0.6262962818145752,,False,1.0,254
0,0.001,1,2,3,1,2,111,2990,0.015,0.055,0.074,0.047,0.142,0.096,0.3583349585533142,0.6426306366920471,,False,1.0,254
0,0.001,1,3,3,1,2,111,1500,0.017,0.075,0.056,0.052,0.122,0.087,0.3613858819007873,0.6052994728088379,,False,1.0,254
0,0.001,1,4,3,1,2,111,2270,0.018,0.091,0.043,0.06,0.145,0.101,0.3581678867340088,0.6409074664115906,,False,1.0,254
0,0.001,1,5,3,1,2,111,1650,0.019,0.029,0.036,0.055,0.109,0.102,0.3579846024513244,0.6334798336029053,,False,1.0,254
0,0.001,2,1,3,1,2,111,2910,0.021,0.105,0.092,0.07,0.152,0.089,0.3630048930644989,0.6542027592658997,,False,1.0,254
0,0.001,2,2,3,1,2,111,1500,0.023,0.102,0.069,0.07,0.175,0.092,0.3599669635295868,0.6697978377342224,,False,1.0,254
0,0.001,2,3,3,1,2,111,1610,0.024,0.11,0.084,0.07,0.176,0.092,0.3603100478649139,0.6734442114830017,,False,1.0,254
0,0.001,2,4,3,1,2,111,2980,0.017,0.097,0.089,0.062,0.124,0.077,0.3625878393650055,0.6696783900260925,,False,1.0,254
0,0.001,2,5,3,1,2,111,2830,0.025,0.12,0.085,0.067,0.173,0.093,0.3615298569202423,0.6749114394187927,,False,1.0,254
0,0.001,3,1,3,1,2,111,1630,0.017,0.093,0.083,0.067,0.088,0.094,0.3584514856338501,0.6054078340530396,,False,1.0,254
0,0.001,3,2,3,1,2,111,1500,0.02,0.069,0.079,0.077,0.102,0.128,0.3554315865039825,0.6268917322158813,,False,1.0,254
0,0.001,3,3,3,1,2,111,1720,0.016,0.108,0.085,0.063,0.078,0.084,0.3565998375415802,0.6258785128593445,,False,1.0,254
0,0.001,3,4,3,1,2,111,2590,0.017,0.114,0.088,0.067,0.081,0.091,0.3554238379001617,0.6337746381759644,,False,1.0,254
0,0.001,3,5,3,1,2,111,2810,0.02,0.068,0.07,0.076,0.09,0.119,0.3556149303913116,0.6311655640602112,,False,1.0,254
0,0.001,4,1,3,1,2,111,2990,0.019,0.043,0.035,0.071,0.119,0.076,0.3534791171550751,0.6359013915061951,,False,1.0,254
0,0.001,4,2,3,1,2,111,2990,0.026,0.072,0.074,0.09,0.113,0.103,0.3524690270423889,0.6383457183837891,,False,1.0,254
0,0.001,4,3,3,1,2,111,1500,0.02,0.05,0.045,0.075,0.114,0.084,0.3539484739303589,0.6423844695091248,,False,1.0,254
0,0.001,4,4,3,1,2,111,1520,0.022,0.045,0.044,0.08,0.104,0.078,0.3504523932933807,0.651263952255249,,False,1.0,254
0,0.001,4,5,3,1,2,111,1580,0.02,0.023,0.049,0.075,0.07,0.122,0.351723313331604,0.6549122929573059,,False,1.0,254
0,0.001,5,1,3,1,2,111,2990,0.022,0.067,0.031,0.069,0.158,0.094,0.3515790104866028,0.6489558219909668,,False,1.0,254
0,0.001,5,2,3,1,2,111,2990,0.02,0.083,0.109,0.068,0.18,0.171,0.3581878542900085,0.646083414554596,,False,1.0,254
0,0.001,5,3,3,1,2,111,2990,0.018,0.057,0.066,0.063,0.134,0.112,0.3583244681358337,0.6518934369087219,,False,1.0,254
0,0.001,5,4,3,1,2,111,2820,0.019,0.046,0.056,0.064,0.145,0.127,0.355103850364685,0.6406416296958923,,False,1.0,254
0,0.001,5,5,3,1,2,111,2490,0.014,0.124,0.088,0.048,0.184,0.084,0.3624168038368225,0.6570841073989868,,False,1.0,254
