,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,3,1,2,111,1680,0.021,0.083,0.061,0.083,0.158,0.079,0.3391725420951843,0.789047360420227,,False,1.0,33
0,0.001,0,2,3,1,2,111,1740,0.035,0.089,0.043,0.12,0.193,0.095,0.3439637124538421,0.7738152742385864,,False,1.0,33
0,0.001,0,3,3,1,2,111,1770,0.034,0.074,0.062,0.114,0.192,0.083,0.3433403372764587,0.7695656418800354,,False,1.0,33
0,0.001,0,4,3,1,2,111,1630,0.024,0.074,0.06,0.088,0.182,0.091,0.3383655250072479,0.7888144850730896,,False,1.0,33
0,0.001,0,5,3,1,2,111,2330,0.026,0.071,0.041,0.082,0.166,0.072,0.3369129300117492,0.7955226898193359,,False,1.0,33
0,0.001,1,1,3,1,2,111,1810,0.021,0.189,0.113,0.071,0.185,0.157,0.3372322022914886,0.7769734859466553,,False,1.0,33
0,0.001,1,2,3,1,2,111,2870,0.023,0.055,0.089,0.075,0.141,0.212,0.3376930058002472,0.7909073829650879,,False,1.0,33
0,0.001,1,3,3,1,2,111,2770,0.021,0.12,0.086,0.068,0.175,0.161,0.336659699678421,0.8004388213157654,,False,1.0,33
0,0.001,1,4,3,1,2,111,2630,0.022,0.051,0.085,0.074,0.119,0.159,0.3370016515254974,0.8035553693771362,,False,1.0,33
0,0.001,1,5,3,1,2,111,1500,0.032,0.05,0.087,0.071,0.159,0.162,0.3380418717861175,0.7947821021080017,,False,1.0,33
0,0.001,2,1,3,1,2,111,1550,0.029,0.143,0.124,0.107,0.25,0.118,0.3521708250045776,0.7688723206520081,,False,1.0,33
0,0.001,2,2,3,1,2,111,1520,0.038,0.17,0.101,0.113,0.256,0.123,0.3505996465682983,0.8068654537200928,,False,1.0,33
0,0.001,2,3,3,1,2,111,1770,0.036,0.159,0.128,0.107,0.267,0.117,0.3483021259307861,0.8193162679672241,,False,1.0,33
0,0.001,2,4,3,1,2,111,1540,0.034,0.143,0.138,0.12,0.203,0.1,0.347311794757843,0.8118115663528442,,False,1.0,33
0,0.001,2,5,3,1,2,111,2980,0.038,0.177,0.127,0.096,0.248,0.106,0.3458584547042846,0.8345127701759338,,False,1.0,33
0,0.001,3,1,3,1,2,111,1500,0.023,0.188,0.149,0.089,0.124,0.173,0.3378492295742035,0.7629222869873047,,False,1.0,33
0,0.001,3,2,3,1,2,111,1500,0.032,0.168,0.159,0.111,0.103,0.201,0.3449834287166595,0.7608352303504944,,False,1.0,33
0,0.001,3,3,3,1,2,111,1550,0.027,0.18,0.158,0.093,0.097,0.206,0.3429325520992279,0.7698536515235901,,False,1.0,33
0,0.001,3,4,3,1,2,111,1500,0.022,0.189,0.157,0.084,0.112,0.178,0.3395690023899078,0.7746003866195679,,False,1.0,33
0,0.001,3,5,3,1,2,111,2920,0.024,0.185,0.16,0.082,0.091,0.2,0.3389482498168945,0.7813745141029358,,False,1.0,33
0,0.001,4,1,3,1,2,111,1500,0.025,0.047,0.04,0.102,0.118,0.077,0.3406895697116852,0.7669369578361511,,False,1.0,33
0,0.001,4,2,3,1,2,111,1540,0.031,0.065,0.037,0.118,0.172,0.091,0.3402382433414459,0.789034366607666,,False,1.0,33
0,0.001,4,3,3,1,2,111,1500,0.031,0.055,0.08,0.125,0.118,0.081,0.3359735012054443,0.7908328771591187,,False,1.0,33
0,0.001,4,4,3,1,2,111,1580,0.031,0.061,0.072,0.118,0.128,0.088,0.3374637961387634,0.7951511144638062,,False,1.0,33
0,0.001,4,5,3,1,2,111,1540,0.035,0.059,0.084,0.131,0.125,0.083,0.3402954638004303,0.7638698220252991,,False,1.0,33
0,0.001,5,1,3,1,2,111,2570,0.027,0.096,0.051,0.098,0.231,0.103,0.3359087109565735,0.8059495687484741,,False,1.0,33
0,0.001,5,2,3,1,2,111,1620,0.026,0.128,0.065,0.098,0.272,0.108,0.3460009694099426,0.7966859936714172,,False,1.0,33
0,0.001,5,3,3,1,2,111,2920,0.027,0.042,0.066,0.096,0.129,0.138,0.3364996016025543,0.8042836785316467,,False,1.0,33
0,0.001,5,4,3,1,2,111,2960,0.023,0.036,0.081,0.089,0.115,0.16,0.3366575539112091,0.8138222098350525,,False,1.0,33
0,0.001,5,5,3,1,2,111,2060,0.018,0.155,0.12,0.072,0.269,0.072,0.34448471665382385,0.8175901770591736,,False,1.0,33
